code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2025,Q2,2025-08-13,"745,247,836,997","2,357,852,149,183","3,103,099,986,180","1,342,522,892,990","638,878,200,192","1,981,401,093,182","217,887,763,313","1,121,698,892,998",573788691476.0,59570894639.0,38863490666.0,28220666088.0,"368,842,230,000",28220666088.0,,,,,,,,,,,
1040,CJ,생활소비재,2025,Q2,2025-08-14,"19,168,997,000","3,318,697,474,000","3,337,866,471,000","182,613,865,000","200,319,110,000","382,932,975,000","1,889,928,859,000","2,954,933,496,000",111689134000.0,62420080000.0,58758062000.0,56547074000.0,"179,047,370,000",56547074000.0,,,,49269054000.0,,,,,,,
1680,대상,생활소비재,2025,Q2,2025-08-14,"1,336,077,824,309","1,685,417,512,924","3,021,495,337,233","853,809,881,387","731,393,515,206","1,585,203,396,593","1,177,467,650,105","1,436,291,940,640",883243005732.0,34669862997.0,26418372406.0,20840358528.0,"36,018,248,000",-2437577859.0,,,,,,,,,,,
1800,오리온,생활소비재,2025,Q2,2025-08-14,"15,445,080,754","2,042,038,208,603","2,057,483,289,357","154,202,203,144","89,974,380,081","244,176,583,225",,"1,813,306,706,132",7641145892.0,3897567603.0,2790332424.0,1697555190.0,"31,322,711,000",996537998.0,,,,3743578289.0,,,,,,,
2790,아모레G,생활소비재,2025,Q2,2025-08-14,"414,469,102,623","1,713,958,678,592","2,128,427,781,215","5,922,574,092","3,639,304,740","9,561,878,832","1,341,393,446,951","2,118,865,902,383",2202403128.0,-5661055896.0,-1022953587.0,-709520081.0,"47,997,075,000",-1033527396.0,,,,7863459024.0,,,,,,,
3920,남양유업,생활소비재,2025,Q2,2025-08-14,"323,524,835,544","439,942,808,225","763,467,643,769","88,458,183,769","67,247,552,172","155,705,735,941","614,776,655,141","607,761,907,828",223041143725.0,1270158362.0,141744740.0,252167248.0,"4,600,000,000",347953732.0,,,,,,,,,,,
4370,농심,생활소비재,2025,Q2,2025-08-14,"1,327,123,536,459","1,788,175,461,145","3,115,298,997,604","595,572,212,300","227,539,988,124","823,112,200,424","2,203,320,043,439","2,292,186,797,180",693680693428.0,30813696050.0,39387738198.0,30801780129.0,"30,413,210,000",31004685626.0,,,,,,,,,,,
5180,빙그레,생활소비재,2025,Q2,2025-08-14,"366,744,863,285","575,750,076,126","942,494,939,411","182,802,653,023","40,449,284,375","223,251,937,398","53,193,091,339","719,243,002,013",350384016956.0,19566210533.0,21678648854.0,21709523937.0,"49,756,205,000",24725415908.0,,,,,,,,,,,
5300,롯데칠성,생활소비재,2025,Q2,2025-08-13,"809,415,838,472","2,677,678,767,197","3,487,094,605,669","1,099,506,182,992","919,144,008,513","2,018,650,191,505","2,062,207,896,035","1,468,444,414,164",680989317882.0,26561214931.0,20164046859.0,15283342158.0,"5,027,097,000",21139826629.0,,,,,1072379948.0,,,,,,
5440,현대그린푸드,생활소비재,2025,Q2,2025-08-14,"19,143,515,000","1,788,594,997,000","1,807,738,512,000","320,419,512,000","99,220,242,000","419,639,754,000","1,091,462,380,000","1,388,098,758,000",44653482000.0,35882165000.0,35963860000.0,35322228000.0,"78,845,934,000",39375739000.0,,,,8771317000.0,,,,,,,
5610,삼립식품,생활소비재,2025,Q2,2025-08-14,"280,604,469,191","599,050,726,679","879,655,195,870","256,502,074,481","171,668,844,549","428,170,919,030","432,667,062,461","451,484,276,840",391148788306.0,5678256352.0,2654848515.0,2106540211.0,"43,145,045,000",2028185915.0,,,,,,,,,2106540211.0,,
5740,크라운제과,생활소비재,2025,Q2,2025-08-14,"1,889,987,659","354,196,879,488","356,086,867,147","39,062,165,347","11,998,768,063","51,060,933,410","198,694,611,823","305,025,933,737",3639179373.0,-255898160.0,-773887895.0,-555133279.0,"7,724,036,500",-565291850.0,,,,,,,,,,,
7070,GS리테일,생활소비재,2025,Q2,2025-08-14,"1,526,029,128,367","5,616,780,739,342","7,142,809,867,709","1,689,293,243,078","2,197,747,203,316","3,887,040,446,394","2,736,664,427,319","3,255,769,421,315",2929382934780.0,87044784329.0,46134692615.0,47280703920.0,"83,607,415,000",75157520838.0,,,,,,,,,,,
7310,오뚜기,생활소비재,2025,Q2,2025-08-14,"905,911,270,038","1,625,521,510,109","2,531,432,780,147","652,943,784,464","187,766,918,387","840,710,702,851","1,633,181,848,662","1,690,722,077,296",729228504805.0,21146814657.0,20352386297.0,16067058720.0,"20,039,150,000",17145350372.0,,,,,,,,,,,
15760,한국전력,생활소비재,2025,Q2,2025-08-14,"12,087,784,000,000","129,608,955,000,000","141,696,739,000,000","50,087,932,000,000","69,246,369,000,000","119,334,301,000,000","5,211,811,000,000","22,362,438,000,000",21600000000000.0,956576000000.0,380889000000.0,260583000000.0,"3,209,820,000,000",334317000000.0,,,,,,,,,,,
33780,KT&G,생활소비재,2025,Q2,2025-08-14,"4,340,124,000,000","7,059,074,000,000","11,399,198,000,000","2,449,360,000,000","1,298,433,000,000","3,747,793,000,000","163,779,000,000","7,651,405,000,000",1046381000000.0,287451000000.0,190806000000.0,153607000000.0,"954,959,000,000",189335000000.0,,,,,,,,,,,
33920,무학,생활소비재,2025,Q2,2025-08-14,"53,513,277,630","667,739,568,026","721,252,845,656","122,507,226,190","4,643,751,042","127,150,977,232","588,661,622,372","594,101,868,424",37472883712.0,4166018283.0,25046363589.0,19335625977.0,"5,700,000,000",19313953117.0,,,,,,,,,,,
36460,한국가스공사,생활소비재,2025,Q2,2025-08-14,"9,055,511,000,000","38,273,994,000,000","47,329,505,000,000","14,018,661,000,000","25,018,087,000,000","39,036,748,000,000","5,773,185,000,000","8,292,757,000,000",7191402000000.0,344421000000.0,426241000000.0,297271000000.0,"461,565,000,000",366775000000.0,,,,,,,,,,,
36580,팜스코,생활소비재,2025,Q2,2025-08-13,"530,553,809,600","375,607,563,139","906,161,372,739","596,186,651,814","13,366,006,903","609,552,658,717","201,851,608,637","296,608,714,022",360259195549.0,15274892437.0,51737054117.0,39664022753.0,"18,363,971,500",39607495421.0,,,,,,,,,,,
49770,동원F&B,생활소비재,2025,Q2,2025-08-08,"614,239,989,296","931,515,444,348","1,545,755,433,644","547,834,746,066","127,086,401,908","674,921,147,974","40,780,671,604","870,834,285,670",487256206069.0,12758499234.0,9664409763.0,7032254889.0,"19,295,620,000",10295938695.0,,,,,,,"975,896,000",,,,
51900,LG생활건강,생활소비재,2025,Q2,2025-08-14,"1,442,589,107,597","3,855,069,198,089","5,297,658,305,686","557,851,817,291","65,702,690,177","623,554,507,468","4,466,627,203,171","4,674,103,798,218",800702599659.0,25601842263.0,18489135103.0,21125887098.0,"88,589,470,000",21001488438.0,,,,,,,,,,,
78520,에이블씨엔씨,생활소비재,2025,Q2,2025-08-13,"81,623,319,185","64,790,096,103","146,413,415,288","30,269,770,209","14,158,749,960","44,428,520,169","72,620,619,059","101,984,895,119",54730640548.0,6596991303.0,5509280687.0,4302732931.0,"13,516,729,500",4302732931.0,,,,,,,,,,,
90430,아모레퍼시픽,생활소비재,2025,Q2,2025-08-14,"1,079,120,008,377","4,268,352,768,719","5,347,472,777,096","453,089,378,137","99,641,739,173","552,731,117,310","4,013,402,744,221","4,794,741,659,786",660685952785.0,58051023831.0,19163667917.0,14245175375.0,"34,525,294,500",14143344136.0,,,,,,,,,,,
97950,CJ제일제당,생활소비재,2025,Q2,2025-08-14,"1,812,297,015,000","9,163,008,257,000","10,975,305,272,000","3,054,098,172,000","2,481,702,367,000","5,535,800,539,000","3,901,417,511,000","5,439,504,733,000",1765526596000.0,51697269000.0,70746315000.0,59376020000.0,"81,908,095,000",56913388000.0,,,,,,,,,,,
139480,이마트,생활소비재,2025,Q2,2025-08-14,"1,934,097,167,352","18,473,912,964,285","20,408,010,131,637","5,383,175,708,904","5,436,822,637,669","10,819,998,346,573","4,245,223,752,927","9,588,011,785,064",3970470958381.0,15600923056.0,45345007.0,8759598103.0,"139,379,095,000",429110306325.0,,,,,,,,,,,
145990,삼양사,생활소비재,2025,Q2,2025-08-14,"874,383,412,822","1,845,514,373,431","2,719,897,786,253","444,798,552,600","560,566,375,444","1,005,364,928,044","489,086,780,188","1,714,532,858,209",492597021684.0,18687027494.0,34929364209.0,29405281197.0,"53,417,595,000",97997564357.0,,,,,,,,,,,
161890,한국콜마,생활소비재,2025,Q2,2025-08-14,"345,649,477,638","1,152,449,361,294","1,498,098,838,932","518,547,894,992","176,941,295,622","695,489,190,614","575,783,585,048","802,609,648,318",328144596478.0,49032009458.0,41105632939.0,31008506634.0,"11,802,538,500",31076420641.0,,,,,,,,,,,
192820,코스맥스,생활소비재,2025,Q2,2025-08-14,"566,728,065,211","749,289,035,301","1,316,017,100,512","678,600,552,825","215,614,715,063","894,215,267,888","150,097,139,421","421,801,832,624",420479984020.0,49934721051.0,27157040869.0,25729693068.0,"5,674,754,500",25249816088.0,,,,,,,,,,,
