code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2022,Q1,2022-05-13,"1,324,863,474,416","2,280,643,164,069","3,605,506,638,485","1,788,542,475,395","731,116,553,372","2,519,659,028,767","296,501,880,033","1,085,847,609,718",526655853483.0,49137868984.0,41857678789.0,31020350694.0,31020350694.0,"368,842,230,000",,,,,,,,,,,,
1040,CJ,생활소비재,2022,Q1,2022-05-16,"116,485,296,000","3,118,558,381,000","3,235,043,677,000","170,255,311,000","256,091,325,000","426,346,636,000","1,743,692,404,000","2,808,697,041,000",,88266948000.0,87261579000.0,85202889000.0,85202889000.0,"179,047,370,000",,,,,,,,,,,,
1680,대상,생활소비재,2022,Q1,2022-05-16,"1,312,551,006,645","1,439,938,291,194","2,752,489,297,839","765,306,938,700","774,268,571,867","1,539,575,510,567","945,629,193,817","1,212,913,787,272",812927911428.0,43461409512.0,38129523379.0,28369930867.0,28369930867.0,"36,018,248,000",,,,,,,,,,,,
1800,오리온,생활소비재,2022,Q1,2022-05-16,"23,508,248,886","1,904,448,193,998","1,954,993,599,086","70,383,217,374","21,806,196,373","92,189,413,747","255,747,020,137","1,862,804,185,339",15494317013.0,12458070072.0,14469529356.0,13716725618.0,13716725618.0,"31,322,711,000",,,,,,,,,,,,
2790,아모레G,생활소비재,2022,Q1,2022-05-16,"514,345,653,232","1,620,978,275,306","2,135,323,928,538","83,559,883,955","28,376,145,003","111,936,028,958","1,257,316,034,794","2,023,387,899,580",,27059938023.0,30068129793.0,29640237815.0,29640237815.0,"47,997,075,000",,,,,,,,,,,,
3920,남양유업,생활소비재,2022,Q1,2022-05-16,"433,805,580,917","553,184,689,937","986,990,270,854","99,853,162,710","98,020,234,307","197,873,397,017","806,166,911,988","789,116,873,837",230508880859.0,-20007772119.0,-18578113825.0,-14147484709.0,-14147484709.0,"4,433,310,000",,,,,,,,,,,,
4370,농심,생활소비재,2022,Q1,2022-05-16,"787,673,724,384","1,789,844,920,238","2,577,518,644,622","474,265,414,735","65,308,071,971","539,573,486,706","1,961,458,743,691","2,037,945,157,916",568952690834.0,26285675323.0,36170508254.0,27354365258.0,27354365258.0,"30,413,210,000",,,,,,,,,,,,
5180,빙그레,생활소비재,2022,Q1,2022-05-16,"285,161,892,746","463,653,654,074","748,815,546,820","166,530,414,762","24,519,983,084","191,050,397,846","4,564,539,511","557,765,148,974",231359574429.0,4977619445.0,5367981075.0,4066929953.0,4066929953.0,"49,756,205,000",,,,,,,,,,,,
5300,롯데칠성,생활소비재,2022,Q1,2022-05-13,"909,362,143,207","2,540,093,250,821","3,449,455,394,028","1,114,738,533,681","1,051,724,333,632","2,166,462,867,313","1,886,152,318,002","1,282,992,526,715",584051285858.0,54444348993.0,47655532555.0,35871923708.0,35871923708.0,"5,027,097,000",,,,,,,,,,,,
5440,현대그린푸드,생활소비재,2022,Q1,2022-05-16,"308,995,837,000","1,454,827,509,000","1,763,823,346,000","163,139,738,000","150,646,336,000","313,786,074,000","903,685,346,000","1,450,037,272,000",444768756000.0,14972065000.0,31696244000.0,24899161000.0,24899161000.0,"48,852,241,000",,,,,,,,,,,,
5610,삼립식품,생활소비재,2022,Q1,2022-05-16,"279,199,533,644","685,400,103,735","964,599,637,379","385,107,930,905","248,449,244,516","633,557,175,421","312,468,528,719","331,042,461,958",352152733377.0,12740459364.0,10115127752.0,7794920156.0,7794920156.0,"43,145,045,000",,,,,,,,,,,,
