code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2021,Q1,"1,330,119,863,169","2,371,309,282,210","3,701,429,145,379","1,877,144,314,275","738,268,961,372","2,615,413,275,647","296,670,140,047","1,086,015,869,732",484040280566.0,43923733523.0,65506109627.0,49558474864.0,49558474864.0,"368,842,230,000",,,,,,,,,,,,
1040,CJ,생활소비재,2021,Q1,"96,918,907,000","3,128,631,650,000","3,225,550,557,000","211,807,255,000","252,091,899,000","463,899,154,000","1,696,646,766,000","2,761,651,403,000",,57790952000.0,56380336000.0,54846263000.0,54846263000.0,"179,047,370,000",,,,,,,,,,,,
1680,대상,생활소비재,2021,Q1,"1,193,080,600,009","1,266,573,094,815","2,459,653,694,824","739,683,242,548","631,328,538,788","1,371,011,781,336","839,760,292,862","1,088,641,913,488",674965042511.0,44095930695.0,40021433985.0,34510001734.0,34510001734.0,"36,018,248,000",,,,,,,,,,,,
1800,오리온,생활소비재,2021,Q1,"15,779,045,017","1,932,192,037,903","1,947,971,082,920","55,158,414,090","23,093,703,051","78,252,117,141","12,098,311,599","1,869,718,965,779",15283821373.0,11895940547.0,11827560744.0,11509683077.0,11509683077.0,"31,322,711,000",,,,,,,,,,,,
2790,아모레G,생활소비재,2021,Q1,"454,645,217,808","1,594,954,423,998","2,049,599,641,806","51,053,420,529","34,403,796,556","85,457,217,085","1,198,202,778,442","1,964,142,424,721",,23992669246.0,47785496750.0,42512194069.0,42512194069.0,"47,997,075,000",,,,,,,,,,,,
3920,남양유업,생활소비재,2021,Q1,"475,236,230,014","578,095,913,500","1,053,332,143,514","100,010,994,306","110,318,187,233","210,329,181,539","860,053,000,126","843,002,961,975",227368716700.0,-12462380246.0,-11084388531.0,-8224532610.0,-8224532610.0,"4,433,310,000",,,,,,,,,,,,
4370,농심,생활소비재,2021,Q1,"718,836,252,362","1,800,082,260,545","2,518,918,512,907","474,960,108,927","66,620,560,861","541,580,669,788","1,898,684,534,165","1,977,337,843,119",504619050024.0,11086639383.0,23100500013.0,18153204563.0,18153204563.0,"30,413,210,000",,,,,,,,,,,,
5180,빙그레,생활소비재,2021,Q1,"292,928,187,474","448,003,827,145","740,932,014,619","133,986,382,805","25,034,423,985","159,020,806,790","6,802,242,116","581,911,207,829",209181348207.0,5698289845.0,6738593494.0,5254563836.0,5254563836.0,"49,756,205,000",,,,,,,,,,,,
5300,롯데칠성,생활소비재,2021,Q1,"896,859,858,948","2,490,407,695,763","3,387,267,554,711","565,761,431,843","1,530,775,762,585","2,096,537,194,428","1,794,679,839,013","1,290,730,360,283",507740580109.0,31566731281.0,23721770905.0,17672251637.0,17672251637.0,"4,875,216,500",,,,,,,,,,,,
5440,현대그린푸드,생활소비재,2021,Q1,"374,483,460,000","1,507,677,637,000","1,882,161,097,000","189,647,640,000","190,059,500,000","379,707,140,000","898,922,781,000","1,502,453,957,000",403133760000.0,10520248000.0,66846446000.0,62203688000.0,62203688000.0,"48,852,241,000",,,,,,,,,,,,
5610,삼립식품,생활소비재,2021,Q1,"203,495,702,198","729,306,479,360","932,802,181,558","392,584,820,408","240,925,390,789","633,510,211,197","280,818,714,691","299,291,970,361",319074101311.0,10658201910.0,9040824116.0,6963108728.0,6963108728.0,"43,145,045,000",,,,,,,,,,,,
5740,크라운제과,생활소비재,2021,Q1,"6,135,507,394","354,535,041,444","360,670,548,838","51,331,076,348","9,730,034,604","61,061,110,952","193,455,471,195","299,609,437,886",8046462035.0,4717016485.0,4458146372.0,4361808118.0,4361808118.0,"7,724,036,500",,,,,,,,,,,,
7070,GS리테일,생활소비재,2021,Q1,"912,680,395,755","4,708,526,604,013","5,621,206,999,768","1,340,552,214,229","1,991,323,890,772","3,331,876,105,001","2,062,101,754,616","2,289,330,894,767",2015275037696.0,35575886346.0,54424136656.0,41749868716.0,41749868716.0,"77,000,000,000",,,,,,,,,,,,
7310,오뚜기,생활소비재,2021,Q1,"767,568,792,743","1,349,281,865,821","2,116,850,658,564","596,450,470,515","211,776,224,197","808,226,694,712","1,250,550,005,479","1,308,623,963,852",596786245353.0,35772411571.0,43411993178.0,32833956320.0,32833956320.0,"18,359,905,000",,,,,,,,,,,,
15760,한국전력,생활소비재,2021,Q1,"8,875,435,000,000","104,187,577,000,000","113,063,012,000,000","21,657,288,000,000","39,230,366,000,000","60,887,654,000,000","34,515,575,000,000","52,175,358,000,000",14827694000000.0,-971744000000.0,-665001000000.0,-400380000000.0,-400380000000.0,"4,053,578,000,000",,,,,,,,,,,,
33780,KT&G,생활소비재,2021,Q1,"4,803,652,485,234","5,255,910,590,807","10,059,563,076,041","2,248,355,063,351","110,242,669,769","2,358,597,733,120","236,641,078,553","7,700,965,342,921",757787960642.0,247949999702.0,319801171642.0,236976249843.0,236976249843.0,"954,959,485,000",,,,,,,,,,,,
33920,무학,생활소비재,2021,Q1,"62,377,525,261","578,690,455,193","641,067,980,454","127,830,026,543","1,356,527,588","129,186,554,131","500,639,124,014","511,881,426,323",32022125027.0,420506879.0,-5987169526.0,-4736654946.0,-4736654946.0,"5,700,000,000",,,,,,,,,,,,
36460,한국가스공사,생활소비재,2021,Q1,"7,611,146,108,520","28,002,298,599,820","35,613,444,708,340","7,555,028,645,318","21,127,878,886,260","28,682,907,531,578","4,577,604,087,086","6,930,537,176,762",7507687884123.0,710187148745.0,546567247314.0,415145540484.0,415145540484.0,"1,765,112,780,906",,,,,,,,,,,,
36580,팜스코,생활소비재,2021,Q1,"366,800,902,748","456,351,603,438","823,152,506,186","476,303,380,700","16,971,349,150","493,274,729,850","233,638,818,939","329,877,776,336",295345104977.0,17406018718.0,21902633476.0,16045867828.0,16045867828.0,"18,363,971,500",,,,,,,,,,,,
49770,동원F&B,생활소비재,2021,Q1,"503,472,439,200","773,138,241,909","1,276,610,681,109","224,676,432,635","426,399,006,366","651,075,439,001","23,415,182,489","625,535,242,108",476761863281.0,34510852374.0,31536709734.0,22999407535.0,22999407535.0,"19,295,620,000",,,,,,,,,,,,
51900,LG생활건강,생활소비재,2021,Q1,"1,103,049,622,047","3,682,983,356,974","4,786,032,979,021","888,457,066,179","89,636,683,172","978,093,749,351","3,599,486,857,281","3,807,939,229,670",1298992865573.0,274812612225.0,269033933734.0,199076116850.0,199076116850.0,"88,589,470,000",,,,,,,,,,,,
78520,에이블씨엔씨,생활소비재,2021,Q1,"104,815,268,457","146,422,044,041","251,237,312,498","54,644,342,434","25,618,446,150","80,262,788,584","-4,682,655,534","170,974,523,914",49089729528.0,-5996893852.0,-3744093878.0,-3123673563.0,-3123673563.0,"13,516,729,500",,,,,,,,,,,,
90430,아모레퍼시픽,생활소비재,2021,Q1,"1,479,477,308,109","3,458,987,217,335","4,938,464,525,444","331,988,643,766","133,673,408,424","465,662,052,190","3,826,696,631,575","4,472,802,473,254",899849154691.0,134815278045.0,144343038890.0,109925459898.0,109925459898.0,"34,508,160,000",,,,,,,,,,,,
97950,CJ제일제당,생활소비재,2021,Q1,"1,434,947,905,000","8,040,517,311,000","9,475,465,216,000","2,260,531,734,000","2,305,664,962,000","4,566,196,696,000","3,357,477,930,000","4,909,268,520,000",1620799245000.0,84904342000.0,72021084000.0,65243543000.0,65243543000.0,"81,908,095,000",,,,,,,,,,,,
115390,락앤락,생활소비재,2021,Q1,"106,617,468,767","517,275,879,534","623,893,348,301","43,854,033,407","32,478,750,736","76,332,784,143","221,695,954,901","547,560,564,158",58112474911.0,-1679771411.0,-3904439411.0,-4065551250.0,-4065551250.0,"27,500,000,000",,,,,,,,,,,,
139480,이마트,생활소비재,2021,Q1,"2,391,972,862,303","13,772,193,518,250","16,164,166,380,553","4,133,583,599,428","2,659,829,551,364","6,793,413,150,792","3,513,831,922,381","9,370,753,229,761",3838126869419.0,112964669424.0,221987659112.0,185060081707.0,185060081707.0,,,,,,,,,,,,,
145990,삼양사,생활소비재,2021,Q1,"757,779,000,000","1,356,337,000,000","2,114,116,000,000","519,457,000,000","461,609,000,000","981,066,000,000","235,166,000,000","1,133,050,000,000",405437000000.0,17349000000.0,35382000000.0,29068000000.0,29068000000.0,"53,417,000,000",,,,,,,,,,,,
161890,한국콜마,생활소비재,2021,Q1,"391,429,619,614","619,691,948,380","1,011,121,567,994","276,368,459,052","134,944,405,484","411,312,864,536","358,011,323,416","599,808,703,458",172374151586.0,15739643671.0,16812406690.0,12743804271.0,12743804271.0,"11,440,590,000",,,,,,,,,,,,
192820,코스맥스,생활소비재,2021,Q1,"346,683,113,228","459,361,861,554","806,044,974,782","409,774,840,405","122,305,481,640","532,080,322,045","137,922,829,454","273,964,652,737",188472600191.0,15907226278.0,28509554568.0,20737978971.0,20737978971.0,"5,024,754,500",,,,,,,,,,,,
