code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2020,Q2,"1,671,961,759,273","2,468,912,946,037","4,140,874,705,310","2,298,792,162,847","748,836,999,049","3,047,629,161,896","303,899,813,729","1,093,245,543,414",529611508826.0,46041475425.0,44174920341.0,31589724021.0,31589724021.0,"368,842,230,000",,,,,,,,,,,,
1040,CJ,생활소비재,2020,Q2,"96,655,389,000","2,882,186,343,000","2,978,841,732,000","196,747,384,000","6,541,663,000","203,289,047,000","1,710,548,048,000","2,775,552,685,000",,5925720000.0,13926736000.0,9755042000.0,9755042000.0,"179,047,370,000",,,,,,,,,,,,
1680,대상,생활소비재,2020,Q2,"1,103,769,894,785","1,363,906,155,240","2,467,676,050,025","775,430,950,148","611,026,568,953","1,386,457,519,101","808,764,386,393","1,081,218,530,924",649592154118.0,50142619335.0,45816676821.0,25357101389.0,25357101389.0,"36,018,248,000",,,,,,,,,,,,
1800,오리온,생활소비재,2020,Q2,"3,681,086,269","1,923,679,546,867","1,927,360,633,136","22,727,311,785","23,797,208,347","46,524,520,132","12,979,455,537","1,880,836,113,004",3630498660.0,561001460.0,410189015.0,624167620.0,624167620.0,"31,322,711,000",,,,,,,,,,,,
2790,아모레G,생활소비재,2020,Q2,"397,100,016,867","1,650,148,558,589","2,047,248,575,456","20,279,537,588","35,131,013,798","55,410,551,386","1,226,079,216,433","1,991,838,024,070",,-1749317072.0,-240683157.0,-444267213.0,-444267213.0,"47,997,075,000",,,,,,,,,,,,
3920,남양유업,생활소비재,2020,Q2,"381,132,241,303","713,931,598,680","1,095,063,839,983","102,080,994,183","118,092,097,735","220,173,091,918","891,940,786,216","874,890,748,065",240139040910.0,-11945037860.0,-13084590541.0,-10147317754.0,-10147317754.0,"4,433,310,000",,,,,,,,,,,,
4370,농심,생활소비재,2020,Q2,"783,915,810,534","1,796,851,231,766","2,580,767,042,300","565,221,518,158","63,036,082,490","628,257,600,648","1,872,680,314,764","1,952,509,441,652",524657369810.0,16191325820.0,26327579357.0,19762434726.0,19762434726.0,"30,413,210,000",,,,,,,,,,,,
5180,빙그레,생활소비재,2020,Q2,"437,205,312,522","295,878,889,411","733,084,201,933","127,943,294,251","25,279,581,817","153,222,876,068","32,925,942,770","579,861,325,865",256366647524.0,22328171191.0,33281137672.0,25459883347.0,25459883347.0,"49,756,205,000",,,,,,,,,,,,
5300,롯데칠성,생활소비재,2020,Q2,"851,618,385,906","2,487,284,733,683","3,338,903,119,589","897,630,957,786","1,247,561,446,216","2,145,192,404,002","1,831,974,854,153","1,193,710,715,587",572205544172.0,27299345847.0,19618356962.0,15078284546.0,15078284546.0,"4,384,385,000",,,,,,,,,,,,
5440,현대그린푸드,생활소비재,2020,Q2,"399,536,653,000","1,188,862,511,000","1,588,399,164,000","127,072,205,000","153,649,552,000","280,721,757,000","850,851,721,000","1,307,677,407,000",351433040000.0,11182817000.0,13107380000.0,10030031000.0,10030031000.0,"48,852,241,000",,,,,,,,,,,,
5610,삼립식품,생활소비재,2020,Q2,"224,553,399,014","749,112,326,739","973,665,725,753","397,246,307,712","286,207,213,214","683,453,520,926","271,814,250,462","290,212,204,827",303511924974.0,5973261997.0,-26506506588.0,-21203821988.0,-21203821988.0,"43,145,045,000",,,,,,,,,,,,
