code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2025,Q1,2025-05-15,"879,918,353,232","2,356,347,794,343","3,236,266,147,575","1,511,088,884,778","631,699,035,887","2,142,787,920,665","189,667,097,225","1,093,478,226,910",546194737435.0,60160143601.0,48045920739.0,35429819149.0,"368,842,230,000",35429819149.0,,,,,,,,,,,
1040,CJ,생활소비재,2025,Q1,2025-05-15,"100,712,815,000","3,322,014,925,000","3,422,727,740,000","328,080,515,000","196,260,803,000","524,341,318,000","1,833,381,785,000","2,898,386,422,000",50667045000.0,27444649000.0,25140394000.0,23777136000.0,"179,047,370,000",23777136000.0,,,,23222396000.0,,,,,,,
1680,대상,생활소비재,2025,Q1,2025-05-15,"1,412,708,828,956","1,691,420,330,876","3,104,129,159,832","953,920,181,456","711,479,459,877","1,665,399,641,333","1,156,603,178,478","1,438,729,518,499",913856870086.0,56772505722.0,53753449220.0,40941916358.0,"36,018,248,000",36134894824.0,,,,,,,,,,,
1800,오리온,생활소비재,2025,Q1,2025-05-15,"67,981,003,840","2,032,767,223,470","2,100,748,227,310","198,536,018,972","89,902,040,204","288,438,059,176",,"1,812,310,168,134",50641239185.0,46780707288.0,48212805918.0,46330672907.0,"31,322,711,000",44961481666.0,,,,3860531897.0,,,,,,,
2790,아모레G,생활소비재,2025,Q1,2025-05-15,"449,504,356,330","1,712,264,690,987","2,161,769,047,317","39,213,595,431","3,152,942,008","42,366,537,439","1,342,076,767,625","2,119,402,509,878",44311225796.0,39483679050.0,44310552894.0,55023517498.0,"47,997,075,000",47134914091.0,,,,4827546746.0,,,,,,,
3920,남양유업,생활소비재,2025,Q1,2025-05-15,"347,022,072,159","442,183,076,542","789,205,148,701","99,719,176,538","67,545,873,817","167,265,050,355","614,428,701,409","621,940,098,346",207390444836.0,1575131833.0,2449548644.0,2003692558.0,"4,600,000,000",2036791615.0,,,,,,,,,,,
4370,농심,생활소비재,2025,Q1,2025-05-15,"1,307,159,321,937","1,797,278,297,223","3,104,437,619,160","617,595,265,448","225,660,242,158","843,255,507,606","2,172,518,263,310","2,261,182,111,554",693423657383.0,37987491458.0,52280989181.0,40088448728.0,"30,413,210,000",40227704962.0,,,,,,,,,,,
5180,빙그레,생활소비재,2025,Q1,2025-05-15,"377,064,230,928","568,398,345,934","945,462,576,862","210,803,178,288","40,141,812,469","250,944,990,757","37,997,686,742","694,517,586,105",285086832741.0,13941510424.0,14550361037.0,11256693858.0,"49,756,205,000",11184866512.0,,,,,,,,,,,
5300,롯데칠성,생활소비재,2025,Q1,2025-05-14,"918,111,654,288","2,661,956,125,632","3,580,067,779,920","1,209,451,787,407","923,311,404,978","2,132,763,192,385","2,046,488,566,605","1,447,304,587,535",601148613126.0,27237582088.0,31513523397.0,26549304986.0,"5,027,097,000",23405025128.0,,,,,1419825295.0,,,,,,
5440,현대그린푸드,생활소비재,2025,Q1,2025-05-15,"22,682,783,000","1,731,432,418,000","1,754,115,201,000","302,615,226,000","102,776,956,000","405,392,182,000","1,056,132,450,000","1,348,723,019,000",8563619000.0,1214555000.0,18054635000.0,14565505000.0,"78,845,934,000",5059520000.0,,,,7349064000.0,,,,,,,
