code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2017,Q4,2018-03-31,"976,313,955,463","2,427,101,600,937","3,403,415,556,400","1,647,958,952,654","483,206,470,757","2,131,165,423,411","280,673,624,446","1,272,250,132,989",401762676748.0,25539466049.0,2238878475.0,-3640459079.0,-3640459079.0,"368,842,230,000",,,,,,,,,,,,
1040,CJ,생활소비재,2017,Q4,2018-03-30,"54,058,009,000","2,789,526,288,000","2,843,584,297,000","127,098,466,000","6,976,259,000","134,074,725,000","1,725,052,995,000","2,709,509,572,000",,7677593000.0,7311101000.0,6141402000.0,6141402000.0,"157,914,810,000",,,,,,,,,,,,
1680,대상,생활소비재,2017,Q4,2018-04-02,"707,205,818,484","1,187,263,107,937","1,894,468,926,421","504,960,564,219","526,644,961,015","1,031,605,525,234","581,567,910,941","862,863,401,187",518019359907.0,12577342238.0,-4403147274.0,-7175643482.0,-7175643482.0,"36,018,248,000",,,,,,,,,,,,
1800,오리온,생활소비재,2017,Q4,2018-04-02,"27,097,648,943","1,877,328,739,788","1,907,981,603,396","3,874,567,697","1,129,512,643","5,004,080,340","2,255,430,451,866","1,902,977,523,056",5938031064.0,1865695908.0,-201312420.0,4063216592.0,4063216592.0,"31,322,026,500",,,,,,,,,,,,
2790,아모레G,생활소비재,2017,Q4,2018-04-02,"320,567,014,530","1,422,884,582,047","1,743,451,596,577","4,464,488,862","44,005,768,722","48,470,257,584","1,111,809,913,724","1,694,981,338,993",,485454092.0,10112216312.0,7804132102.0,7804132102.0,"44,450,975,000",,,,,,,,,,,,
3920,남양유업,생활소비재,2017,Q4,2018-09-21,"472,542,039,513","546,560,093,646","1,024,257,068,246","124,718,740,511","13,004,500,500","137,723,241,011","903,583,731,655","886,533,827,235",287085015836.0,738230470.0,435948372.0,-1028300110.0,-1028300110.0,"4,433,310,000",,,,,,,,,,,,
4370,농심,생활소비재,2017,Q4,2018-03-30,"790,610,058,045","1,526,767,646,342","2,317,377,704,387","410,759,017,341","59,442,835,893","470,201,853,234","1,769,737,225,633","1,847,175,851,153",461501000958.0,10471486860.0,17215816250.0,12623895249.0,12623895249.0,"30,413,210,000",,,,,,,,,,,,
5180,빙그레,생활소비재,2017,Q4,2018-04-02,"355,056,895,467","277,172,412,234","632,229,307,701","93,174,725,619","12,953,310,577","106,128,036,196","29,266,937,946","526,101,271,505",164932918759.0,-1677709830.0,9015821564.0,7162731314.0,7162731314.0,"49,756,205,000",,,,,,,,,,,,
5300,롯데칠성,생활소비재,2017,Q4,2018-03-30,"751,027,286,079","2,680,698,554,752","3,431,725,840,831","863,847,990,085","1,288,766,189,163","2,152,614,179,248","2,057,354,184,669","1,279,111,661,583",463530732204.0,-12337924315.0,389646830886.0,399098915246.0,399098915246.0,"4,384,385,000",,,,,,,,,,,,
5440,현대그린푸드,생활소비재,2017,Q4,2018-04-02,"417,891,184,000","1,201,230,172,000","1,619,121,356,000","139,397,005,000","161,104,046,000","300,501,051,000","737,085,393,000","1,318,620,305,000",350037199000.0,-6590010000.0,68154361000.0,48751992000.0,48751992000.0,"48,852,241,000",,,,,,,,,,,,
5610,삼립식품,생활소비재,2017,Q4,2018-04-02,"144,938,843,286","304,137,413,424","449,076,256,710","215,731,467,995","42,000,000,000","257,731,467,995","186,115,802,841","191,344,788,715",239636710140.0,12269492297.0,11356357107.0,9108861537.0,9108861537.0,"43,145,045,000",,,,,,,,,,,,
5740,크라운제과,생활소비재,2017,Q4,2018-03-31,"1,701,076,009","353,440,336,089","355,141,412,098","46,604,845,662","14,939,535,942","61,544,381,604","457,760,669,947","293,597,030,494",3032839195.0,191023463.0,-568325501.0,1261278810.0,1261278810.0,"7,724,036,500",,,,,,,,,,,,
7070,GS리테일,생활소비재,2017,Q4,2018-03-30,"693,022,869,902","3,189,448,489,185","3,882,471,359,087","1,455,125,112,701","376,705,348,120","1,831,830,460,821","1,821,596,743,304","2,050,640,898,266",1989241826665.0,13163263407.0,32054592133.0,24272462657.0,24272462657.0,"77,000,000,000",,,,,,,,,,,,
7310,오뚜기,생활소비재,2017,Q4,2018-03-30,"595,973,315,377","809,827,811,717","1,405,801,127,094","397,323,635,303","43,089,478,771","440,413,114,074","954,196,867,790","965,388,013,020",489705861547.0,26278726481.0,23284563217.0,13702392506.0,13702392506.0,"17,200,000,000",,,,,,,,,,,,
15760,한국전력,생활소비재,2017,Q4,2018-05-02,"9,344,127,000,000","97,196,027,000,000","106,540,154,000,000","18,707,499,000,000","32,050,299,000,000","50,757,798,000,000","38,018,329,000,000","55,782,356,000,000",15400415000000.0,36032000000.0,-99822000000.0,-501315000000.0,-501315000000.0,"4,053,578,000,000",,,,,,,,,,,,
33780,KT&G,생활소비재,2017,Q4,2018-03-31,"4,688,298,705,524","3,976,376,392,002","8,664,675,097,526","1,456,484,334,577","80,376,813,517","1,536,861,148,094","974,353,015,256","7,127,813,949,432",683345636292.0,256423843487.0,223448314298.0,212134368901.0,212134368901.0,"954,959,485,000",,,,,,,,,,,,
33920,무학,생활소비재,2017,Q4,2018-03-31,"107,185,533,496","558,991,895,992","666,177,429,488","128,374,441,237","4,230,398,524","132,604,839,761","512,801,275,845","533,572,589,727",49487011030.0,198089442.0,1415595859.0,-5675506084.0,-5675506084.0,"5,700,000,000",,,,,,,,,,,,
36460,한국가스공사,생활소비재,2017,Q4,2018-03-29,"6,797,610,037,331","28,532,414,221,994","35,330,024,259,325","6,322,226,345,777","22,048,436,837,469","28,370,663,183,246","4,050,034,196,704","6,959,361,076,079",6227108094495.0,405606246456.0,105969621283.0,-164069574508.0,-164069574508.0,,,,,,,,,,,,,
36580,팜스코,생활소비재,2017,Q4,2018-03-30,"330,092,197,810","330,991,659,781","661,083,857,591","286,580,630,230","19,007,654,742","305,588,284,972","243,655,154,527","355,495,572,619",247463070721.0,6422539807.0,11470298236.0,7131566419.0,7131566419.0,"18,363,971,500",,,,,,,,,,,,
49770,동원F&B,생활소비재,2017,Q4,2018-03-30,-,-,"1,055,184,115,017",-,-,"533,997,997,928","32,223,935,351","521,186,117,089",340849590580.0,-2648085481.0,-1486504337.0,-943286878.0,-943286878.0,"19,295,620,000",,,,,,,,,,,,
51900,LG생활건강,생활소비재,2017,Q4,2018-04-02,"950,324,051,984","2,534,839,588,065","3,485,163,640,049","849,774,781,690","275,645,318,887","1,125,420,100,577","2,243,399,809,065","2,359,743,539,472",916057824743.0,141819276565.0,105431402371.0,64092470355.0,64092470355.0,"88,589,470,000",,,,,,,,,,,,
78520,에이블씨엔씨,생활소비재,2017,Q4,2018-03-31,"288,325,896,822","64,826,126,459","353,152,023,281","61,778,188,376","1,714,606,829","63,492,795,205","132,010,127,196","289,659,228,076",87345938760.0,2603581560.0,1261677589.0,1254420237.0,1254420237.0,"12,411,581,500",,,,,,,,,,,,
