code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2020,Q4,2021-03-18,"730,899,228,438","2,370,128,927,364","3,101,028,155,802","1,293,888,958,698","718,288,164,786","2,012,177,123,484","299,505,302,633","1,088,851,032,318",466720044946.0,23514759805.0,-42167450886.0,-38228859003.0,"368,842,230,000",,,,,,,,,,,,
1040,CJ,생활소비재,2020,Q4,2021-03-23,"44,607,472,000","3,140,865,986,000","3,185,473,458,000","409,466,153,000","2,027,328,000","411,493,481,000","1,708,975,340,000","2,773,979,977,000",,21158764000.0,-291058000.0,-8678436000.0,"179,047,370,000",,,,,,,,,,,,
1680,대상,생활소비재,2020,Q4,2021-03-18,"1,071,090,999,506","1,258,134,496,209","2,329,225,495,715","649,132,893,559","604,649,516,068","1,253,782,409,627","830,476,766,958","1,075,443,086,088",611321865701.0,-1046418887.0,-7794645798.0,-8540789561.0,"36,018,248,000",,,,,,,,,,,,
1800,오리온,생활소비재,2020,Q4,2021-03-10,"5,094,849,579","1,921,798,992,819","1,926,893,842,398","20,816,996,700","22,516,266,766","43,333,263,466","14,601,734,961","1,883,560,578,932",3958310955.0,-183576529.0,1530430179.0,543189953.0,"31,322,711,000",,,,,,,,,,,,
2790,아모레G,생활소비재,2020,Q4,2021-03-11,"413,442,693,256","1,588,463,226,021","2,001,905,919,277","21,042,537,463","34,893,342,618","55,935,880,081","1,180,145,475,045","1,945,970,039,196",,-1386523294.0,-45532438301.0,-46059774663.0,"47,997,075,000",,,,,,,,,,,,
3920,남양유업,생활소비재,2020,Q4,2021-03-18,"470,266,318,954","591,229,520,424","1,061,495,839,378","96,807,648,940","112,724,728,536","209,532,377,476","869,013,500,053","851,963,461,902",225456926321.0,-26907855069.0,-22353537087.0,-15945375902.0,"4,433,310,000",,,,,,,,,,,,
4370,농심,생활소비재,2020,Q4,2021-03-17,"701,908,303,950","1,792,259,359,883","2,494,167,663,833","444,662,502,868","66,864,787,104","511,527,289,972","1,903,661,825,602","1,982,640,373,861",507323176322.0,10935067920.0,19550640575.0,15080044127.0,"30,413,210,000",,,,,,,,,,,,
5180,빙그레,생활소비재,2020,Q4,2021-03-17,"265,902,100,797","447,857,434,444","713,759,535,241","101,168,074,639","22,802,993,508","123,971,068,147","42,189,215,079","589,788,467,094",193263853652.0,-5314804853.0,-9244567664.0,-6809358390.0,"49,756,205,000",,,,,,,,,,,,
5300,롯데칠성,생활소비재,2020,Q4,2021-03-15,"827,250,488,391","2,556,073,711,603","3,383,324,199,994","804,266,652,244","1,278,934,716,527","2,083,201,368,771","1,806,237,613,051","1,300,122,831,223",480981680723.0,6623924531.0,-78363587456.0,-63437072765.0,"4,875,216,500",,,,,,,,,,,,
5440,현대그린푸드,생활소비재,2020,Q4,2021-03-19,"453,944,872,000","1,306,295,860,000","1,760,240,732,000","202,240,981,000","159,368,550,000","361,609,531,000","855,193,149,000","1,398,631,201,000",377598143000.0,5815824000.0,-6486830000.0,-6510261000.0,"48,852,241,000",,,,,,,,,,,,
5610,삼립식품,생활소비재,2020,Q4,2021-03-18,"208,818,247,569","736,819,910,651","945,638,158,220","401,876,587,363","245,480,439,038","647,357,026,401","279,832,700,755","298,281,131,819",344477318673.0,22626073322.0,17336074406.0,10057963214.0,"43,145,045,000",,,,,,,,,,,,
