Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2022,Q1,20220516,BS,유동자산,2022.03.31 현재,"1,095,480,479,671"
2022,Q1,20220516,BS,비유동자산,2022.03.31 현재,"1,648,601,884,340"
2022,Q1,20220516,BS,자산총계,2022.03.31 현재,"2,744,082,364,011"
2022,Q1,20220516,BS,유동부채,2022.03.31 현재,"548,968,588,089"
2022,Q1,20220516,BS,비유동부채,2022.03.31 현재,"304,187,871,776"
2022,Q1,20220516,BS,부채총계,2022.03.31 현재,"853,156,459,865"
2022,Q1,20220516,BS,자본금,2022.03.31 현재,"9,210,200,000"
2022,Q1,20220516,BS,이익잉여금,2022.03.31 현재,"1,900,596,236,730"
2022,Q1,20220516,BS,자본총계,2022.03.31 현재,"1,890,925,904,146"
2022,Q1,20220516,IS,매출액,2022.01.01 ~ 2022.03.31,387771614079
2022,Q1,20220516,IS,영업이익,2022.01.01 ~ 2022.03.31,8359723262
2022,Q1,20220516,IS,법인세차감전 순이익,2022.01.01 ~ 2022.03.31,109868257739
2022,Q1,20220516,IS,당기순이익(손실),2022.01.01 ~ 2022.03.31,90904009101
2022,Q2,20220816,BS,유동자산,2022.06.30 현재,"995,092,153,165"
2022,Q2,20220816,BS,비유동자산,2022.06.30 현재,"1,674,558,483,493"
2022,Q2,20220816,BS,자산총계,2022.06.30 현재,"2,669,650,636,658"
2022,Q2,20220816,BS,유동부채,2022.06.30 현재,"472,093,759,665"
2022,Q2,20220816,BS,비유동부채,2022.06.30 현재,"297,230,390,170"
2022,Q2,20220816,BS,부채총계,2022.06.30 현재,"769,324,149,835"
2022,Q2,20220816,BS,자본금,2022.06.30 현재,"9,210,200,000"
2022,Q2,20220816,BS,이익잉여금,2022.06.30 현재,"1,909,996,819,407"
2022,Q2,20220816,BS,자본총계,2022.06.30 현재,"1,900,326,486,823"
2022,Q2,20220816,IS,매출액,2022.01.01 ~ 2022.06.30,484394324595
2022,Q2,20220816,IS,영업이익,2022.01.01 ~ 2022.06.30,28487905070
2022,Q2,20220816,IS,법인세차감전 순이익,2022.01.01 ~ 2022.06.30,13060591773
2022,Q2,20220816,IS,당기순이익(손실),2022.01.01 ~ 2022.06.30,9400582677
2022,Q3,20221114,BS,유동자산,2022.09.30 현재,"934,864,482,434"
2022,Q3,20221114,BS,비유동자산,2022.09.30 현재,"1,699,967,314,725"
2022,Q3,20221114,BS,자산총계,2022.09.30 현재,"2,634,831,797,159"
2022,Q3,20221114,BS,유동부채,2022.09.30 현재,"466,565,035,711"
2022,Q3,20221114,BS,비유동부채,2022.09.30 현재,"293,128,655,500"
2022,Q3,20221114,BS,부채총계,2022.09.30 현재,"759,693,691,211"
2022,Q3,20221114,BS,자본금,2022.09.30 현재,"9,210,200,000"
2022,Q3,20221114,BS,이익잉여금,2022.09.30 현재,"1,884,808,438,532"
2022,Q3,20221114,BS,자본총계,2022.09.30 현재,"1,875,138,105,948"
2022,Q3,20221114,IS,매출액,2022.01.01 ~ 2022.09.30,473861105474
2022,Q3,20221114,IS,영업이익,2022.01.01 ~ 2022.09.30,-20152417961
2022,Q3,20221114,IS,법인세차감전 순이익,2022.01.01 ~ 2022.09.30,-33514289325
2022,Q3,20221114,IS,당기순이익(손실),2022.01.01 ~ 2022.09.30,-25188380875
2022,Q4,20230314,BS,유동자산,2022.12.31 현재,"795,088,347,074"
2022,Q4,20230314,BS,비유동자산,2022.12.31 현재,"1,678,766,027,016"
2022,Q4,20230314,BS,자산총계,2022.12.31 현재,"2,473,854,374,090"
2022,Q4,20230314,BS,유동부채,2022.12.31 현재,"377,199,407,607"
2022,Q4,20230314,BS,비유동부채,2022.12.31 현재,"325,786,129,848"
2022,Q4,20230314,BS,부채총계,2022.12.31 현재,"702,985,537,455"
2022,Q4,20230314,BS,자본금,2022.12.31 현재,"9,210,200,000"
2022,Q4,20230314,BS,이익잉여금,2022.12.31 현재,"1,767,032,811,098"
2022,Q4,20230314,BS,자본총계,2022.12.31 현재,"1,770,868,836,635"
2022,Q4,20230314,IS,매출액,2022.01.01 ~ 2022.12.31,447582417101
2022,Q4,20230314,IS,영업이익,2022.01.01 ~ 2022.12.31,-124465645364
2022,Q4,20230314,IS,법인세차감전 순이익,2022.01.01 ~ 2022.12.31,-166141467028
2022,Q4,20230314,IS,당기순이익(손실),2022.01.01 ~ 2022.12.31,-118045363429
