,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
32,CJ_Logistics,Trading_&_Logistics,2016,Q3,0.01580212644002854,-0.6685246911899525,0.007144887432057989,0.0013417905563494203,0.07841316963768563,0.14800941234963713,-0.02046720164514837,-0.11031270502824175,0.028101663037006452,-0.11542881481321388,-0.04882562696519983,000120
32,Daewoo_International,Trading_&_Logistics,2016,Q3,0.023650018099107384,0.06221868306580236,-0.0059384869728060785,-0.005233586959836778,0.2089176417491425,0.1633115565991498,0.0600452832381847,0.04560012628141008,0.02544747465843966,0.03170329950679318,-0.07115120836054867,047050
