,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
27,CJ_Logistics,Trading_&_Logistics,2017,Q4,-0.007952262938571764,0.0059897860768090005,-0.026584629085639744,0.0027923349158969213,0.2752392838065062,-0.1112375537190082,-0.04929111100724337,-0.01920306972042174,-0.030308486181231054,-0.6783462158199547,-0.15446884943846872,000120
27,Daewoo_International,Trading_&_Logistics,2017,Q4,-0.0299104051351764,-0.030797206163168056,-0.017202800681869856,-0.0087322024762857,0.11804043109013762,-0.15428622222222216,0.056684083039763467,0.043114073154177035,0.00615314350867513,0.060132083061400166,-0.07275346646428481,047050
