,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
28,CJ_Logistics,Trading_&_Logistics,2017,Q3,-0.036180046731628,0.02107577324058929,0.05129190645314108,-0.0006974755114412812,0.11459423553825665,-0.016821777163958593,-0.09944055442087674,-0.010461025814577862,-0.07344624340017747,-0.012530560924060685,-0.1112375537190082,000120
28,Daewoo_International,Trading_&_Logistics,2017,Q3,0.09761640157133478,-0.2004052845626938,-0.021570271873704083,-0.011648558954753696,-0.0482860192267871,-0.17440182494613254,-0.0021018738726827912,-0.007856616325593091,-0.011972857777809764,0.03325080267738334,-0.15428622222222216,047050
