,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
24,CJ_Logistics,Trading_&_Logistics,2018,Q3,-0.005236459958047002,0.09745488516310497,-0.1045866203258754,0.005114451968693978,0.3418961138365897,0.2633830041647351,-0.0784598971032735,0.0028453868774008795,-0.06574462894855415,0.0015858294163485498,-0.05853917999785394,000120
24,Daewoo_International,Trading_&_Logistics,2018,Q3,-0.07223325458805108,0.19735320918170907,-0.014773743903981007,-0.007796745841547548,0.4586156162322733,-0.021196899826744747,0.004905366760409091,0.009892711816658739,0.01715683023304082,-0.02250786096256241,-0.03473955702158425,047050
