,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
21,CJ_Logistics,Trading_&_Logistics,2019,Q2,-0.03357720524302632,0.04718831995253214,-0.012994166420410957,-0.001864550295372025,-1.7060469546520687,-0.05286965214188821,-0.041709468459266485,0.013650019443349981,-0.04466430445195391,0.013265132104027022,-0.1913422176873937,000120
21,Daewoo_International,Trading_&_Logistics,2019,Q2,-0.059058903292876774,-0.0016988051897266487,-0.06470031554280586,-0.03798786740252247,-0.12503757226906442,-0.06919462052370276,0.05259830337995297,0.03684003789708934,-0.009648568217972331,-0.00931471233274439,0.028408225560189345,047050
