,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
34,CJ_Logistics,Trading_&_Logistics,2016,Q1,0.7341767301014472,0.0012328286112091025,-0.032836344014832264,-0.00597502232349556,0.7204385967203719,0.0,0.12459727838624912,0.38435110609275636,0.1484929118801943,0.5413674309177606,-0.022122283467874784,000120
34,Daewoo_International,Trading_&_Logistics,2016,Q1,0.778136475103941,0.04159806576427383,-0.02881483375599303,-0.016995098348386417,0.6962573907777961,0.0,-2.201889636796178,-1.9663592450856968,-0.0055036551228966335,0.4736955995217409,0.29368762867231263,047050
