,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
25,CJ_Logistics,Trading_&_Logistics,2018,Q2,-0.13287089820554532,-0.20520215402125896,0.04205414002326591,-0.0023326808527597276,-0.5953481909063025,0.012786390667204349,-0.0335613180887131,-0.08146065504225986,-0.011068881048031054,-0.08732805313271741,0.2633830041647351,000120
25,Daewoo_International,Trading_&_Logistics,2018,Q2,0.021598221150895602,-0.012023941404871508,-0.022068992640330132,-0.013954761354725287,0.17110999298895635,0.2923804620762224,-0.04546000728094968,-0.026626429859993417,-0.0019412513173759915,0.003611099160449771,-0.021196899826744747,047050
