,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
3,CJ_Logistics,Trading_&_Logistics,2023,Q4,-0.06616800715562254,0.01444855855543592,-0.04835951692287255,0.03911776262100786,-0.11588427568347903,0.09880020821330142,-1122.9809756097561,-5909.416879795396,-0.5475963916279625,0.3027906939241538,0.47834696106324737,000120
3,Daewoo_International,Trading_&_Logistics,2023,Q4,-0.004672705361339569,0.1691960486890901,-0.014169729816216892,-0.013221713300493931,0.353777482631893,0.8181537464684357,0.04357526765972253,0.025502869047351773,-0.6635713247824158,-0.3726226414531131,-0.22831208800677102,047050
