,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
2,CJ_Logistics,Trading_&_Logistics,2024,Q1,0.06664350002399932,0.04460675065193942,-0.07074070785025177,0.04727660643551157,0.21363938440008035,0.47834696106324737,-0.022194521129382805,1.0070465989866606,0.35732545974008356,-0.3771822638975839,-0.14704933107852272,000120
2,Daewoo_International,Trading_&_Logistics,2024,Q1,0.01937143165702826,0.18335020393266743,0.007639298934582706,0.003774823333962618,-0.18663652292004573,-0.22831208800677102,0.41850916602574695,-0.5507814668965183,0.4183749360737087,0.2692508877087456,-0.201944744631633,047050
