,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
23,CJ_Logistics,Trading_&_Logistics,2018,Q4,-0.06522854673160206,0.0028637842507244216,0.03192782874522326,-0.04576171443330579,-0.8281898675671915,-0.05853917999785394,0.028755461722372422,-0.03960266227960596,0.012355462396319683,-0.3647897431203415,0.19491628708150138,000120
23,Daewoo_International,Trading_&_Logistics,2018,Q4,0.06406709779330544,-0.07813603967467708,0.036086250952744314,0.023190704456221845,-0.21675778002002466,-0.03473955702158425,0.03367892770150549,0.025651580272655128,0.0170510354950838,0.3224571448509054,-0.012307392199128048,047050
