,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
6,CJ_Logistics,Trading_&_Logistics,2023,Q1,0.09172575107490033,-0.18936103094370038,-0.06652504122969449,-0.020896850647706078,0.13174946531281173,0.01727310409979074,-0.002436759618361428,-0.030976537687046557,0.4493531630414137,-0.39328798311330115,-0.2592854945235631,000120
6,Daewoo_International,Trading_&_Logistics,2023,Q1,-0.08922463754530718,-0.5630030507726163,-0.005383120347427273,-0.49901962080009676,-1.1479325134072118,0.04160477792663339,-3.22735733516872,-1.6832578096183686,-0.9391641422330446,-1.0326246824301646,-0.10834262736618488,047050
