,name,sector,year,quarter,매출액변화율,비유동부채변화율,이익잉여금변화율,자본총계변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,기말 소유주식 수변화율,Label,Code
17,CJ_Logistics,Trading_&_Logistics,2020,Q2,-0.044795102449529445,0.007269890517267119,-0.055401122790561086,-0.008142364868214846,-0.3793947328886955,0.07242938237193654,-0.009490657408899539,-0.006846107407272539,-0.013128388388517376,-0.0075289790684469615,-0.033428838749814255,000120
17,Daewoo_International,Trading_&_Logistics,2020,Q2,0.07898294962718189,-0.1677860908965627,-0.0499831585639432,-0.030373287955266726,0.08535942185810885,-0.19803810080901915,0.024696238153200545,-0.009044983121735628,-0.046295350771069055,0.00872484377446403,0.04974525191966386,047050
