,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,비유동자산변화율,매출액변화율,영업이익변화율,Label,Code
31,Kyungbang,Materials_&_Chemicals,2016,Q4,0.08081360102361555,0.002178178783791229,0.0021947110680120563,0.006237692265204653,-0.08836293544289497,-0.40175538148187573,-0.20297109444964215,000050
31,Hite_Jinro,Consumer_Goods_&_Retail,2016,Q4,-0.10763656400908422,-0.003149333770795737,-0.010075903493099059,0.04539864215488432,-0.013367361045171888,-0.5945980863061411,-0.072411289524463,000080
31,Yuhan_Corporation,Healthcare,2016,Q4,-0.13827613252873197,-0.031037133526605087,-0.0426784109198739,0.006325269716927817,0.03346827010557707,-0.2722743787253019,-0.24445256764954076,000100
31,CJ_Logistics,Trading_&_Logistics,2016,Q4,-0.04882562696519983,-0.0010472170772388711,-0.004262525735458267,-0.04778620575071346,-0.06719499112871485,0.3405612344138046,-0.1654781098958245,000120
31,Doosan_Corp,Conglomerate,2016,Q4,0.027905374941138525,0.010305492112375303,0.047016111004151595,-0.01021006899967003,-0.26212350918884164,1.9799248892216341,0.037678123486261546,000150
31,DL_Holdings,Conglomerate,2016,Q4,0.0367872129596169,0.0023878317318795084,0.01509156675236123,-0.245349989686229,-0.0782756596981955,0.631734228367981,0.04621552129814459,000210
31,Ildong_Pharmaceutical,Healthcare,2016,Q4,-0.14537796027546923,0.014543986312646529,-0.0007244241067685397,0.025957133502598317,29.39829495516696,-9.821855752221394,-0.17892558977114426,000230
31,Hankook_Tire_Worldwide,Automotive_&_Parts,2016,Q4,-0.026597636931977236,-0.0009447026478885956,-0.005061263707649921,-0.015567188232685103,-0.0,0.5548453282449295,-0.09975279498318738,000240
32,Kia_Corp,Automotive_&_Parts,2016,Q4,-0.07995305167852101,0.016213592029791224,0.06513814816559971,0.01572770930031897,-0.31024768483954945,-1.8046192461407533,-0.06851410398385946,000270
32,Chosun_Refractories,Materials_&_Chemicals,2016,Q4,0.03177562090774402,-0.030559662433801815,-0.0162658941913012,-0.10625605904870405,0.0040120400693193226,0.1928955138129531,-0.03683661793657555,000480
31,Dong-A_Socio_Holdings,Conglomerate,2016,Q4,-0.019812177021517323,-0.4621263139866896,-0.00579446502533254,-0.326629307697861,-0.8220985586131482,0.36349708483980436,-0.1324822635822212,000640
31,S_hynix,Technology,2016,Q4,0.21299973503567776,-0.07395957274557574,-0.11006855425269446,-0.0710983063433126,-0.3068127848232687,-1.571067837168822,0.07518172570827412,000660
31,Youngpoong,Materials_&_Chemicals,2016,Q4,0.04552165425256671,-0.003938833725357638,-0.0039462044052551715,0.007239102717696233,-0.17273065661911802,-0.24203165793434955,0.016255738858044173,000670
31,Hyundai_E&C,Construction_&_Real_Estate,2016,Q4,0.11702963652030539,-0.03617309184826767,-0.011174555149588095,0.024582035243341127,-0.19120576671531286,-0.5521103791601398,0.08024371373992047,000720
31,Hanwha_Corp,Conglomerate,2016,Q4,-0.04187915123085505,-0.11444451532303557,0.026737906710132986,0.008355812269183804,-0.09140746932666088,-0.11065520101270243,-0.0004981365980942106,000880
31,CJ_Corp,Conglomerate,2016,Q4,-0.13262803475489274,-0.0014896240139863348,-0.002232409014018666,0.0029915826804676193,-0.09710737526274893,1.507780598108885,0.0034555521805285727,001040
31,LG_International,Conglomerate,2016,Q4,-0.12419237701924721,-0.0037907391034022186,-0.007995480345829531,-0.05591677676572937,-0.02117338191871343,1.1406051057217286,-0.1674045967570508,001120
31,Dongkuk_Steel,Materials_&_Chemicals,2016,Q4,-0.0782173539677277,0.024041252724883555,0.055431784565136644,0.033728198471191795,-0.09099191754581115,0.5967949776970097,0.3951015237712541,001230
31,SeAH_Besteel,Materials_&_Chemicals,2016,Q4,-0.05314324023305862,-0.011458986916975,-0.015248611007558699,0.004843643745099602,-0.052401527568183504,-0.6465852246022623,0.018033371813653724,001430
31,Daesang,Consumer_Goods_&_Retail,2016,Q4,0.015756567407986602,-0.014699641968033639,-0.04423961762743356,-0.05000286677985821,0.0865003864866477,0.6610568037007278,-0.10852569279823925,001680
31,SK_Networks,Consumer_Services,2016,Q4,0.0675778886294179,0.036984211083877394,0.09843283356295729,-0.14159219943469536,-0.06336184617051188,-0.286882781915647,0.032452963124305956,001740
31,Orion_Corp,Agriculture_&_Food,2016,Q4,-0.16663380105797293,-0.06363068434894026,-0.06025186098059532,0.010088811730867397,-0.11556074782093728,-1.1705523407574985,-0.21276284155294659,001800
31,KIS_Wire,Materials_&_Chemicals,2016,Q4,0.0002429076201886579,-0.0058655059996324255,-0.005797279844001357,-0.009361649135027239,-0.12932866407562926,-0.24777413873996879,0.0356018252653992,002240
31,Nexen_Tire,Automotive_&_Parts,2016,Q4,0.07861978400586354,-0.03825821605778823,-0.04214006932824432,-0.0009691722289517646,-0.014930086737340087,-0.06886487925322338,-0.12057077582327581,002350
31,KCC,Materials_&_Chemicals,2016,Q4,-0.011726798753804904,0.0474361893502272,0.0007441986588236915,0.053048630772714045,-0.09676041035380378,0.61397610886999,-0.09180006004576664,002380
31,AmoreG,Consumer_Goods_&_Retail,2016,Q4,-0.06308916687988277,0.002792161117715075,0.004150124558117141,0.0009515157808068775,0.22088564133287503,-5.94840716503445,-0.20312346210213097,002790
31,Korea_Shell_Petroleum,Energy_&_Utilities,2016,Q4,-0.03990261443478939,-0.06821038505563148,-0.07368824119957407,-0.016827640739794703,0.024364612942405772,-0.2237719825960789,-0.011982573948453349,002960
31,Bukwang_Pharmaceutical,Healthcare,2016,Q4,-0.21195071428385448,-0.0028870535022236243,-0.005975085894379006,0.009690123433944153,-0.05293188512204927,-1.2524748019372272,0.09869752864045338,003000
31,SeAH_Steel,Materials_&_Chemicals,2016,Q4,-0.1114378935415812,0.006537310732305901,0.0072307915758352825,-0.019146872142506544,-0.2470862567498182,-3.7985056653660045,0.4540690132672741,003030
31,Ilshin_Spinning,Materials_&_Chemicals,2016,Q4,-0.04713514410352055,-0.008806276179756267,-0.008369385395650575,-0.005148734451448034,0.0024990735167219613,-1.9554745772735527,-0.009958836540721864,003200
31,Taekwang_Industrial,Industrials_&_Machinery,2016,Q4,-0.08571342034211549,0.0003648320128019078,0.000512582775317183,0.014430025446546701,-0.08129223350205872,-4.136215761673052,0.13356489868796265,003240
31,Hanil_Cement,Materials_&_Chemicals,2016,Q4,-0.12326458893578834,-0.04629759129273414,-0.05240102062076257,0.09829025257893786,-0.08379066771164778,-0.11372150549171689,0.0008778690431122383,003300
31,Ssangyong_Cement,Materials_&_Chemicals,2016,Q4,-0.18187175363805597,-0.02432270775472789,-0.14314873459513922,-0.004638632790817221,-0.15103516837112685,0.056520436743416,-0.1102577500943038,003410
31,Korean_Air,Automotive_&_Parts,2016,Q4,0.29837688437397974,0.2636558070937117,1.2556829986467348,0.01601375042105435,0.0617297528880405,0.6087167976958334,-0.21820009337967872,003490
31,Youngjin_Pharmaceutical,Healthcare,2016,Q4,0.004167940575621545,-0.011778299311319351,-0.09397093618617736,-0.010672195197412693,-0.021932457529526994,1.2729669991997348,-0.27897588835453446,003520
31,LG_Corp,Conglomerate,2016,Q4,-0.03224679733130851,0.00038998610231344433,0.0004324368195223194,0.009690564428949222,-0.09830928687028684,-0.21979818623068081,-0.08167732498990762,003550
32,S&T_Heavy_Industries,Industrials_&_Machinery,2016,Q4,-0.1012140487459697,0.012904382014275795,0.02467697363529575,0.02336231384204157,-0.6255621998497503,2.645402344194026,0.004607068274552522,003570
31,SsangYong_Motor,Automotive_&_Parts,2016,Q4,0.0745828678327957,-0.07638665892816077,1.0878040005132927,-0.019374421005802667,-0.17852373093996432,2.3749426512410015,-0.0031542257723026143,003620
31,Namyang_Dairy_Products,Agriculture_&_Food,2016,Q4,-0.04823750664161107,-0.017232223001516722,-0.016849454203505587,0.03123044619619475,-0.012874418093542728,0.050865889816780974,0.06493197205169922,003920
31,Samsung_Fine Chemicals,Materials_&_Chemicals,2016,Q4,-0.04475120836054866,-0.0030833804636565265,-0.01819042408435778,0.0344526172357682,0.13150000148683805,-0.5957064606317108,-0.019554913154870766,004000
31,Hyundai_Steel,Materials_&_Chemicals,2016,Q4,0.05199754299667175,-0.006075580076098763,-0.014277709254098214,-0.008428093167250905,-0.1550476651594448,-0.08984148869890918,0.12902567292571532,004020
31,Hansol_Holdings,Conglomerate,2016,Q4,-0.11150282211022067,0.1078572623479469,0.23536626177813658,0.10972758729087917,-0.6419891111508969,0.15254662130171737,-0.017755255442270065,004150
31,Shinsegae,Consumer_Goods_&_Retail,2016,Q4,-0.11316671223651766,-0.03524916244197818,-0.04401119107425977,0.014613224176605932,-0.15727880101825753,-1.1679847036643163,-0.04540496889623086,004170
31,Nongshim,Agriculture_&_Food,2016,Q4,-0.2115790158471797,-0.0060661360339018255,-0.00679003193964367,-0.011920345819755651,-0.05706426715334345,-0.2375492303198128,0.06377842017846257,004370
31,SEBANG_Global_Battery,Automotive_&_Parts,2016,Q4,-0.0774324172961597,-0.031037522143413376,-0.03311504853196423,-0.021229847970402282,-0.2108096487589879,-0.450461065121194,0.004802767074276487,004490
31,Chokwang_Leather,Consumer_Goods_&_Retail,2016,Q4,-0.17368950157717886,-0.04998332587217047,-0.026787097524899828,-0.11169493198470626,0.13901570690554776,0.5148904927564559,0.07102926681610165,004700
32,Hansol_Technics,Technology,2016,Q4,-0.19666738001562994,0.23424465274237227,24.43507816089667,0.17187524090543338,0.12368211009380647,0.4958708045977194,-0.05110484513745009,004710
31,Hyosung,Industrials_&_Machinery,2016,Q4,-0.006961269148144468,-0.02486072652555582,-0.024855412273126376,0.0024404521772647403,-0.15410249475058668,-0.11609177332857112,0.10877507867438428,004800
31,Samkwang_Glass,Industrials_&_Machinery,2016,Q4,-0.17086100279827537,0.02041688100265293,0.02386779693286578,-0.015566616956715684,0.01134839367603857,3.982485856865205,-0.08285949266315398,005090
31,Binggrae,Agriculture_&_Food,2016,Q4,-0.16966972687906717,0.004381350905932058,0.04987560642954347,0.011338339105857798,0.3446810336322751,1.1106541645203827,0.07034219953635958,005180
31,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2016,Q4,-0.155291398154239,0.027142960925605863,0.039892473532344486,-0.0074899873225373614,0.21130262378001674,0.9025448676583396,-0.09283410090648932,005300
31,Hyundai_Motor,Automotive_&_Parts,2016,Q4,-0.05847721568655599,-0.005100106146243899,-0.006186791552324378,-0.014980803760214378,-0.3296487052196633,418.708677253111,0.05222491652207082,005380
31,Hyundai_Green_Food,Agriculture_&_Food,2016,Q4,-0.183180348083885,0.004397573980799874,-0.012035061835610428,0.016114039097194555,-0.012408253316232187,0.2556593681390432,-0.05415993546079011,005440
31,POSCO_Holdings,Materials_&_Chemicals,2016,Q4,0.06983644596043899,-0.011498461190453169,-0.009765042998288509,-0.008141993694010807,-0.054884459210046366,0.42743568446857805,0.13243452545351056,005490
