,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,비유동자산변화율,매출액변화율,영업이익변화율,Label,Code
14,Nexen_Tire,Automotive_&_Parts,2021,Q1,-0.10018425988944424,9.227538148359749e-05,-0.0016222023527538987,0.0014490927160797362,-0.009363663555273849,0.6068478157237134,0.16023520642676709,002350
14,KCC,Materials_&_Chemicals,2021,Q1,0.08634380928214963,-0.02246055016054016,0.14635272304969416,-0.04304462207483617,-0.26217025988814857,0.006602205007915751,0.13696040038348412,002380
14,AmoreG,Consumer_Goods_&_Retail,2021,Q1,-0.1205476429509175,-0.009338471383921298,-0.015300913132181071,-0.0040864641186941775,-0.721947310620727,18.304194851846464,0.1165781172910952,002790
14,Korea_Shell_Petroleum,Energy_&_Utilities,2021,Q1,-0.1618546226329893,0.09674709919178137,0.10497558223264447,0.03529561223624611,-0.13685548448926377,-0.7125812594630927,-0.08882705913962449,002960
14,Bukwang_Pharmaceutical,Healthcare,2021,Q1,-0.19312211219701458,0.023977999116596593,0.035018076050506886,0.08167750072657964,0.26202700991228967,1.1042870319779952,-0.23750106974753965,003000
14,SeAH_Steel,Materials_&_Chemicals,2021,Q1,-0.1939477822948153,-0.0005719744557555195,-0.01095431404191638,0.03317552272911328,-3.2365952637157545,9.427219502068366,0.16847130800535326,003030
14,Ilshin_Spinning,Materials_&_Chemicals,2021,Q1,-0.10798270181009215,-0.00828474714583094,-0.008602477021148358,-0.025833868570838803,-0.1338166664034679,-11.605942137021527,0.11435134190338815,003200
14,Taekwang_Industrial,Industrials_&_Machinery,2021,Q1,-0.02298713418922968,-0.03227584912624093,-0.02651498556485654,-0.014678622513178752,-0.41258837567702034,8.920383344580488,0.0730426162000025,003240
14,Hanil_Cement,Materials_&_Chemicals,2021,Q1,-0.022731695163885124,-0.0128588659892106,-0.00600766281098597,0.0010476071804700338,-0.0,103.52075373708182,0.09893387426778878,003300
14,Ssangyong_Cement,Materials_&_Chemicals,2021,Q1,-0.2218557259566204,-0.0026078134634544003,-0.4048415227445543,-0.007680930309888145,0.2157149760902477,0.558862072467724,0.07898911248897565,003410
14,Korean_Air,Automotive_&_Parts,2021,Q1,0.17825184453055104,-0.9726074086839371,-0.15115804093639285,-0.002015686314524423,0.03376820689091209,0.10408805790921571,0.2123840263793591,003490
14,Youngjin_Pharmaceutical,Healthcare,2021,Q1,-0.29776639804660526,0.015473363006904939,0.14265645225836088,-0.006190206507262319,0.13941136982007807,0.3271861317460989,-0.30283832593147775,003520
14,LG_Corp,Conglomerate,2021,Q1,-0.09051517691278846,0.14947130892655425,-0.01770741323865499,0.000825341305360161,-7.366746555663008,-52.066253390158856,-0.03828867571663053,003550
15,S&T_Heavy_Industries,Industrials_&_Machinery,2021,Q1,-0.10680298068383676,-0.08154410321206118,-0.090339693717983,0.04351907865216553,0.3470619898786883,0.568648142350106,0.20777340676632572,003570
14,SsangYong_Motor,Automotive_&_Parts,2021,Q1,-0.5681170940681254,-0.08256365555137979,-0.09445625746436281,-0.20785271747545098,0.39427084803106927,0.3890948652521491,0.0,003620
14,Namyang_Dairy_Products,Agriculture_&_Food,2021,Q1,-0.1503925587679416,0.010517469736314511,0.010311117061419073,0.022214058111613255,-0.00847962584337747,0.5368497335056015,-0.007955909184450848,003920
14,Samsung_Fine Chemicals,Materials_&_Chemicals,2021,Q1,-0.16195551044574152,-0.005558745384512287,-0.007871355489874166,-0.00353437501144116,-0.13876535187441452,-0.29908926778445166,-0.015481799747853471,004000
14,Hyundai_Steel,Materials_&_Chemicals,2021,Q1,0.3331678400992958,-0.01934453538222214,-0.01527586597198094,0.0006868878917114518,-0.06617985802210402,-7.360209975364256,0.13417906692372655,004020
14,Hansol_Holdings,Conglomerate,2021,Q1,-0.1604674152076463,-0.0011046265290972634,-2.9011214084613055,-0.01904946410010555,-0.0,-4.479305597605201,-0.01974914276026011,004150
14,Shinsegae,Consumer_Goods_&_Retail,2021,Q1,-0.130134782154425,-0.03546262337301931,-0.04458610215841685,-0.01085159326433871,0.02809971644897058,0.008885684708620056,0.09798983141841876,004170
14,Nongshim,Agriculture_&_Food,2021,Q1,-0.3078265170762418,0.002674479351832182,0.0026145880376763353,-0.004364826228337115,0.0053301848293318965,-0.013861044495460328,-0.12214362455385658,004370
14,SEBANG_Global_Battery,Automotive_&_Parts,2021,Q1,1.203520680030449,-0.024353973356391334,-0.024889172616005872,0.04818070180327638,-0.008116143910412044,-0.14022468879915007,-0.011444046268680098,004490
14,Chokwang_Leather,Consumer_Goods_&_Retail,2021,Q1,-0.06403465196150276,-0.054080533137604414,-0.01442757206668488,-0.10722943107945082,0.01906673036445461,0.10151916074047118,-0.14651559594498942,004700
15,Hansol_Technics,Technology,2021,Q1,-0.1466903234081256,-0.02089064942770169,-0.2483092098727815,0.007300493550117859,-0.07750991070917923,1.819642461718625,-0.02616237819106223,004710
14,Hyosung,Industrials_&_Machinery,2021,Q1,-0.22196053620274617,0.0003090599714518083,0.004750984003699443,-0.01172138868965411,-0.6907453065929343,-0.7145011876245537,0.09805677717466112,004800
14,Samkwang_Glass,Industrials_&_Machinery,2021,Q1,-0.3651481511383822,0.01871810210411129,0.1601481813500667,0.011606835050143371,1.7165749007745907,-6.0984131238496575,-0.05793765739987658,005090
14,Binggrae,Agriculture_&_Food,2021,Q1,-0.30234410735607753,0.013356075448224258,0.8387682230337139,-0.00032687344172765975,-0.08236146725947924,2.072154105862144,-0.01284716785748937,005180
14,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2021,Q1,-0.06488591337614444,0.0072242950546177465,0.0063988115154335334,0.02569018864437156,-0.055633926318725324,-3.7655632447603438,0.19249327094289614,005300
14,Hyundai_Motor,Automotive_&_Parts,2021,Q1,-0.2080132778149843,-0.010727204253835998,-0.010028188774217517,-0.020526625700489243,0.08201960282176546,-11.224872231686541,0.05814009502004945,005380
14,Hyundai_Green_Food,Agriculture_&_Food,2021,Q1,-0.09200782216202738,-0.07423168875810027,-0.05113421693232012,-0.154162455203678,-0.0676264369234465,-0.8089006820013811,0.13608907996087183,005440
14,POSCO_Holdings,Materials_&_Chemicals,2021,Q1,0.12703031289122685,-0.012536655896824067,-0.013213779791042324,-0.017533524765700692,-0.10216989380731034,-1.048669121644326,0.10874068141936848,005490
14,SPC_Samlip,Agriculture_&_Food,2021,Q1,-0.09214506199451636,-0.003388878591936484,-0.0035235836746017046,0.010197106758911612,0.07374423796567686,0.5289415994406454,-0.05862680074169167,005610
14,Crown_Confectionery,Agriculture_&_Food,2021,Q1,-0.2890617375519686,-0.009614555782141654,-0.014968991811266985,-0.0001585255520830664,-1.4264933648173526,-17.34855086884169,0.04250611545095148,005740
14,SL_Corp,Consumer_Goods_&_Retail,2021,Q1,-0.12478942449916777,-0.02888650004112514,-0.047997839573793,0.013652184120913513,0.09995502107924259,-0.9129879840346913,0.30252691432306633,005850
15,Samsung_Electronics,Technology,2021,Q1,0.15150204649007631,0.04669868527652721,0.04810667863139029,-0.013130789280255462,-0.11166595480054031,0.2338433660955892,-0.060632973581197847,005930
14,SK_Chemicals,Healthcare,2021,Q1,-0.23063110568383677,-0.00705798495586496,-0.004742887398900608,-0.0027742255023592843,-0.0,7.576937221638725,-0.15946096202667265,006120
14,LS_Corp,Conglomerate,2021,Q1,0.05049870200847095,-0.005773018749322345,-0.005165849851235249,0.007817621759851234,-0.0,0.10364013744265954,-0.10886733457161099,006260
14,GC_Biopharma,Healthcare,2021,Q1,0.5675254954397587,9.165856059700772e-06,0.0039049224077422062,-0.012829659120220605,0.3721241919956848,1.0307929825692117,-0.209276708369034,006280
15,Samsung_SDI,Technology,2021,Q1,0.19147998139805483,-0.0031803231531843945,-0.0035832987628379165,-0.005780687920031946,0.011502304134530683,-1.4220632112195686,-0.06557124518613612,006400
15,Korea_Petrochemical_Ind,Materials_&_Chemicals,2021,Q1,0.13253449099290038,-0.02860347175729583,-0.034279130184842854,0.018460713169938914,-0.0913063426695584,-0.05717714309136368,0.3314244629683703,006650
14,GS_Retail,Consumer_Goods_&_Retail,2021,Q1,-0.219546132537156,0.012141856008205387,0.013461792152022367,0.010997226512627689,0.0313823534107075,-0.26665543447518236,0.04023415692183825,007070
14,Ottogi,Agriculture_&_Food,2021,Q1,-0.25371534481427155,-0.004487570008218089,-0.004934930675029925,-0.002870955682753973,-0.08125254125336467,-0.7425709842091932,-0.07598791185280279,007310
14,Dong-A_Tire,Automotive_&_Parts,2021,Q1,-0.11752509739654393,-0.019701801364708782,-0.00971392726283482,-0.03963757064142448,-0.18138425376244194,-0.07311446010019518,0.14488347692812736,007340
14,Ilyang_Pharmaceutical,Healthcare,2021,Q1,-0.4284782404445421,-0.0012895373884878047,-0.06906575727118014,-0.032821295006094875,0.05820071653528491,-3.119900624961722,-0.5670795408120788,007570
15,Kukdo_Chemical,Materials_&_Chemicals,2021,Q1,-0.03956058670607451,-0.03464315359080228,-0.03950323359927488,-0.09129105987813757,-0.2893823123820307,-2.642956885570864,0.20570319690308198,007690
14,Seoyon,Automotive_&_Parts,2021,Q1,-0.008482265477651185,-0.006437257787993422,-0.0276780892945776,0.000887259582745159,-1.020662002267592,14.370820250180078,1.207599486521181,007860
14,Daeduck_Electronics,Technology,2021,Q1,-0.12407672256695365,0.00455250026712628,0.8993471810391604,0.0009847110857070795,-0.2664902013472008,-3.4865200952659716,-0.08128553090042184,008060
14,Seohung,Automotive_&_Parts,2021,Q1,-0.3481026965929277,-0.018058484661483076,-0.03142217241916789,-0.031162786186254454,-0.4495244610919389,-1.9485135908094904,-0.06361046087241062,008490
14,Hotel_Shilla,Consumer_Services,2021,Q1,-0.17000734412505208,0.10098478111222309,0.17768084898046688,0.002835069034925697,0.1820709539386881,1.533716975617844,-0.017320340481672913,008770
15,Samsung_Electro-Mechanics,Technology,2021,Q1,0.028004950272841944,-0.03197426807470216,0.4014188390295027,-0.014097197816988372,-0.11828480128246133,-0.46327356958476096,-0.01220045866928219,009150
14,Hanssem,Consumer_Goods_&_Retail,2021,Q1,-0.28055809166514517,0.002980717159756563,0.0024608339858140926,-0.05479352416186134,0.0012441093852546548,0.20282884664340528,0.054621062506171575,009240
14,Kwang_Dong_Pharmaceutical,Healthcare,2021,Q1,-0.213405418311128,-0.0035036031421942226,-0.003927038740463518,-0.02726789108245531,0.0075400592821928125,0.0869713923689498,-0.22947368421052639,009290
14,Hyundai_Heavy_Industries,Industrials_&_Machinery,2021,Q1,0.042207591920953635,-0.0026460640652365974,0.0006079874917795935,-0.0034371175777883067,-0.008845042200624764,1.4127748997223415,0.15919939701569874,009540
14,Moorim_P&P,Materials_&_Chemicals,2021,Q1,-0.09320646742017116,0.020743185951311638,0.03939946494927282,0.006628476599972233,-0.11171934271154393,0.24486055136139984,0.3013253065380018,009580
14,Motonic,Automotive_&_Parts,2021,Q1,-0.2738602723505034,0.013019775059376903,0.014784745141918743,0.016630939821980384,0.053178248631259306,0.2547948415006718,0.01005900691470421,009680
14,Hanwha_Solutions,Materials_&_Chemicals,2021,Q1,-0.04141020763577294,-0.286056844432067,-0.07130362726068284,-0.009691832748041085,-0.1201464519780171,-2.639866837302879,0.0001394843836921844,009830
14,OCI,Materials_&_Chemicals,2021,Q1,0.3518068515237137,-0.014715907540159945,-0.024687812547268706,0.011708604198016559,-0.05086334105182022,-0.7483616876517627,0.21204847666483845,010060
14,LS_Electric,Industrials_&_Machinery,2021,Q1,-0.16738358841267958,0.019908755878273787,0.022236189774900827,-0.04666013116591272,0.0956467495803186,0.6391120288116434,-0.10348593712926409,010120
14,Korea_Zinc,Materials_&_Chemicals,2021,Q1,-0.1950242935145246,0.010477540254549944,0.009829591876109545,-0.060103647850289654,-0.02257054050081364,-0.15218312735724537,-0.054432631324749986,010130
14,Samsung_Heavy Industries,Industrials_&_Machinery,2021,Q1,0.06387995296427457,0.1066081750304898,-3.645024726220785,-0.0047125206407405695,0.06991162094155245,-0.8158793579521804,0.03036420012169412,010140
14,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2021,Q1,0.3348461953111881,-0.011278373949034748,-0.01484695222117427,0.00950062721487721,-0.03621730345345253,1.2759731587031946,0.326728442639046,010620
14,Hwashin,Automotive_&_Parts,2021,Q1,-0.08591332886722777,-0.012727907465130306,-0.004806895839360337,-0.059276790653746136,0.054454703446453534,1.2460828608438994,0.35471860988632764,010690
14,IS_Dongseo,Technology,2021,Q1,0.023381933884508543,0.016979720611977278,0.027496211413568727,-0.056892307419713406,0.10351426645102324,0.26651060003772964,-0.019445783931523575,010780
14,S-Oil,Energy_&_Utilities,2021,Q1,0.0838916656339927,-0.06092351521414341,-0.08599572571568403,0.01507516252190444,-0.24103268630151642,-6.710412732667925,0.09942158121271609,010950
14,LG_Innotek,Technology,2021,Q1,-0.07977425084512707,-0.1054343679604075,-0.25621955059135226,0.018447194686726287,0.19317934148654592,0.041107296110101776,0.04224546640416038,011070
14,Lotte_Chemical,Materials_&_Chemicals,2021,Q1,0.12974796056851096,-0.024631596270204392,-0.023290046377433704,-0.0024391286600997653,-0.34555809746780564,-3.0394969653697794,0.017167920058051858,011170
14,Hyundai_Merchant_Marine,Transportation,2021,Q1,0.6052897053976052,-0.2850045410781934,0.020379376288807816,-0.08118667634863908,-0.23344515486089046,-0.8103673541077097,0.8807374796460786,011200
15,Hyundai_WIA,Industrials_&_Machinery,2021,Q1,0.04135008363655157,-0.006577641435805193,-0.008160634394564159,0.036350692865110945,0.015196306790216774,20.015907844212837,0.3337028020007967,011210
14,Kumho_Petrochemical,Materials_&_Chemicals,2021,Q1,0.07921192427008028,-0.1063793663135475,-0.10847083269252789,-0.01639443205099389,-0.30315422894226307,-1.310823839670491,0.7494972479645489,011780
14,SKC,Materials_&_Chemicals,2021,Q1,-0.12192790520074498,-0.008099688538685257,-0.009380801012584428,-0.01086228724169258,-0.09073987840776554,1.1467586940198626,0.27576487172409353,011790
15,Hyundai_Mobis,Automotive_&_Parts,2021,Q1,-0.14390384533525288,0.0051587192379507485,0.0012185456850033471,0.00048697697399935347,0.038262826000789674,0.4997934182558528,0.05535005999620553,012330
14,Hanwha_Aerospace,Industrials_&_Machinery,2021,Q1,-0.14609086957167877,-0.03843617101419361,-0.05572026705194788,-0.06499084479458195,0.1795231571560475,1.9387776376590944,0.3497155920776204,012450
14,Hyundai_Development_Company,Construction_&_Real_Estate,2021,Q1,-0.21474077549515752,-0.01344763479754163,-0.005217793206599541,0.0035795170495889206,-2.479260199759765,-7.586801519021959,-0.05660263532066527,012630
14,S-1_Corporation,Financials,2021,Q1,-0.292380892857503,0.033202309245810135,0.03600706086123251,0.003237987807620746,0.04034143205989449,-0.022025470619747578,-0.0929521975670885,012750
15,Hansol_Chemical,Materials_&_Chemicals,2021,Q1,0.018780420290189226,-0.048837741773568144,-0.05081905801661035,-0.028806015447933486,-0.1368096346461214,-0.976050912606699,0.15160047198558108,014680
14,Dongwon_Systems,Industrials_&_Machinery,2021,Q1,0.26519445401765573,0.010276431142952402,0.03854123724247438,0.00038691309428695586,-0.05435222083540281,0.06903801262249332,0.27839546771261564,014820
14,UNID,Consumer_Goods_&_Retail,2021,Q1,-0.18384514763569404,-0.006070100429253378,-0.0010007866346413152,0.0050883013349678485,-0.26462005616085116,-5.57027891357226,0.334020350278424,014830
14,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2021,Q1,0.07613972764949656,0.02167714194655679,0.03231943182354691,-0.003595747856939946,-0.02265332840249945,1.7990678375162508,-0.22680312924410712,015760
14,SK_Telecom,Telecommunications_&_Media,2021,Q1,-0.2613647183038775,0.004032021472452407,0.011768428926245966,0.006277029248233923,-0.012706059823600624,-0.3314760093241709,0.08748229195935951,017670
14,Hyundai_Elevator,Industrials_&_Machinery,2021,Q1,-0.2671686680279764,0.01194001390924182,0.05342071549456273,-0.03817959715017882,0.09808547580419258,0.36723528967449437,0.08373866698450379,017800
15,Samsung_SDS,Technology,2021,Q1,-0.21637727915322452,0.013692391992615627,0.01671557995313866,-0.00807493521535707,-0.02311870495284163,0.2508752527369946,0.015434341406042648,018260
14,Hanon_Systems,Automotive_&_Parts,2021,Q1,0.03762711144763736,0.04721872970729246,0.046744723206043726,0.001381099657387086,0.09905454457205087,0.7763265868632474,0.02058260096771003,018880
14,Daekyo,Consumer_Services,2021,Q1,-0.31834010249912337,-0.004979023291284745,0.009903554737654141,0.004244284263432929,-0.0015074162704120653,0.605717514425287,0.09838539438025955,019680
14,Hansum,Automotive_&_Parts,2021,Q1,-0.2718515861398628,-0.0,-0.022612785486437303,-0.0051613050542733685,0.13884308138754797,-0.23862129246901143,0.2765775151444424,020000
14,Iljin_Materials,Materials_&_Chemicals,2021,Q1,-0.13481212828582134,0.017932774778044447,0.01538531894321482,0.029120010760281145,-0.06562836210871459,-0.2798960138648181,0.2401979855830947,020150
14,Coway,Consumer_Goods_&_Retail,2021,Q1,-0.3618734086395018,-0.004118371437287216,-0.004503594004601208,-0.03365698226592717,-0.011357270774268846,-0.41959729081577324,-0.1683109712135334,021240
14,Lotte_Shopping,Consumer_Goods_&_Retail,2021,Q1,0.032114570416792165,-0.012095868280348698,-0.0119093965266297,-0.03838593901151288,-0.02974100058549456,0.6269610523015802,0.15182005916168995,023530
14,Korea_Electric_Terminal,Energy_&_Utilities,2021,Q1,0.1311992514590204,-0.03772193309988858,-0.02816199684268028,-0.027840113228946084,0.04059501478885641,0.1793248085211312,0.09921066111434852,025540
14,Namhae_Chemical,Materials_&_Chemicals,2021,Q1,-0.2535261240212451,0.002034828325630622,0.0025233437738970688,0.008773169218587618,-0.42877850261832684,1.6378104211289128,0.01746124578859312,025860
14,Samsung_Engineering,Industrials_&_Machinery,2021,Q1,-0.0012694350677230348,-0.05382195444698179,-0.048333029099283165,-0.0011796613124759325,0.0977198198749546,-0.3090132373985861,-0.016882106609357093,028050
15,Samsung_C&T,Construction_&_Real_Estate,2021,Q1,0.05709210860187752,-0.020071953211105553,-0.051903070578417365,-0.00857393959740027,0.04259422011741898,-0.5027526647508878,-0.16665427767711083,028260
15,Sindoh,Consumer_Goods_&_Retail,2021,Q1,-0.04437896037491226,-0.012738554027143856,-0.015625790639231862,0.006082193288678206,-0.005515801676615917,0.27962477332488844,0.06650422651197709,029530
15,Cheil_Worldwide,Consumer_Goods_&_Retail,2021,Q1,-0.2854954924762896,0.10144435722397349,0.0868289798769365,0.003523179407943222,0.12047238255195003,0.6497747714262587,-0.026451440785158126,030000
14,KT_Corp,Telecommunications_&_Media,2021,Q1,-0.20915867118602016,0.01447617486712105,0.0010926039242230567,0.022315816182603143,0.0034029959872098337,-2.072089919331145,0.10906492945003853,030200
14,LG_Uplus,Telecommunications_&_Media,2021,Q1,-0.21737059683427923,-0.0006922236258417591,-0.0009772874611306825,0.022214919787101217,0.026975021716371006,-0.6499232844168379,-0.027435651965797135,032640
14,Sejong_Industrial,Industrials_&_Machinery,2021,Q1,-0.2593557678459989,-0.011777570962604456,-0.005969370434041554,-0.025184318105678782,0.03663589522566135,11.665719607338207,-0.09038246417211239,033530
14,KT&G,Consumer_Goods_&_Retail,2021,Q1,-0.2595945660679904,0.04382659307528802,0.7768003265466302,-0.016359043270211204,0.20834968508958662,0.3181719636650375,-0.08484835361987106,033780
14,Muhak,Agriculture_&_Food,2021,Q1,-0.15765302375428086,0.017072125335058308,0.01730222639915846,-0.13474442132469733,0.08714999459988981,0.14765209631456455,-0.10735397499115004,033920
14,Doosan_Heavy_Industries,Industrials_&_Machinery,2021,Q1,-0.16854793770823312,-0.03162883599248523,1.1160859857687895,-0.005469100949089034,0.11258877485559116,1.2466719999452502,-0.10960598539640581,034020
14,SBS_Media,Telecommunications_&_Media,2021,Q1,0.36694432535064603,-0.05143391912729878,-0.07147075439258366,-0.0355633201405301,0.20466218681415493,-0.10208181164203345,-0.10978177150192558,034120
14,LG_Display,Technology,2021,Q1,-0.0408048153326484,-0.0040826308663886035,-0.006733201104347275,0.0032874684139634347,0.04672439418658281,0.3058352937684139,0.1413391605993199,034220
14,SK_Holdings,Conglomerate,2021,Q1,-0.051679821222683886,-0.058664956619878916,-0.07695679506911923,-0.04738562180467909,-0.6535529956124031,-15.646810538498197,0.10455323614166472,034730
14,Kangwon_Land,Consumer_Services,2021,Q1,-0.1616225101127412,0.012102358981467498,0.012339089910142986,-0.008356017187401532,0.2571751359515403,0.21724865714406927,0.011024499494714943,035250
14,NAVER_Corp,Technology,2021,Q1,-0.2740003283729124,-0.07569221084811617,-0.030787613742740527,-0.10389529898940686,0.01989367802036779,0.037205031750049744,0.22773921793564778,035420
14,Korea_Gas_Corporation,Energy_&_Utilities,2021,Q1,-0.018716651776021137,-0.0566871605051269,-0.09973565762544401,-0.018236800938084885,-0.4502037139802888,-1.6892143777569162,0.011106071107793589,036460
14,NCSOFT,Technology,2021,Q1,-0.10781088963445404,-0.001925933402430191,0.033341716247256126,-0.13425251317707443,0.4208278929278748,0.6381863493356597,-0.14565554444851758,036570
14,Farmsco,Agriculture_&_Food,2021,Q1,-0.2509436056838368,-0.0393788473012151,-0.05651625344003741,-0.010330511602304027,0.04443926147496213,-0.7126019568685471,0.36735558408215657,036580
14,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2021,Q1,-0.10833576162115977,0.06054029009108708,0.3824000341489494,-0.01577509627064,0.33260854683715513,0.0937928549253636,-0.02891598604293734,042660
14,Doosan_Infracore,Industrials_&_Machinery,2021,Q1,-0.3620280073932385,-0.04141894722693329,-0.3127344068884308,-0.005518593378445402,-0.34650219209956057,15.26788165229721,0.3626178716738104,042670
14,Hanmi_Semiconductor,Technology,2021,Q1,0.47486381058410587,-0.01898216932610275,0.08608193024934874,-0.039993423957421115,0.09098638478208709,-0.33954673041502836,0.2641290272934279,042700
14,Daewoo_E&C,Construction_&_Real_Estate,2021,Q1,0.5327525343520699,-0.06892776837191739,-1.4145155200586856,0.024199983492721344,0.057092996679121266,-1.616193639245818,0.19347637386148292,047040
14,Daewoo_International,Trading_&_Logistics,2021,Q1,-0.17941582790605898,0.0031473672639956707,0.005179131159387729,0.007631450897871317,-0.27508238556355846,-0.048969167329175,0.3145657411152338,047050
14,Korea_Aerospace_Industries,Industrials_&_Machinery,2021,Q1,-0.1403104888007199,0.004292249019204997,0.008487758966795544,0.008861986233486774,0.19818528629417909,2.201055310747539,0.34247473182535815,047810
14,Dongwon_F&B,Agriculture_&_Food,2021,Q1,-0.22251569733053211,-0.016228943544642993,0.5600527866922826,-0.020057537353956212,-0.24519948301950367,-2.4161925510661666,0.006867114027978641,049770
14,KEPCO_KPS,Energy_&_Utilities,2021,Q1,-0.16125264627424266,0.00039024405109000515,0.00039347615176876793,-0.04024683916957872,0.1965885955981651,-1.1730923006574958,-0.004965184580075513,051600
14,LG_Household & Health Care,Consumer_Goods_&_Retail,2021,Q1,-0.14379154382816667,-0.003813057357439531,-0.004035692883079589,-0.004083353784903876,-0.18528568661721767,-0.9929714523731434,-0.08676825266743288,051900
14,LG_Chem,Materials_&_Chemicals,2021,Q1,-0.027342859415180054,-0.017984313972849275,-0.01885478726211054,-0.012152640488325872,0.06672893512945499,-4.086740346420948,-0.1173969224535095,051910
