,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,비유동자산변화율,매출액변화율,영업이익변화율,Label,Code
22,Kyungbang,Materials_&_Chemicals,2019,Q1,-0.034801146457588195,-0.006067346049560163,-0.006492623667377462,-0.03695565907842724,0.06264763485695235,0.0004870058881574213,-0.11497388301888456,000050
22,Hite_Jinro,Consumer_Goods_&_Retail,2019,Q1,0.113470540275637,0.0571906732338171,-0.5745497952748062,-0.02281548901552677,0.08561562260265265,1.2591771900780397,0.06796716946478015,000080
22,Yuhan_Corporation,Healthcare,2019,Q1,0.018030783106653556,-0.010481439909303392,-0.009790877963220312,-0.011822535120708855,0.16953719379680443,-0.8376297898598386,0.11530193030160116,000100
22,CJ_Logistics,Trading_&_Logistics,2019,Q1,0.19491628708150138,-0.12534814941053085,0.016711209682241268,-0.15171321641475122,0.07106429404663805,0.5748703741723742,-0.05286965214188821,000120
22,Doosan_Corp,Conglomerate,2019,Q1,-0.048920234849536226,0.005296317867071965,0.006115634982417073,-0.007640216997817362,-0.0,-0.49706804449368036,-0.21936302338622432,000150
22,DL_Holdings,Conglomerate,2019,Q1,0.38122201956557783,-0.028866120690480113,-0.030620912036328995,-0.07040961484134511,0.17878752446805712,-0.7732320624704767,-0.09540628087893688,000210
22,Ildong_Pharmaceutical,Healthcare,2019,Q1,0.05364849015381312,-0.03397390867196215,-0.10817160534144632,-0.08402742776398409,-0.7162034578450989,-5.735873827668296,-0.11037221640146783,000230
22,Hankook_Tire_Worldwide,Automotive_&_Parts,2019,Q1,0.05859632124155548,0.0006968684284253124,0.002664231854494048,0.003718567382996918,-1.3786591882121741,-1.9137063560013834,-0.1131106159973099,000240
23,Kia_Corp,Automotive_&_Parts,2019,Q1,0.08997024147169447,-0.060206094367181384,-0.07091217281915085,-0.03542275701506514,0.11976704249432502,-0.8984330261856421,0.006943591865531604,000270
23,Chosun_Refractories,Materials_&_Chemicals,2019,Q1,0.12526963861319687,0.018678183723610298,0.004110725181175168,-0.00035041346034403453,0.041242515917616296,-0.8564545765209131,-0.054676881057550863,000480
22,Dong-A_Socio_Holdings,Conglomerate,2019,Q1,0.10011090845446671,-0.03099463376569611,-0.05060802738581538,-0.033636546570900316,-3.3449420358677253,12.08258559574809,-0.08689464098615415,000640
22,S_hynix,Technology,2019,Q1,-0.05451149322042487,0.0019071900323981428,0.002167378926139385,-0.02546417436596471,0.35725895646644346,0.7199114664400776,0.16058285282086657,000660
22,Youngpoong,Materials_&_Chemicals,2019,Q1,0.1012738018327055,-0.015973629951579138,-0.015863947695089475,0.005324152964877205,0.006038095945614108,-0.4395332499078657,0.03268860703646111,000670
22,Hyundai_E&C,Construction_&_Real_Estate,2019,Q1,-0.06107865549371791,-0.02480075610936483,-0.01594470597224662,-0.04315014654622873,0.190564000122597,-1.2491482112436114,-0.10470370741997502,000720
22,Hanwha_Corp,Conglomerate,2019,Q1,0.0870147024924071,0.014527497498485809,0.02106000291390353,-0.014600014645917092,0.43243915389713494,0.7103351020603279,-0.0832439314530917,000880
22,CJ_Corp,Conglomerate,2019,Q1,0.08214202488759925,0.007100958434155924,0.010962648062234681,-0.006704233237018853,-0.5359458116257891,-4.275578278197231,-0.02093198411440638,001040
22,LG_International,Conglomerate,2019,Q1,-0.17733653899298074,-0.08366647538485283,-0.08195510338022305,-0.019185810007892545,-0.0775909793658347,1.2765498748323334,-0.004254998085924944,001120
22,Dongkuk_Steel,Materials_&_Chemicals,2019,Q1,-0.09464937844625054,0.001691968982784342,0.006977200279461693,-0.0021666410424250326,0.1210403436536871,0.129741557763018,-0.03183812342963661,001230
22,SeAH_Besteel,Materials_&_Chemicals,2019,Q1,0.03891432725788552,0.0061414361279346075,0.008981620456755657,0.005901060149541393,-0.02463334750461943,1.3904347211131354,0.03512823174493387,001430
22,Daesang,Consumer_Goods_&_Retail,2019,Q1,0.09468355802711628,-0.011109303628486167,-0.007737813478325473,-0.016791748590101463,-0.04473011204111943,-3.01225128303736,0.08187892299699068,001680
22,SK_Networks,Consumer_Services,2019,Q1,0.07496067655287365,0.02209045013889166,0.058506267675609624,-0.3727286194014856,0.10202540295859097,0.25528949702267834,0.10033251011932395,001740
22,Orion_Corp,Agriculture_&_Food,2019,Q1,0.05057685827525525,0.004340914074241864,0.5166194444124357,0.005230914790510743,-3.6069549576686217,-10.356225525900761,0.041318866639118164,001800
22,KIS_Wire,Materials_&_Chemicals,2019,Q1,0.010204534730995585,-0.002018271890910972,-0.0014814661724336098,0.001927736533651636,0.10348549993830691,0.3389774766023421,0.030875694129500884,002240
22,Nexen_Tire,Automotive_&_Parts,2019,Q1,0.09648517746031468,-0.017980874915707767,-0.01945683035725776,-0.026850139374288595,0.004938933954491187,0.03386571373467939,0.043857941806119925,002350
22,KCC,Materials_&_Chemicals,2019,Q1,0.048137390323384543,0.007592635007254267,0.008272056064469235,0.0026143021899007746,0.1782220637987768,0.2346972853721465,-0.01239581890266555,002380
