,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,비유동자산변화율,매출액변화율,영업이익변화율,Label,Code
27,Kyungbang,Materials_&_Chemicals,2017,Q4,-0.1082178461538461,-0.006914499972223487,-0.007085829103448571,0.008554386387983448,-0.12529910569560387,-0.5369004739430936,-0.010737962588315816,000050
27,Hite_Jinro,Consumer_Goods_&_Retail,2017,Q4,0.1289338308026031,0.013233501701021555,0.05718061831079546,0.0030302297680568913,0.1441622781027092,0.5259286216095589,-0.09438815270238425,000080
27,Yuhan_Corporation,Healthcare,2017,Q4,-0.1708705980294475,-0.03428962798833757,-0.013979990716814994,-0.053591973447191465,0.008581169951999645,0.2812433793355287,0.10151199608253887,000100
27,CJ_Logistics,Trading_&_Logistics,2017,Q4,-0.1112375537190082,0.0027923349158969213,-0.0,-0.0495674409000626,-0.007952262938571764,0.2752392838065062,-0.15446884943846872,000120
27,Doosan_Corp,Conglomerate,2017,Q4,0.18121528312353324,-0.023541949106684612,0.01332018595875295,0.006196657855485177,-0.1620321001701599,-0.39321891349362703,-0.2064624195618241,000150
27,DL_Holdings,Conglomerate,2017,Q4,-0.11608341002438625,0.038329865379850836,0.03503274311522209,0.03837015190205961,0.041606055463758285,1.0886000053583318,0.01926660242157504,000210
27,Ildong_Pharmaceutical,Healthcare,2017,Q4,-0.19459813782153057,0.0064373906126368174,0.017448165318753928,-0.008095497484755354,0.03408443177844611,-0.0019696597348961564,0.052540524263906235,000230
27,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q4,-0.014347105022830991,-0.004005252339502885,-0.011315764406915507,-0.1730526829917174,0.041411184780177246,0.5902324205676366,-0.13370780017532277,000240
28,Kia_Corp,Automotive_&_Parts,2017,Q4,-0.18026373718791058,0.027239060818046723,0.032633011603588225,-0.0009893827140705636,0.09677976547105482,1.5119067884421813,0.04272115690853953,000270
28,Chosun_Refractories,Materials_&_Chemicals,2017,Q4,-0.035475371237458135,0.021686761534230548,0.03240712164204507,0.037501053475453516,0.3173780088069069,5.08741274734501,-0.014170456867492017,000480
27,Dong-A_Socio_Holdings,Conglomerate,2017,Q4,-0.11538503321033204,0.0008382263435994242,0.0030348315058779107,-0.005994146883658846,0.4678000029086342,1.0249233216773543,0.05150270131209912,000640
