,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,비유동자산변화율,매출액변화율,영업이익변화율,Label,Code
23,Kyungbang,Materials_&_Chemicals,2018,Q4,-0.07274732285193074,-0.008381010009685497,-0.012435715850094509,-0.006308139892766462,-0.09111592076182262,-0.04425670617956756,-0.034801146457588195,000050
23,Hite_Jinro,Consumer_Goods_&_Retail,2018,Q4,-0.14714060310583643,0.016575649822790806,0.08282817200515613,-0.021948372902118374,0.05531814741359575,0.17436216453133224,0.113470540275637,000080
23,Yuhan_Corporation,Healthcare,2018,Q4,0.12070046759517751,-0.017508983068030615,-0.012335530886748547,-0.03933726016076955,-0.09596278218956145,-0.592613529384439,0.018030783106653556,000100
23,CJ_Logistics,Trading_&_Logistics,2018,Q4,-0.05853917999785394,-0.04576171443330579,-0.0,-0.010882751276726443,-0.06522854673160206,-0.8281898675671915,0.19491628708150138,000120
23,Doosan_Corp,Conglomerate,2018,Q4,0.30786219039743284,0.013176231783023962,0.05249173545011787,-0.006149277662536257,-0.0,0.42375896149490544,-0.048920234849536226,000150
23,DL_Holdings,Conglomerate,2018,Q4,0.08077439818280213,0.010795360866090342,0.012794267168145357,-0.0036384638817694714,-0.06392938994232877,0.4319441607811294,0.38122201956557783,000210
23,Ildong_Pharmaceutical,Healthcare,2018,Q4,0.05594255522166336,0.004506546928602195,0.001742154985232447,0.006178761636425056,0.0020773680750905132,0.15068599193925103,0.05364849015381312,000230
23,Hankook_Tire_Worldwide,Automotive_&_Parts,2018,Q4,0.02983579419169799,-0.00357459599639931,-0.008790839231099357,-0.009718527948925137,0.058517572490045966,0.03688539391955903,0.05859632124155548,000240
24,Kia_Corp,Automotive_&_Parts,2018,Q4,0.1331164067217377,0.04310790474130666,0.050838861917824385,0.011991763690717194,-0.1817898734008263,3.616495266634884,0.08997024147169447,000270
24,Chosun_Refractories,Materials_&_Chemicals,2018,Q4,-0.02567500181216923,-0.0013596129067543483,-0.02197409455267274,-0.06756236093292634,-0.07048976268664675,0.5970615296545057,0.12526963861319687,000480
23,Dong-A_Socio_Holdings,Conglomerate,2018,Q4,0.10267010874174004,0.16209821409130853,0.2332457542116142,0.07799500972432405,0.5989011279882772,1.2550640413998404,0.10011090845446671,000640
23,S_hynix,Technology,2018,Q4,-0.14464696442899166,-0.07892529139037774,-0.0903005306025888,-0.095773582265958,0.11879250119358864,0.3200266229148617,-0.05451149322042487,000660
23,Youngpoong,Materials_&_Chemicals,2018,Q4,-0.033539199608361915,0.0014581704819423003,-0.00068878282963869,0.005357617840234474,-0.03477421244689749,0.9333144265286356,0.1012738018327055,000670
23,Hyundai_E&C,Construction_&_Real_Estate,2018,Q4,0.1775115783026665,0.013189279837160561,0.009009653048521082,-0.03266533995503029,-0.06419722672462491,0.4740536100948256,-0.06107865549371791,000720
23,Hanwha_Corp,Conglomerate,2018,Q4,0.0382783137904042,-0.024296724220013832,-0.03561117352449372,0.03071140222006552,-0.11243203080144548,0.5415465871859214,0.0870147024924071,000880
23,CJ_Corp,Conglomerate,2018,Q4,-0.04379072301480451,-0.0018241234889764257,-0.0028189272266914145,-0.014525718565627788,-0.0,0.2252471600072561,0.08214202488759925,001040
23,LG_International,Conglomerate,2018,Q4,-0.09124490257332156,0.011446538188160993,0.03180356122831962,0.04268065861495218,0.003533095573215572,-98.75269630737392,-0.17733653899298074,001120
23,Dongkuk_Steel,Materials_&_Chemicals,2018,Q4,0.11586222934752885,0.14394321072751892,0.3587562720678744,0.10628767476758061,-0.04061536018068024,0.24703252562640599,-0.09464937844625054,001230
23,SeAH_Besteel,Materials_&_Chemicals,2018,Q4,-0.09555605533808258,0.012822635380816516,0.017902031840872468,-0.02475094781881082,0.0640102125433204,7.963875451659143,0.03891432725788552,001430
23,Daesang,Consumer_Goods_&_Retail,2018,Q4,-0.015946399457240253,0.0015540498649665446,0.007127677885910733,0.010008215223868189,0.11348934979201597,0.8004166295456975,0.09468355802711628,001680
23,SK_Networks,Consumer_Services,2018,Q4,0.21757525779323056,-0.009796702475512786,-0.026979756290513413,0.018110907214665573,0.04810744894672203,0.13596059113300496,0.07496067655287365,001740
23,Orion_Corp,Agriculture_&_Food,2018,Q4,-0.31163225854663873,-0.0026072594948924888,-0.2031017832477573,0.0034949823676022618,0.020182672774677335,0.1346450880051806,0.05057685827525525,001800
23,KIS_Wire,Materials_&_Chemicals,2018,Q4,-0.08933341459696478,-0.0062650235692216505,-0.006082894379410897,0.00545164812122545,-0.1257060701386843,-1.252566032898259,0.010204534730995585,002240
23,Nexen_Tire,Automotive_&_Parts,2018,Q4,-0.061789821571848806,-0.02295899647286337,-0.024624970024404114,-0.03895422014659711,0.03288258678424427,0.04679286261967508,0.09648517746031468,002350
23,KCC,Materials_&_Chemicals,2018,Q4,0.028891833688835154,0.06350978160754162,0.06880189550295401,0.08334377812150318,-0.042456063148161194,0.528298079347882,0.048137390323384543,002380
23,AmoreG,Consumer_Goods_&_Retail,2018,Q4,-0.25524875329167107,4.896524352504539e-05,-0.00014975188344323875,0.001515593881055377,-0.0,1.4731720348936368,-0.09536488850944644,002790
23,Korea_Shell_Petroleum,Energy_&_Utilities,2018,Q4,-0.030287990070017305,-0.06244420148950458,-0.06746934348803046,-0.19659514655306554,-0.03462213424937444,-0.03742368629323556,0.09956734330658502,002960
23,Bukwang_Pharmaceutical,Healthcare,2018,Q4,0.1749948948547269,0.06924502874027405,-0.4800378668231995,0.0969404744037431,0.43898131670300033,0.9699251396450065,0.2960884820299768,003000
23,SeAH_Steel,Materials_&_Chemicals,2018,Q4,-0.09856035868527144,-0.07331742419273146,-0.0023373893412466096,-0.07949317173686099,-4.258648851979975,-38.086059685075185,0.0,003030
23,Ilshin_Spinning,Materials_&_Chemicals,2018,Q4,-0.05268189892680826,0.005469838804302407,0.005546455704365072,-0.013864040137467892,0.027455587482334565,1.8369423282975392,0.011955964519706264,003200
23,Taekwang_Industrial,Industrials_&_Machinery,2018,Q4,0.21481170418841875,-0.0010396294498014047,-0.007136512421449526,-0.043953176862592924,0.05489824942782329,0.41182492014506766,-0.06877798043442218,003240
23,Hanil_Cement,Materials_&_Chemicals,2018,Q4,0.0,-0.16577594482970426,0.01494761102836395,-0.1878889131965058,59.08820330385803,-6.666976312271965,-0.15007400399848697,003300
23,Ssangyong_Cement,Materials_&_Chemicals,2018,Q4,0.1230261922898082,0.021139275252633816,0.034856615227829346,0.01706814863453665,-0.21885934981517252,-0.49523328088799157,0.10659356945942072,003410
23,Korean_Air,Automotive_&_Parts,2018,Q4,-0.008201790789396366,0.19359411626687817,0.7638323238111915,-0.010343593010539776,0.05973392799131927,1.002571853636984,0.3116130964039144,003490
23,Youngjin_Pharmaceutical,Healthcare,2018,Q4,0.13454222476019753,0.030439379689174317,0.2676790360651474,0.04167605094344873,-0.35612799435745845,1.698630942507692,-0.1641516459148492,003520
