,0
Relative Return,0.11242093865539003
자본총계변화율,0.09358846465152663
이익잉여금변화율,0.08594080355929816
비유동자산변화율,0.08036530703716142
매출액변화율,0.08003993634064596
영업이익변화율,0.07449182229794334
