,name,sector,year,quarter,Relative Return,자본총계변화율,이익잉여금변화율,비유동자산변화율,매출액변화율,영업이익변화율,Label,Code
29,Kyungbang,Materials_&_Chemicals,2017,Q2,-0.10802736495410303,-0.009544210402232078,-0.009733572290422376,0.0017199665779809026,0.04757106077716022,0.13623911092137808,-0.06397795738200666,000050
29,Hite_Jinro,Consumer_Goods_&_Retail,2017,Q2,-0.11734288045406419,-0.01281742830059418,-0.058471993297237956,-1.7273490862779184e-05,-0.19088435899838396,2.136123171146868,0.03470064449352615,000080
29,Yuhan_Corporation,Healthcare,2017,Q2,0.047741719031547405,-0.013037785623444265,-0.01663232815133986,-0.027134462151341854,-0.008967249067626248,0.29936298745979073,-0.014027060140688927,000100
29,CJ_Logistics,Trading_&_Logistics,2017,Q2,-0.14376968774329724,-0.007448448385799056,-0.03959938466857915,-0.009155256454576488,-0.053139564139281115,-0.3573915073470797,-0.016821777163958593,000120
29,Doosan_Corp,Conglomerate,2017,Q2,-0.18416110369502764,-0.020743347516379185,-0.028523829431936765,-0.033209887626210355,-0.039511687599190104,0.5130205440367384,0.1504914192636927,000150
29,DL_Holdings,Conglomerate,2017,Q2,-0.15722850962966564,-0.002287779708479043,-0.0009652623904323754,-0.037620731154822895,-0.25572269797940983,-0.7548838990648417,-0.007322158991907302,000210
29,Ildong_Pharmaceutical,Healthcare,2017,Q2,-0.31818851493147937,-0.004442170822912539,-0.007607184940968237,-0.0023395789164719627,0.08039067618724183,0.5912848460729379,-0.2502349112773819,000230
29,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q2,-0.1467017029112279,-0.003716681072915673,-0.009526437214822048,-0.005435864081166919,0.38324798520515313,0.6157866282795889,0.007633295814924279,000240
30,Kia_Corp,Automotive_&_Parts,2017,Q2,-0.13179785675738173,-0.016712331326041108,-0.013538438409735232,0.0006700338083300839,-0.002989566892351192,0.22035666895353279,-0.07641708194927768,000270
30,Chosun_Refractories,Materials_&_Chemicals,2017,Q2,-0.07596355103976213,-0.02441959889144729,-0.01804364062492314,-0.017098159108909883,-0.05314659312081371,0.6827546321711365,-0.06926177380712743,000480
29,Dong-A_Socio_Holdings,Conglomerate,2017,Q2,-0.24635481878269816,0.0032794216517493258,0.00799254163365637,-0.0022242550083153567,0.6661235340549894,1.10712295298769,-0.09247494484333219,000640
29,S_hynix,Technology,2017,Q2,0.04669376335435012,-0.09918702652931577,-0.139316036342368,-0.08630506203650401,-0.07442586602069068,-0.2560203048406158,0.2193154352917352,000660
29,Youngpoong,Materials_&_Chemicals,2017,Q2,-0.17860269360310782,-9.275857080259797e-05,-9.292807380423262e-05,0.0057357962054817024,-0.008289285528745749,0.9221552174439398,0.11686367196986826,000670
29,Hyundai_E&C,Construction_&_Real_Estate,2017,Q2,0.072059354550716,-0.029436776443423796,-0.020234314661815356,0.010912913880520403,-0.02483817375675601,-0.07576430856736582,-0.177158473141319,000720
29,Hanwha_Corp,Conglomerate,2017,Q2,-0.067673562972071,-0.023648253427877908,-0.03583184257602867,0.000736115125978043,0.0037058999238610557,-0.33188012769901487,0.20921044841509479,000880
29,CJ_Corp,Conglomerate,2017,Q2,-0.15872093368045864,-0.0016415527122002338,-0.0031935988091149614,-6.742038822782348e-07,0.5853995723223742,0.836325297712728,-0.018375548318126406,001040
29,LG_International,Conglomerate,2017,Q2,0.011580751052465477,-0.02480621296488672,-0.008431165992086154,-0.0113795865955999,0.13591972098713678,1.2171829298845502,-0.15207160286695648,001120
29,Dongkuk_Steel,Materials_&_Chemicals,2017,Q2,0.07657270269805329,-0.005994994711737478,-0.0137998678092639,0.006460697341196697,-0.012552682588715891,-0.3200195896291127,0.04606960073787843,001230
29,SeAH_Besteel,Materials_&_Chemicals,2017,Q2,0.01976464324261827,-0.024715079757104075,-0.03662573868956054,0.008449111085726435,-0.10239299637106769,-1.0093603902614436,-0.0105082828835288,001430
29,Daesang,Consumer_Goods_&_Retail,2017,Q2,-0.17236389449323078,-0.021217118940284996,-0.02783919423005643,-0.03111158702325123,-0.001926642825770486,0.08890308343998543,-0.014481011640001637,001680
29,SK_Networks,Consumer_Services,2017,Q2,-0.011597283691479152,0.0033781305618506563,0.015448888453976961,0.004827006899385755,0.0032814324113570326,0.32510701263013264,-0.26627183063380605,001740
29,Orion_Corp,Agriculture_&_Food,2017,Q2,-0.05259027654598639,1.2931706250082364,-3.6149592305155203,-1.165631959954108,-0.36595567151290775,-0.2867179953906869,0.08182808744303689,001800
29,KIS_Wire,Materials_&_Chemicals,2017,Q2,-0.09048702326866273,-0.007486915485387602,-0.006417223141002237,-0.004935008297107801,-0.13092257618184266,0.07245535751497911,-0.132628710479944,002240
29,Nexen_Tire,Automotive_&_Parts,2017,Q2,-0.0007167756763006433,-0.03551284567941049,-0.03868702669514135,-0.011696292170968459,-0.07349264285401413,-0.1960741734646816,-0.15727828230851137,002350
29,KCC,Materials_&_Chemicals,2017,Q2,-0.09435095563487861,-0.09869279873997416,-0.016958080721845015,-0.1047361583841322,-0.14978842977054319,-0.3589136642056878,0.11694926823828232,002380
29,AmoreG,Consumer_Goods_&_Retail,2017,Q2,-0.1695803782955843,-0.0003190713193295114,-0.0009177839002851851,0.0005100049089176162,0.8996253487953264,0.9934095464386377,-0.024113836253125465,002790
29,Korea_Shell_Petroleum,Energy_&_Utilities,2017,Q2,-0.1845066603691199,-0.0711387983916707,-0.07840990774454792,0.01720035635109063,-0.011599000542970472,0.0028144766989105507,-0.09613546353459075,002960
29,Bukwang_Pharmaceutical,Healthcare,2017,Q2,-0.26681276729416104,-0.013396234739233348,-0.012882311376704925,-0.04340936026860032,-0.1494563139958942,-0.25535090642074354,-0.11419506886109713,003000
29,SeAH_Steel,Materials_&_Chemicals,2017,Q2,-0.05479205532349021,-0.0152695423995306,-0.012912367727275775,-0.02663814433933287,-0.18960421364773117,0.22824974648841956,-0.0853661063826078,003030
29,Ilshin_Spinning,Materials_&_Chemicals,2017,Q2,-0.17896384866021575,-0.004640500955577664,-0.005302848207834776,0.005407843168064086,-0.036096808745418985,0.09019707857953296,-0.04049193253728617,003200
29,Taekwang_Industrial,Industrials_&_Machinery,2017,Q2,-0.13388119009071506,-0.024145054500294805,-0.012243803304738732,0.015534385502239512,-0.013351904173352747,-0.20253402715148394,0.07997487325890222,003240
29,Hanil_Cement,Materials_&_Chemicals,2017,Q2,0.24724667222001817,-0.02958925185765593,-0.027053006533685364,-0.022001206562001663,-0.32525847119741513,-27.71484124531362,0.03128767802726294,003300
29,Ssangyong_Cement,Materials_&_Chemicals,2017,Q2,-0.10500396362761073,-0.04916818065796136,-0.15106860216400486,-0.0296447887070026,-0.1565812785990739,-0.6882779544101791,-0.11056180831368369,003410
29,Korean_Air,Automotive_&_Parts,2017,Q2,0.1453630813986977,-0.045340940900355786,0.6017811256062113,-0.024905135612618645,-0.014462115017845223,0.12506326209348284,0.11342536197612103,003490
29,Youngjin_Pharmaceutical,Healthcare,2017,Q2,-0.15127393876193754,-0.00789592955276075,-0.05836719078961017,-0.014161614650939347,0.05281986214300183,0.5571301517274789,0.26997096621444755,003520
