Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2016,Q1,20160516,BS,유동자산,2016.03.31 현재,"919,986,000,000"
2016,Q1,20160516,BS,비유동자산,2016.03.31 현재,"4,354,214,000,000"
2016,Q1,20160516,BS,자산총계,2016.03.31 현재,"5,274,200,000,000"
2016,Q1,20160516,BS,유동부채,2016.03.31 현재,"3,455,254,000,000"
2016,Q1,20160516,BS,비유동부채,2016.03.31 현재,"1,721,408,000,000"
2016,Q1,20160516,BS,부채총계,2016.03.31 현재,"5,176,662,000,000"
2016,Q1,20160516,BS,이익잉여금,2016.03.31 현재,"-2,313,787,000,000"
2016,Q1,20160516,BS,자본총계,2016.03.31 현재,"97,538,000,000"
2016,Q1,20160516,IS,매출액,2016.01.01 ~ 2016.03.31,1160838000000
2016,Q1,20160516,IS,영업이익,2016.01.01 ~ 2016.03.31,-170024000000
2016,Q1,20160516,IS,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,-260303000000
2016,Q1,20160516,IS,당기순이익,2016.01.01 ~ 2016.03.31,-276678000000
2016,Q1,20160516,IS,당기순이익(손실),2016.01.01 ~ 2016.03.31,-276678000000
2016,Q2,20160812,BS,유동자산,2016.06.30 현재,"958,501,000,000"
2016,Q2,20160812,BS,비유동자산,2016.06.30 현재,"3,599,598,000,000"
2016,Q2,20160812,BS,자산총계,2016.06.30 현재,"4,558,099,000,000"
2016,Q2,20160812,BS,유동부채,2016.06.30 현재,"2,600,441,000,000"
2016,Q2,20160812,BS,비유동부채,2016.06.30 현재,"1,685,918,000,000"
2016,Q2,20160812,BS,부채총계,2016.06.30 현재,"4,286,359,000,000"
2016,Q2,20160812,BS,이익잉여금,2016.06.30 현재,"-1,088,573,000,000"
2016,Q2,20160812,BS,자본총계,2016.06.30 현재,"271,740,000,000"
2016,Q2,20160812,IS,매출액,2016.01.01 ~ 2016.06.30,962999000000
2016,Q2,20160812,IS,영업이익,2016.01.01 ~ 2016.06.30,-259738000000
2016,Q2,20160812,IS,법인세차감전 순이익,2016.01.01 ~ 2016.06.30,187298000000
2016,Q2,20160812,IS,당기순이익,2016.01.01 ~ 2016.06.30,186365000000
2016,Q2,20160812,IS,당기순이익(손실),2016.01.01 ~ 2016.06.30,186365000000
2016,Q3,20161114,BS,유동자산,2016.09.30 현재,"802,582,000,000"
2016,Q3,20161114,BS,비유동자산,2016.09.30 현재,"3,669,571,000,000"
2016,Q3,20161114,BS,자산총계,2016.09.30 현재,"4,472,153,000,000"
2016,Q3,20161114,BS,유동부채,2016.09.30 현재,"914,278,000,000"
2016,Q3,20161114,BS,비유동부채,2016.09.30 현재,"1,903,127,000,000"
2016,Q3,20161114,BS,부채총계,2016.09.30 현재,"2,817,405,000,000"
2016,Q3,20161114,BS,이익잉여금,2016.09.30 현재,"-715,509,000,000"
2016,Q3,20161114,BS,자본총계,2016.09.30 현재,"1,654,748,000,000"
2016,Q3,20161114,IS,매출액,2016.01.01 ~ 2016.09.30,1011334000000
2016,Q3,20161114,IS,영업이익,2016.01.01 ~ 2016.09.30,-244300000000
2016,Q3,20161114,IS,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,342224000000
2016,Q3,20161114,IS,당기순이익,2016.01.01 ~ 2016.09.30,342374000000
2016,Q3,20161114,IS,당기순이익(손실),2016.01.01 ~ 2016.09.30,342374000000
2016,Q4,20170331,BS,유동자산,2016.12.31 현재,"1,163,466,000,000"
2016,Q4,20170331,BS,비유동자산,2016.12.31 현재,"3,276,243,000,000"
2016,Q4,20170331,BS,자산총계,2016.12.31 현재,"4,439,709,000,000"
2016,Q4,20170331,BS,유동부채,2016.12.31 현재,"803,416,000,000"
2016,Q4,20170331,BS,비유동부채,2016.12.31 현재,"2,604,247,000,000"
2016,Q4,20170331,BS,부채총계,2016.12.31 현재,"3,407,663,000,000"
2016,Q4,20170331,BS,이익잉여금,2016.12.31 현재,"-1,509,795,000,000"
2016,Q4,20170331,BS,자본총계,2016.12.31 현재,"1,032,046,000,000"
2016,Q4,20170331,IS,매출액,2016.01.01 ~ 2016.12.31,1213553000000
2016,Q4,20170331,IS,영업이익,2016.01.01 ~ 2016.12.31,-205887000000
2016,Q4,20170331,IS,법인세차감전 순이익,2016.01.01 ~ 2016.12.31,-741975000000
2016,Q4,20170331,IS,당기순이익,2016.01.01 ~ 2016.12.31,-742001000000
2016,Q4,20170331,IS,당기순이익(손실),2016.01.01 ~ 2016.12.31,-742001000000
