,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
24,Hite_Jinro,2018,Q3,음식료·담배,-0.07041875485447845,-0.11607142857142883,-0.005201307569219216,-0.04857613858779475,-0.04857613858779475,-0.005667216150017307,-0.04857613858779475,-0.05539764138111525,-0.02897530044795049,-0.009322625068508117,-0.14714060310583643,000080
24,Daesang,2018,Q3,음식료·담배,0.07746591794808669,-0.11607142857142883,-0.005201307569219216,-0.048596700682982163,-0.048596700682982163,-0.016956017435024506,-0.048596700682982163,-0.13574740742596259,-0.033293930257491944,-0.1070340763486346,-0.015946399457240253,001680
24,Namyang_Dairy_Products,2018,Q3,음식료·담배,-0.010831292147876925,-0.11607142857142883,-0.005201307569219216,-0.04861824703975359,-0.04861824703975359,-0.0013222453237020648,-0.04861824703975359,-8.831337843173817,-0.0012973205646689134,-0.051541155606738,0.007863841071990655,003920
24,Nongshim,2018,Q3,음식료·담배,0.12299387499911095,-0.11607142857142883,-0.005201307569219216,-0.048598999911359186,-0.048598999911358964,-0.009146195142888613,-0.048598999911359186,-3.83013210683022,-0.009342474689993496,-0.05333329007267418,-0.24132408041645248,004370
24,Binggrae,2018,Q3,음식료·담배,0.037250325274680376,-0.11607142857142883,-0.005201307569219216,-0.04862163141962017,-0.04862163141962017,-0.032759804127134196,0.0,-0.18367665890461526,-0.8675365606944703,-0.12123024164501395,0.26045370671194795,005180
24,Lotte_Chilsung_Beverage,2018,Q3,음식료·담배,0.052344286918953244,-0.11607142857142883,-0.005201307569219216,-0.048562698014759764,-0.048562698014759764,-0.01683330943661021,-0.048562698014759764,-1.2030003176175046,-0.012746574131260457,-0.11889083648002385,-0.09364946519619831,005300
24,SPC_Samlip,2018,Q3,음식료·담배,0.09403740792383199,-0.11607142857142883,-0.005201307569219216,-0.04863061974305238,-0.04863061974305238,-0.43226971121375524,0.0,0.14346431739524157,-0.37497690821625085,-0.06554556478315465,0.052824299938824426,005610
24,Ottogi,2018,Q3,음식료·담배,0.2534678467660355,-0.11607142857142883,-0.005201307569219216,-0.048628637023761856,-0.048628637023761634,-0.0793451480541496,-0.048628637023761856,-0.060998059294937956,-0.06158327448729217,-0.06215021404762222,-0.1319834130271225,007310
24,KT&G,2018,Q3,음식료·담배,0.1214576853441094,-0.11607142857142883,-0.005201307569219216,-0.04849296366965716,-0.04849296366965716,-0.030762540177770692,-0.04849296366965694,0.0014118236203456425,-0.44210681884351466,0.05903638497789754,-0.028121142832747532,033780
24,Muhak,2018,Q3,음식료·담배,-0.07135251616174428,-0.11607142857142883,-0.005201307569219216,-0.04862058873542141,-0.04862058873542163,-0.003886652701204474,0.0,-1.5433909542799489,-0.0041098424084971,0.1673680594020629,0.015286590388284083,033920
24,Farmsco,2018,Q3,음식료·담배,0.07477685817547736,-0.11607142857142883,-0.005201307569219216,-0.04862310371414158,-0.04862310371414158,-0.016535404426724964,-0.0486231037141418,0.17213854091181868,-0.023935956747951792,0.09822507536671976,-0.23333222339313509,036580
24,Dongwon_F&B,2018,Q3,음식료·담배,0.40282483013458703,-0.11607142857142883,-0.005201307569219216,-0.048625278529347726,-0.048625278529347726,-0.04383498526357732,-0.048625278529347726,-3.9919427937772722,-1.5847974430534815,-0.30761512273884395,0.008985685853532675,049770
24,CJ_CheilJedang,2018,Q3,음식료·담배,0.14340987008699183,-0.11607142857142883,-0.005201307569219216,-0.04832085597493596,-0.04832085597493618,-0.014934659914888737,-0.04832085597493618,-1.0100623170434986,-0.023291496177520132,-0.14287278048093355,-0.05042664969365547,097950
24,Samyang_Foods,2018,Q3,음식료·담배,0.00609756998399405,-0.11607142857142883,-0.005201307569219216,-0.04861449928847206,-0.048614499288471835,-0.010211950854813301,0.0,0.6757066334265405,-0.032554029163087916,0.03778500256300421,-0.11344892041921172,145990
