,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
33,Hite_Jinro,2016,Q2,음식료·담배,0.2129300588806049,0.044642857142857095,-0.012538958150480006,-0.0084668425000336,-0.008466842500033822,-0.00842012655509694,-0.008466842500033822,-0.06225300778873777,-0.03565536001713587,-0.23038273714967517,-0.14231013652254332,000080
33,Daesang,2016,Q2,음식료·담배,-0.1280324838053197,0.044642857142857095,-0.012538958150480006,-0.008475026130006613,-0.008475026130006613,-0.02434976139185352,-0.008475026130006613,0.07869163330313955,-0.037867127047358284,-0.023981937709230072,-0.04917330347607171,001680
33,Namyang_Dairy_Products,2016,Q2,음식료·담배,0.09810699538563405,0.044642857142857095,-0.012538958150480006,-0.008472119326594862,-0.00847211932659464,-0.013030719419212966,-0.00847211932659464,-2.7223651060540877,-0.012882603226104461,-0.11942139963329734,-0.1499262220562829,003920
33,Nongshim,2016,Q2,음식료·담배,-0.12141102375321756,0.044642857142857095,-0.012538958150480006,-0.008458121364366189,-0.008458121364366189,-0.00612638442825264,-0.008458121364366189,0.8281181286527772,-0.006493477010582893,0.07801058916523507,-0.0590958508082576,004370
33,Binggrae,2016,Q2,음식료·담배,-0.0068250534647624275,0.044642857142857095,-0.012538958150480006,-0.00847333501015024,-0.008473335010150462,-0.004218359236114244,0.0,-5.715947888773787,-1.9420546648583596,-0.38029037953384104,-0.017183873896280684,005180
33,Lotte_Chilsung_Beverage,2016,Q2,음식료·담배,-0.20767275279756087,0.044642857142857095,-0.012538958150480006,-0.008502767713723491,-0.008502767713723491,0.012534437969069168,-0.008502767713723491,-0.18738296545846644,-0.011534706840914843,-0.14874134185044174,-0.008986980107381777,005300
33,SPC_Samlip,2016,Q2,음식료·담배,-0.2534530717606884,0.044642857142857095,-0.012538958150480006,-0.00847146972775703,-0.00847146972775703,-0.032305658519557134,0.0,-1.2036628476313251,-0.0446446146537558,-0.06481042491896272,-0.11381416066741251,005610
33,Ottogi,2016,Q2,음식료·담배,-0.3075720189176102,0.044642857142857095,-0.012538958150480006,-0.008473141647667326,-0.008473141647667326,-0.02638211762193876,-0.008473141647667326,-0.18633507939600613,-0.03436006418630311,0.05359172396021794,-0.09069299680167142,007310
33,KT&G,2016,Q2,음식료·담배,0.03027901893342762,0.044642857142857095,-0.012538958150480006,-0.008399457212188155,-0.008399457212187933,-0.04655423934245628,-0.008399457212188155,0.014085893398914195,-1.0887993393470765,-0.06313354138035265,0.23563387892147214,033780
33,Muhak,2016,Q2,음식료·담배,-0.07117986700821695,0.044642857142857095,-0.012538958150480006,-0.008471712470118353,-0.008471712470118353,-0.020625392085228844,0.0,-0.29585624077582184,-0.032295654445108735,-0.0529412200862065,-0.32048473969714647,033920
33,Farmsco,2016,Q2,음식료·담배,-0.30691639434894213,0.044642857142857095,-0.012538958150480006,-0.00846835037102811,-0.008468350371028333,-0.00939456067672051,-0.00846835037102811,-0.016790479992745633,-0.015067403999617479,-0.04844735190789495,0.11412925741685062,036580
33,Dongwon_F&B,2016,Q2,음식료·담배,-0.16195460754813745,0.044642857142857095,-0.012538958150480006,-0.008458708204926557,-0.008458708204926557,-0.005513295846068633,-0.008458708204926557,0.8350499102942968,-0.008458708204926557,0.18350098289643868,-0.1465658346801888,049770
33,CJ_CheilJedang,2016,Q2,음식료·담배,-0.10074662209221341,0.044642857142857095,-0.012538958150480006,-0.008254322904683864,-0.008254322904683864,0.005537071583085806,-0.008254322904683864,0.3797347000759673,-0.009211786304353264,0.04912312710240263,0.11590414919174241,097950
33,Samyang_Foods,2016,Q2,음식료·담배,-0.09440836265050569,0.044642857142857095,-0.012538958150480006,-0.008468837741415935,-0.008468837741415935,-0.0303222677865016,0.0,-0.15392383150605893,-0.008468837741415935,0.007119230573507718,-0.009802657090980108,145990
