,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
1,Hite_Jinro,2024,Q2,음식료·담배,-0.14439525292483796,3.3306690738754696e-16,0.0022763832415567675,-0.2397106647297469,-0.0,-0.0360659600032629,-0.0,-0.5940087497274638,-0.24580088480732942,-0.0952911325626229,0.02482612226164639,000080
1,Daesang,2024,Q2,음식료·담배,-0.11612216055536004,3.3306690738754696e-16,0.0022763832415567675,0.34994764493797836,-0.0,-0.01786116760758616,0.5089966165166546,0.22071692726924352,-0.020950335689395194,-0.00031224785558281454,0.4341903834300313,001680
1,Namyang_Dairy_Products,2024,Q2,음식료·담배,-0.12477986830945334,3.3306690738754696e-16,0.0022763832415567675,-1.8434925178317552,-0.0,0.021851309348612125,1.0547991997267359,-1.8742293161391221,0.019939844469459622,-0.0415587228701042,-0.02198634200364806,003920
1,Nongshim,2024,Q2,음식료·담배,-0.1456565141860992,3.3306690738754696e-16,0.0022763832415567675,0.35411210695317386,-0.0,-0.011486982893819775,-2.3144765810092864,0.5452906866582187,-0.011775325988728547,-0.004992931480658269,0.3101608124470829,004370
1,Binggrae,2024,Q2,음식료·담배,-0.052890073156404066,3.3306690738754696e-16,0.0022763832415567675,-0.4024631576050193,-0.0,-0.04789409378088316,0.0,-0.4706552873257963,-1.188174274963242,-0.22511050956901935,0.7591157397479852,005180
1,Lotte_Chilsung_Beverage,2024,Q2,음식료·담배,-0.184076926412787,3.3306690738754696e-16,0.0022763832415567675,0.4281528434457138,-0.0,-0.010356528016047806,-0.0,-0.05267082634663689,-0.006379277805625305,-0.14531681844868127,0.021470636204831174,005300
1,SPC_Samlip,2024,Q2,음식료·담배,-0.13093412406434807,3.3306690738754696e-16,0.0022763832415567675,-5.283789882395479,-0.0,-0.11633563873725827,0.0,-0.7409001059668658,-0.1221050543554496,-0.03677224172098037,-0.03910081837762301,005610
1,Ottogi,2024,Q2,음식료·담배,-0.062311919591504616,3.3306690738754696e-16,0.0022763832415567675,0.4925091404800983,-0.0,-0.014038788911270084,-0.0,0.2601048614144985,-0.014554249873378833,0.03618007793864819,0.06701427411813368,007310
1,KT&G,2024,Q2,음식료·담배,0.036147382734076784,3.3306690738754696e-16,0.0022763832415567675,-0.027301157690274858,-0.0,-0.039799399182109285,0.8833333333333333,-0.3493788819875776,-4.278410511403094,-0.19230764373281595,-0.08053481192094383,033780
1,Muhak,2024,Q2,음식료·담배,-0.10162371734431361,3.3306690738754696e-16,0.0022763832415567675,0.0013406590009109598,-0.0,-0.023195903344505497,0.0,0.02180769084216405,-0.02353344491693421,-0.048301378629616476,0.22339383059497972,033920
1,Farmsco,2024,Q2,음식료·담배,-0.1072241660813642,3.3306690738754696e-16,0.0022763832415567675,-0.9246970023474841,-0.0,0.010901750482782413,-0.0,0.19627734063045132,0.0159170379132223,-0.004083959276931726,-0.0699085377715211,036580
1,Dongwon_F&B,2024,Q2,음식료·담배,-0.03118424375052602,3.3306690738754696e-16,0.0022763832415567675,0.7155603632448035,-0.0,-0.011694286229297912,-0.0,0.550524194726306,-0.2760204640305106,0.12843870583717476,0.3029792754147996,049770
1,CJ_CheilJedang,2024,Q2,음식료·담배,-0.1337452269237979,3.3306690738754696e-16,0.0022763832415567675,-2.682296436408028,-0.0,-0.05219674058401225,6.261305171946927,0.42487718560239496,-0.07208790106844543,0.027436687508614832,0.2899391166119289,097950
1,Samyang_Foods,2024,Q2,음식료·담배,0.11261521045333844,3.3306690738754696e-16,0.0022763832415567675,0.3036841953862319,-0.0,-0.038451723489489886,0.0,-0.3634828607287286,-0.06121541327657165,-0.04352745154020532,-0.007243615422294746,145990
