,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
19,Hite_Jinro,2019,Q4,음식료·담배,0.3452040348619619,0.05357142857142849,-0.010051895543270017,0.02440301858119376,0.024403018581193647,0.0500032890966573,0.02440301858119376,0.32379792221962045,0.16296750789433656,-0.05866835754624522,-0.004277624972789884,000080
19,Daesang,2019,Q4,음식료·담배,-0.06463923816870903,0.05357142857142849,-0.010051895543270017,0.024371625065561786,0.024371625065561786,-0.01090005265511218,0.024371625065561786,0.738569248994904,-0.02373104038395568,0.09057439999858086,-0.024614570423692354,001680
19,Namyang_Dairy_Products,2019,Q4,음식료·담배,-0.11152447753703329,0.05357142857142849,-0.010051895543270017,0.02438867664438038,0.02438867664438038,0.00710130497749506,0.02438867664438027,-0.41140000653998987,0.006970197006802903,-0.027408438748920627,-0.1855966255102322,003920
19,Nongshim,2019,Q4,음식료·담배,3.4434174971766096e-05,0.05357142857142849,-0.010051895543270017,0.024379508959665896,0.024379508959665896,-0.0020939392280940883,0.024379508959665896,-0.11254193552394631,-0.0022954416870135663,-0.027963332618129,-0.10463026156367192,004370
19,Binggrae,2019,Q4,음식료·담배,-0.13591138924109986,0.05357142857142849,-0.010051895543270017,0.024391397440466367,0.02439139744046659,0.0008173599443789259,0.0,1.0282709707470221,-0.003643609933263514,0.29847881017690203,-0.1088710847004906,005180
19,Lotte_Chilsung_Beverage,2019,Q4,음식료·담배,-0.17081676344693414,0.05357142857142849,-0.010051895543270017,0.024447102280025,0.024447102280025,0.07801054255203954,0.024447102280025,1.150622399719342,0.05298794476701074,0.20318656442021021,-0.052490515860822845,005300
19,SPC_Samlip,2019,Q4,음식료·담배,-0.003547843806643417,0.05357142857142849,-0.010051895543270017,0.0243838075974373,0.02438380759743719,-0.03572723083190943,0.0,-1.076606204616065,-0.038013807628310525,-0.3076711882900769,-0.17449152525420755,005610
19,Ottogi,2019,Q4,음식료·담배,-0.1334694021421638,0.05357142857142849,-0.010051895543270017,0.02438596325819986,0.024385963258199972,-0.01240865974862082,0.024385963258199972,0.3601807754352703,-0.012615338507120377,0.015288151588355725,-0.1192159122866975,007310
19,KT&G,2019,Q4,음식료·담배,0.08725962728251782,0.05357142857142849,-0.010051895543270017,0.02415470827491195,0.02415470827491195,-0.023569029874921155,0.02415470827491184,0.09752870090656529,-0.2036517072746553,-0.0337944829939294,-0.18105499274646764,033780
19,Muhak,2019,Q4,음식료·담배,-0.14055910053621,0.05357142857142849,-0.010051895543270017,0.02438944378764174,0.02438944378764163,0.0007898281318022837,0.0,0.1883379262354945,-0.00015930652243634214,-0.0245129600726377,-0.1565504882419631,033920
19,Farmsco,2019,Q4,음식료·담배,-0.05041003166373688,0.05357142857142849,-0.010051895543270017,0.024396674132465268,0.024396674132465157,0.07574827052562982,0.024396674132465046,0.7165121148224752,0.09443137348917818,-0.06547791590754559,-0.2558829880015091,036580
19,Dongwon_F&B,2019,Q4,음식료·담배,-0.15517605813570198,0.05357142857142849,-0.010051895543270017,0.024391240940568215,0.024391240940568437,0.0050400294177318505,0.024391240940568326,0.7499622144314795,-0.009195002363200588,0.21685862413835244,-0.09178472951998859,049770
19,CJ_CheilJedang,2019,Q4,음식료·담배,-0.1928022985080512,0.05357142857142849,-0.010051895543270017,0.023806584922396956,0.023806584922397067,0.03799246523200461,0.023806584922396956,0.9047893386621936,0.0565972217416022,0.12239246637875822,0.011633179296543145,097950
19,Samyang_Foods,2019,Q4,음식료·담배,-0.0859918750829086,0.05357142857142849,-0.010051895543270017,0.02439060452351338,0.024390604523513493,0.012234177037390825,0.0,1.5686478314277617,0.027696034220630272,0.02036458241953798,-0.04697715856711059,145990
