,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
5,Hite_Jinro,2023,Q2,음식료·담배,-0.224453738477296,0.04938271604938271,-0.005514657406169521,-0.035771042092145766,-0.0,0.00773214600764871,-0.035771042092145544,0.8384316553527165,0.02626055787165582,-0.05317315783530008,-0.08994987313571379,000080
5,Daesang,2023,Q2,음식료·담배,-0.20809010211365964,0.04938271604938271,-0.005514657406169521,-0.03580697072827865,-0.0,-0.02617033730561036,-10.026228934055073,-0.3867737264089872,-0.03261988164759111,-0.025288841820854557,-0.16564057860556586,001680
5,Namyang_Dairy_Products,2023,Q2,음식료·담배,0.061055420169087105,0.04938271604938271,-0.005514657406169521,-0.035816598632428365,-0.0,-0.0013933423704677317,-0.035816598632428365,0.568127727404176,0.008140505369485407,-0.07029630672807574,-0.09321939934588515,003920
5,Nongshim,2023,Q2,음식료·담배,-0.037829088617352014,0.04938271604938271,-0.005514657406169521,-0.03580631359124675,-0.0,-0.013904430138212742,1.1773340602208031,0.3136362681243684,-0.014291257321718653,-0.013230032266500213,0.02275429031383186,004370
5,Binggrae,2023,Q2,음식료·담배,-0.04085501236264631,0.04938271604938271,-0.005514657406169521,-0.035819959002254986,-0.0,-0.04681095773134203,0.0,-1.5080797111002502,-2.418457892941483,-0.23550845425708533,0.08914278320998921,005180
5,Lotte_Chilsung_Beverage,2023,Q2,음식료·담배,-0.1571680241915817,0.04938271604938271,-0.005514657406169521,-0.03574564641222899,-0.0,-0.013339808304218659,2.0033989943240327,0.11288660678771989,-0.009332275092547748,-0.16699386596615295,-0.2739431080448752,005300
5,SPC_Samlip,2023,Q2,음식료·담배,-0.14427166564816435,0.04938271604938271,-0.005514657406169521,-0.03581558981395139,-0.0,-0.03683904975743979,0.0,-0.569752328624753,-0.0387372767239087,-0.06171867280295351,-0.047168361184918364,005610
5,Ottogi,2023,Q2,음식료·담배,-0.16221524475344662,0.04938271604938271,-0.005514657406169521,-0.03580550831603291,-0.0,-0.017595895463832445,-0.20810047909858498,0.0893001291371478,-0.018369428902298646,0.011082025981898225,-0.1616930765160853,007310
5,KT&G,2023,Q2,음식료·담배,-0.18251384776691348,0.04938271604938271,-0.005514657406169521,-0.035500193527585155,-0.0,-0.024097826501217057,0.41022288881593605,-0.05874877694186975,-0.7395289595988181,-0.07506303092802047,-0.05527146351552494,033780
5,Muhak,2023,Q2,음식료·담배,-0.006501746648899673,0.04938271604938271,-0.005514657406169521,-0.03581756896124122,-0.0,-0.019898638531526736,0.0,0.2980763785287299,-0.020346440727549098,0.05071589638855867,0.012459265319183357,033920
5,Farmsco,2023,Q2,음식료·담배,-0.15113332504060348,0.04938271604938271,-0.005514657406169521,-0.035818918562050994,-0.0,-0.04476004133943445,-0.035818918562050994,-0.15118798418013446,-0.06943971443289265,-0.04428839571235743,0.11638582656281778,036580
5,Dongwon_F&B,2023,Q2,음식료·담배,-0.08361434549594918,0.04938271604938271,-0.005514657406169521,0.7081194901476163,-0.0,-0.007730013864785112,0.21479879907896315,0.5882877522164348,-0.18208505626675064,0.07275711995999368,-0.172462648905376,049770
5,CJ_CheilJedang,2023,Q2,음식료·담배,-0.24381069385787343,0.04938271604938271,-0.005514657406169521,-0.03554813881390495,-0.0,-0.000598816608788022,-55.45447443349544,-0.11232988085129958,-0.0032131952028995325,-0.022807299077503673,-0.2228013221663157,097950
5,Samyang_Foods,2023,Q2,음식료·담배,-0.055412287700093925,0.04938271604938271,-0.005514657406169521,-0.035809787700491924,-0.0,-0.003149009523449431,0.0,-1.8121504829689883,-0.052751456254220175,-0.047347692456230606,0.0014443164600173447,145990
