,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
27,Hite_Jinro,2017,Q4,음식료·담배,0.1289338308026031,0.0267857142857143,0.002275605061653474,0.0808242183333876,0.0808242183333876,0.013233501701021555,0.0808242183333876,0.5259286216095589,0.05718061831079546,0.1441622781027092,-0.09438815270238425,000080
27,Daesang,2017,Q4,음식료·담배,-0.17274452930056705,0.0267857142857143,0.002275605061653474,0.08092456535739057,0.08092456535739057,0.0170793153509059,0.08092456535739045,0.6762672890457226,0.007328889159956775,0.1495729973994836,0.23586837225331314,001680
27,Namyang_Dairy_Products,2017,Q4,음식료·담배,-0.13918979428902886,0.0267857142857143,0.002275605061653474,0.08092676796061204,0.08092676796061193,-0.0008264127413166733,0.08092676796061204,-4.726440073137165,-0.0009463002730525361,0.05919045157517555,0.04533238825144399,003920
27,Nongshim,2017,Q4,음식료·담배,0.010290694485842087,0.0267857142857143,0.002275605061653474,0.08089637784185044,0.08089637784185044,-0.0062015034877642705,0.08089637784185055,0.5568154639094658,-0.006615244155272704,0.04050508507010464,0.021332008257165233,004370
27,Binggrae,2017,Q4,음식료·담배,-0.13358669399707168,0.0267857142857143,0.002275605061653474,0.08093480640073958,0.08093480640073947,0.005056071239829096,0.0,1.0877371668512497,-0.2843639779369027,0.3716402266828225,0.042684408029380345,005180
27,Lotte_Chilsung_Beverage,2017,Q4,음식료·담배,-0.22439567553732942,0.0267857142857143,0.002275605061653474,0.0810544413291312,0.08105444132913131,-0.03877999663676235,0.08105444132913131,1.3451299656681173,-0.24153167954900634,0.30645669884694204,0.0,005300
27,SPC_Samlip,2017,Q4,음식료·담배,-0.2985653774104683,0.0267857142857143,0.002275605061653474,0.08093190457058719,0.08093190457058719,-0.05139114824842106,0.0,-3.9986521870142484,-0.052911470361692636,0.032156731250339576,0.18849575388677997,005610
27,Ottogi,2017,Q4,음식료·담배,-0.09341568961201495,0.0267857142857143,0.002275605061653474,0.08092081133145634,0.08092081133145623,-0.017958673253329005,0.08092081133145623,0.34538666616497804,-0.018173126400485184,0.11505084753713524,0.0873546804634553,007310
27,KT&G,2017,Q4,음식료·담배,-0.11035459829059822,0.0267857142857143,0.002275605061653474,0.08049732481857752,0.08049732481857752,-0.027110475989346572,0.08049732481857752,0.2424178199158824,-0.24008635838894343,0.13445217196662174,0.10520406639719143,033780
27,Muhak,2017,Q4,음식료·담배,-0.24624121518987335,0.0267857142857143,0.002275605061653474,0.08093069479959558,0.08093069479959547,0.0032968517228390004,0.0,0.9687784668900615,0.01094649998189734,0.08803700949596682,0.07790469669146258,033920
27,Farmsco,2017,Q4,음식료·담배,-0.12570036363636358,0.0267857142857143,0.002275605061653474,0.08093558898582531,0.08093558898582531,-0.017275650441213486,0.0809355889858252,0.22123697323899882,-0.03362964367511645,0.035069534503119226,-0.010737962588315816,036580
27,Dongwon_F&B,2017,Q4,음식료·담배,-0.2092130649176599,0.0267857142857143,0.002275605061653474,0.08093773456307896,0.08093773456307884,-0.0018989811871468198,0.08093773456307873,1.1320954464677195,0.028440333998643652,0.2592961292120991,0.19235934845259645,049770
27,CJ_CheilJedang,2017,Q4,음식료·담배,-0.032782232044198834,0.0267857142857143,0.002275605061653474,0.0805559841058282,0.0805559841058282,0.014372950394616724,0.0805559841058282,1.000861660121823,0.021355875291766413,0.19851528689464049,0.01735192505213362,097950
27,Samyang_Foods,2017,Q4,음식료·담배,-0.10041351456310674,0.0267857142857143,0.002275605061653474,0.08091443971233514,0.08091443971233503,0.0009302553999672725,0.0,0.37989660502051914,0.038538087772551854,0.08185772014600123,-0.02245255257766619,145990
