,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_기타포괄손익-공정가치측정금융자산 변화율
10,80,Hite_Jinro,음식료·담배,2022,Q1,-0.1636636922553667,0.0053036190353181745,-0.05076033269726077,-0.06419331327102062,-0.14243123809696745,-0.0857692486737649,-0.0,0.07736521656314133,0.02238425684751877,-0.08248706980528042,-0.6800022376931831,6.841414483054641,5.603840069069667,5.603840069069667,-0.038654077226247585,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03865407722624781,-0.03865407722624781,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.060367014190983226,0.32362506353247594,000080,
11,80,Hite_Jinro,음식료·담배,2021,Q4,-0.29539159320844033,0.017496724090179328,-0.06810515482504886,-0.2182818182808275,0.10778592211798232,-0.1067402427462012,-0.0,0.01539016242601654,0.0045021121627238925,0.024782293011089473,0.21041849634010934,1.5398348119642886,1.8954536563899533,1.8954536563899533,-0.08221354426946115,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-0.7628515040332728,0.04582335289401673,-0.0,0.0,-0.08221354426946115,-0.08221354426946115,-0.04643045828777703,0.11764705882352955,0.11764705882352933,0.11767007259356699,0.11764705882352933,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03245324829027793,-0.060367014190983226,000080,
12,80,Hite_Jinro,음식료·담배,2021,Q3,0.004971598791916332,0.010429713121749784,0.008942408272992086,0.029605562389905193,-0.007834902605450944,0.017114956466026676,-0.0,-0.023598230002784604,-0.006789876115768312,0.017256904544062146,0.08061077428503849,0.5571987962744418,0.6609428435290708,0.6609428435290708,-0.06931344857304822,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.06931344857304822,-0.06931344857304822,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03759449289155107,-0.03245324829027793,000080,
13,80,Hite_Jinro,음식료·담배,2021,Q2,0.33592625106691487,0.005515664352230942,0.12424971737042645,0.24267026448466533,0.03598571093470815,0.18432813090991884,-0.0,-0.0748060302714797,-0.02043498266970678,-0.048772073777403335,0.08270118270109883,0.5423793325890897,0.5521913146459414,0.5521913146459414,-0.06484636931230536,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.06484636931230536,-0.06484636931230536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08779338705173555,-0.03759449289155107,000080,
14,80,Hite_Jinro,음식료·담배,2021,Q1,-0.8198402890800562,-0.0004980129276397349,-0.1936135240996295,-0.45077697870141153,-0.027817243225708665,-0.2997927692958371,-0.0,0.009466151554164859,0.0026038112669686253,-0.03711054583482465,-0.8679218451408715,2.553475684458523,2.296362908976983,2.296362908976983,-0.07241854831703987,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.07241854831704009,-0.07241854831704009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3857845769560666,0.08779338705173555,000080,
15,80,Hite_Jinro,음식료·담배,2020,Q4,0.46157044486562904,0.029046319094423012,0.18361702173337302,0.3231474741208694,0.05936497526718176,0.24785358586900974,-0.0,0.10302111760401089,0.030624713227711653,0.17501687502731245,0.608974075483051,1.9887728308853743,2.2740954512209512,2.2740954512209512,-0.01516203340939648,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,-0.044299976631940075,0.004222236198700102,-0.41110492023688394,0.0,-0.01516203340939648,-0.01516203340939648,-0.04950916814202677,-0.26662562134939605,-0.2666666666666666,-0.2666666666666666,-0.2666666666666666,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2673010092459902,-0.3857845769560666,000080,
16,80,Hite_Jinro,음식료·담배,2020,Q3,0.1881005028827627,0.011292835037684745,0.08268250036712188,0.1684215139751929,-0.019741914986538545,0.12218762855495591,-0.0,-0.09873222789059177,-0.027445532109191983,-0.06820344535576806,-0.3061280701562139,0.03460499329030353,0.050175125143427146,0.050175125143427146,-0.12101698710422015,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.12101698710422015,-0.0,-0.12101698710422015,0.0,-0.12101698710422015,-0.12101698710422015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.43549445383506685,-0.2673010092459902,000080,
17,80,Hite_Jinro,음식료·담배,2020,Q2,-0.6336055660612108,0.004035415547907983,-0.18229773396114757,-0.2466487463388085,-0.25483228952238535,-0.2486496282535382,-0.0,-0.11600643977193026,-0.029755146106636765,-0.08699780892636477,0.09857725232090064,-0.1317657645870658,-0.09861732067804074,-0.09861732067804074,0.14270421106651487,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.14270421106651476,-0.0,0.14270421106651487,0.0,0.14270421106651487,0.14270421106651487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11453057547843233,0.43549445383506685,000080,
18,80,Hite_Jinro,음식료·담배,2020,Q1,-0.5916229745686199,0.0040397637721094615,-0.1182572522679779,-0.4836941840483133,0.2608633234357658,-0.19048503638213998,-0.0,0.06889966315890861,0.01862665461250268,0.03318048922960137,-0.6272125175711072,-2.0637137335812588,2.5170557590886338,2.5170557590886338,-0.018067928015912837,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.01806792801591306,-0.0,-0.01806792801591306,0.0,-0.01806792801591306,-0.01806792801591306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004277624972789884,0.11453057547843233,000080,
19,80,Hite_Jinro,음식료·담배,2019,Q4,0.1281153933993191,0.015803933380092117,0.041162545460203925,0.09335768629453012,-0.06666507750797845,0.0364310175520145,-0.0,0.16296750789433656,0.0500032890966573,-0.05866835754624522,0.32379792221962045,0.6039890403462096,1.81129004422252,1.81129004422252,0.02440301858119376,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,0.02440301858119387,-0.0024926080444966914,0.024403018581193647,0.0,0.02440301858119376,0.02440301858119376,-0.09282140876102596,-0.0525955292986553,-0.05263157894736836,-0.052579444716504664,-0.05263157894736836,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3452040348619619,-0.004277624972789884,000080,
20,80,Hite_Jinro,음식료·담배,2019,Q3,-0.017050638667792217,-0.0006343433154849532,-0.004294461044413556,-0.006141898905612786,0.022929227600847035,0.004396058754765231,-0.0,-0.07165593032855733,-0.02094580244223443,-0.009775092172608968,-4.8057016164004915,2.2154833282076245,1.7436157738514333,1.7436157738514333,0.013871435423279843,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.013871435423279732,-0.0,0.013871435423279732,0.0,0.013871435423279843,0.013871435423279843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09735458226109642,0.3452040348619619,000080,
21,80,Hite_Jinro,음식료·담배,2019,Q2,0.11054072748832633,-0.008919837650565476,0.02041348070529836,-0.07007010135821146,0.13948868985706075,0.01672934742321086,-0.0,0.0878920854988211,0.027395834543206488,-0.24456856353846068,2.451313332809943,-0.7528773870799883,-1.2962579058515744,-1.2962579058515744,-0.05873105235974063,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.05873105235974063,-0.0,-0.05873105235974063,0.0,-0.05873105235974063,-0.05873105235974063,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06796716946478015,0.09735458226109642,000080,
22,80,Hite_Jinro,음식료·담배,2019,Q1,0.06027971327344883,-0.02281548901552677,-0.001079346199511999,0.1877727305914788,-0.6897806449205179,-0.03482530829707153,-0.0,-0.5745497952748062,0.0571906732338171,0.08561562260265265,1.2591771900780397,2.8027381050160685,4.101458322068888,4.101458322068888,0.09873903181586507,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.09873903181586507,-0.0,0.09873903181586496,0.0,0.09873903181586496,0.09873903181586496,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.113470540275637,0.06796716946478015,000080,
23,80,Hite_Jinro,음식료·담배,2018,Q4,-0.24692103519469222,-0.021948372902118374,-0.07256839389999525,-0.1814822264606617,-0.007789461030083711,-0.13199378764145964,-0.0,0.08282817200515613,0.016575649822790806,0.05531814741359575,0.17436216453133224,0.319764899298566,0.3670822669357934,0.3670822669357934,0.00819216788229915,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.008192167882299262,-0.058371197036795275,0.008192167882299262,0.0,0.00819216788229915,0.00819216788229915,-0.02369345661303135,-0.09955631731495074,-0.099697760681412,-0.09998116405854729,-0.09999999999999987,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14714060310583643,0.113470540275637,000080,
24,80,Hite_Jinro,음식료·담배,2018,Q3,0.006005646833353362,0.005494126268979604,0.005609266957600223,0.04100067685784403,-0.06509937278518274,0.012986984059138784,-0.0,-0.02897530044795049,-0.005667216150017307,-0.009322625068508117,-0.05539764138111525,0.13119647633688114,0.20496879705369908,0.20496879705369908,-0.04857613858779475,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.04857613858779497,-0.0,-0.04857613858779475,0.0,-0.04857613858779475,-0.04857613858779475,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07041875485447845,-0.14714060310583643,000080,
25,80,Hite_Jinro,음식료·담배,2018,Q2,0.10625954046774955,0.0007248461255195959,0.026597560409864385,-0.07916238171961787,0.28229728721539105,0.047496748222774166,-0.0,-0.037824002600140405,-0.007179471377986468,-0.17278018511069937,-0.30770681300134783,-0.7769980648866561,-0.8400600249983938,-0.8400600249983938,-0.02259548894957497,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.02259548894957475,-0.0,-0.02259548894957475,0.0,-0.02259548894957497,-0.02259548894957497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.036254670906736695,-0.07041875485447845,000080,
26,80,Hite_Jinro,음식료·담배,2018,Q1,0.19778847845150793,0.006427551945900167,0.06132191908435625,0.2220574739411194,-0.43119421570573335,0.07394347021207714,-0.0,0.17417891544136044,0.04017936805941125,0.07796089871644829,0.2696023580050375,-2.562316994449643,2.308780785501586,2.308780785501586,-0.02421513045968382,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.02421513045968382,-0.0,-0.024215130459684042,0.0,-0.02421513045968382,-0.02421513045968382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09438815270238425,-0.036254670906736695,000080,
27,80,Hite_Jinro,음식료·담배,2017,Q4,-0.23185145453932465,0.0030302297680568913,-0.05465656229504834,-0.16884556413959406,0.08452672996428379,-0.09982887031885124,-0.0,0.05718061831079546,0.013233501701021555,0.1441622781027092,0.5259286216095589,0.9459377665888548,1.1222521461620525,1.1222521461620525,0.0808242183333876,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.08082421833338749,0.08639129683563473,0.0808242183333876,0.0,0.0808242183333876,0.0808242183333876,-0.09770110717003799,0.07321597918245193,0.05553393019333064,8.395119693282993e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1289338308026031,-0.09438815270238425,000080,
28,80,Hite_Jinro,음식료·담배,2017,Q3,-0.10152977254646234,0.0036031318776511556,-0.020313684556874545,-0.022268483879229528,-0.009479774792934936,-0.01875293624425378,-0.0,-0.11114709487158358,-0.022668369254034593,-0.08807735732368793,-0.5812973041436831,-0.8270047059302341,-1.0120074658627978,-1.0120074658627978,-0.03423161909759154,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.03423161909759154,-0.0,-0.03423161909759154,0.0,-0.03423161909759154,-0.03423161909759154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03470064449352615,0.1289338308026031,000080,
29,80,Hite_Jinro,음식료·담배,2017,Q2,0.01902354521613958,-1.7273490862779184e-05,0.004379010970650965,0.044554357083758545,-0.0705316149159343,0.015459049276709824,-0.0,-0.058471993297237956,-0.01281742830059418,-0.19088435899838396,2.136123171146868,1.7708285686901073,1.66330932099876,1.66330932099876,-0.040656233728254554,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.040656233728254554,-0.0,-0.040656233728254554,0.0,-0.040656233728254776,-0.040656233728254776,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11734288045406419,0.03470064449352615,000080,
30,80,Hite_Jinro,음식료·담배,2017,Q1,0.10392693770645012,0.007518281364236601,0.03157512861122269,-0.07961765812435195,0.20144143629348743,0.008597169855558029,-0.0,0.25177656189515707,0.06520124299546326,0.15225377718456823,1.751994192346809,2.6024480453845893,2.6235691731205453,2.6235691731205453,-0.0574122083988482,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.0574122083988482,-0.0,-0.0574122083988482,0.0,-0.057412208398847975,-0.057412208398847975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.072411289524463,-0.11734288045406419,000080,
31,80,Hite_Jinro,음식료·담배,2016,Q4,-0.1935439788360438,0.04539864215488432,-0.004795806882649467,-0.012777044244090208,0.008738955824266426,-0.0059240144008561035,-0.0,-0.010075903493099059,-0.003149333770795737,-0.013367361045171888,-0.5945980863061411,-0.9611704957392866,-1.1561944920314025,-1.1561944920314025,-0.0885693550048321,-0.9720054193181309,-0.034143632958706815,-0.00772594542518501,-0.3210161662817601,-0.08866217088941863,0.06896551724137923,-0.07425742574257432,-0.08856935500483187,-0.233930908263682,-0.0885693550048321,0.0,-0.0885693550048321,-0.0885693550048321,-0.06675405229182174,-0.09010744628365353,-0.09020181063749533,-0.010714164590967856,-0.030043525956332306,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10763656400908422,-0.072411289524463,000080,
