,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
12,Hite_Jinro,2021,Q3,음식료·담배,-0.03759449289155107,0.1504424778761062,-0.0003381422427111147,-0.06931344857304822,-0.0,-0.006789876115768312,-0.06931344857304822,0.08061077428503849,-0.023598230002784604,0.017256904544062146,-0.03245324829027793,000080
12,Daesang,2021,Q3,음식료·담배,0.04661056287647527,0.1504424778761062,-0.0003381422427111147,-0.06935728605485458,-0.0,-0.03344569652482243,-0.06935728605485458,0.2985676566318719,-0.026442307744815485,-0.06554593341225501,-0.03842650878481503,001680
12,Namyang_Dairy_Products,2021,Q3,음식료·담배,1.438585681109497,0.1504424778761062,-0.0003381422427111147,-0.06936954049782207,-0.0,0.01622448785973185,-0.06936954049782207,-0.014671512088517469,0.01589649551061645,-0.008210283836541876,-0.34805517222242643,003920
12,Nongshim,2021,Q3,음식료·담배,0.045674217052751036,0.1504424778761062,-0.0003381422427111147,-0.06934281126435704,-0.0,-0.01012577079303778,-0.06934281126435726,-1.563081266438171,-0.010720752177248105,-0.03529462346066081,-0.0186980640167506,004370
12,Binggrae,2021,Q3,음식료·담배,0.009370277913087442,0.1504424778761062,-0.0003381422427111147,-0.06937511334369284,-0.0,-0.024900332974426842,0.0,-0.2352288552999322,-0.9306133576446585,-0.10559552175377829,-0.025737404586276866,005180
12,Lotte_Chilsung_Beverage,2021,Q3,음식료·담배,0.021674735960450324,0.1504424778761062,-0.0003381422427111147,-0.06933596237892181,-0.0,-0.09374772613238647,-0.06933596237892181,-0.9122489392336841,-0.042638731008894926,-0.05387957579753966,0.10313919484985412,005300
12,SPC_Samlip,2021,Q3,음식료·담배,0.14732517979271234,0.1504424778761062,-0.0003381422427111147,-0.06937425938697017,-0.0,-0.017363693465513474,0.0,0.07309099850497103,-0.018381964149829733,-0.009113113110165383,-0.034653275160835134,005610
12,Ottogi,2021,Q3,음식료·담배,-0.09633606922082938,0.1504424778761062,-0.0003381422427111147,-0.06935590029823602,-0.0,-0.02059360183262071,-0.06935590029823602,-0.7372420296021085,-0.02158131225086346,-0.05446387045522916,-0.00969041975460834,007310
12,KT&G,2021,Q3,음식료·담배,-0.015544301258586891,0.1504424778761062,-0.0003381422427111147,-0.06922986624246463,-0.0,-0.03695879867974261,-0.06922986624246463,0.006386082005609084,-0.6120770717100623,0.021543510552759826,0.047983123596381336,033780
12,Muhak,2021,Q3,음식료·담배,0.2775425223514925,0.1504424778761062,-0.0003381422427111147,-0.06937242500397334,-0.0,0.045134654371936755,0.0,-1.021981529529512,0.045946930450436296,0.02174466742842529,0.3099415313865038,033920
12,Farmsco,2021,Q3,음식료·담배,-0.04254018318404628,0.1504424778761062,-0.0003381422427111147,-0.06937571265354858,-0.0,-0.0018522642297378322,-0.06937571265354836,0.01895999768623957,-0.0025851455421188607,-0.02612084401757575,-0.03404639645491189,036580
12,Dongwon_F&B,2021,Q3,음식료·담배,0.1320515649380682,0.1504424778761062,-0.0003381422427111147,-0.06937974867543706,-0.0,-0.03798401331895307,-0.06937974867543728,-2.2574108735248286,-0.7818500257465513,-0.2835761526872318,-0.018686025658470842,049770
12,CJ_CheilJedang,2021,Q3,음식료·담배,0.06382342217693315,0.1504424778761062,-0.0003381422427111147,-0.06926342165896049,-0.0,-0.025894656884540845,-0.06926342165896049,-0.2637445781065981,-0.03864332624928224,-0.16806558001559724,-0.021945321715392666,097950
12,Samyang_Foods,2021,Q3,음식료·담배,0.046731096668984944,0.1504424778761062,-0.0003381422427111147,-0.0693640706876808,-0.0,-0.032360102724522166,0.0,0.5938370150361982,-0.009781796895500738,0.0068594488520334895,0.21109591379624465,145990
