,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
30,Hite_Jinro,2017,Q1,음식료·담배,-0.072411289524463,-0.0277777777777779,-0.011192800453106333,-0.0574122083988482,-0.0574122083988482,0.06520124299546326,-0.057412208398847975,1.751994192346809,0.25177656189515707,0.15225377718456823,-0.11734288045406419,000080
30,Daesang,2017,Q1,음식료·담배,-0.10852569279823925,-0.0277777777777779,-0.011192800453106333,-0.057477358412600266,-0.057477358412600044,0.0023779426200298825,-0.057477358412600044,-1.6185797068761336,-0.016473056235015493,-0.17105469160302422,-0.17236389449323078,001680
30,Namyang_Dairy_Products,2017,Q1,음식료·담배,0.06493197205169922,-0.0277777777777779,-0.011192800453106333,-0.05747848187744897,-0.05747848187744897,0.0019729106598376234,-0.05747848187744897,0.9832238366115034,0.0019159904912333658,0.13051773145137802,0.0762533971825936,003920
30,Nongshim,2017,Q1,음식료·담배,0.06377842017846257,-0.0277777777777779,-0.011192800453106333,-0.05745319697687479,-0.05745319697687479,-0.002056067008183504,-0.05745319697687501,-0.33241397997947275,-0.002297146008824358,0.05241353749943389,-0.18792640683212014,004370
30,Binggrae,2017,Q1,음식료·담배,0.07034219953635958,-0.0277777777777779,-0.011192800453106333,-0.05748562729459783,-0.05748562729459783,0.00908049522112897,0.0,2.0532019899572513,0.8245763136197568,-0.07292743293815374,-0.008130145158635652,005180
30,Lotte_Chilsung_Beverage,2017,Q1,음식료·담배,-0.09283410090648932,-0.0277777777777779,-0.011192800453106333,-0.05739886946955797,-0.05739886946955797,-0.0007329283837214096,-0.05739886946955819,-4.209688773788045,-0.0033769115674644468,-0.04036086789645488,-0.11592452128544409,005300
30,SPC_Samlip,2017,Q1,음식료·담배,-0.1371307896593187,-0.0277777777777779,-0.011192800453106333,-0.057485391797513996,-0.05748539179751422,0.17536333449957153,0.0,0.5749266394546937,0.008517521394280636,0.10766068627455516,0.21231979030144182,005610
30,Ottogi,2017,Q1,음식료·담배,-0.11452724421969514,-0.0277777777777779,-0.011192800453106333,-0.057480322910093085,-0.057480322910093085,-0.013654342030309019,-0.057480322910093085,-0.6520890209067784,-0.01418579337744763,-0.06920143894170949,0.05934328438375942,007310
30,KT&G,2017,Q1,음식료·담배,-0.20665111747548454,-0.0277777777777779,-0.011192800453106333,-0.05688526440229924,-0.05688526440229924,0.024122872795602435,-0.05688526440229946,-0.05726606376358623,0.7545015065212155,0.05422603239917401,-0.11645132210391639,033780
30,Muhak,2017,Q1,음식료·담배,-0.017012914923217364,-0.0277777777777779,-0.011192800453106333,-0.057487908684684674,-0.057487908684684674,-0.043742232577432816,0.0,-0.11140997638440608,-0.045352498684610554,-0.01466045559047835,-0.07527611762694694,033920
30,Farmsco,2017,Q1,음식료·담배,-0.1079873140872717,-0.0277777777777779,-0.011192800453106333,-0.057485208669663335,-0.057485208669663335,-0.02136421800092947,-0.057485208669663335,-1.520157290310311,-0.05679297815568707,0.0888490446268273,0.0033085262213416733,036580
30,Dongwon_F&B,2017,Q1,음식료·담배,-0.12387252465382821,-0.0277777777777779,-0.011192800453106333,-0.05747964163025454,-0.05747964163025454,-0.01609500944569442,-0.05747964163025454,24.863641976059668,-0.05747964163025454,-0.3110991642427363,0.09245412366544485,049770
30,CJ_CheilJedang,2017,Q1,음식료·담배,-0.026483324670594697,-0.0277777777777779,-0.011192800453106333,-0.05716380323423098,-0.05716380323423098,0.00012853645778709843,-0.05716380323423098,-1.9565761814065827,-0.0035839271333892864,-0.1672810316677571,-0.0985109486793873,097950
30,Samyang_Foods,2017,Q1,음식료·담배,0.022463535875773388,-0.0277777777777779,-0.011192800453106333,-0.057480385767174846,-0.057480385767174846,0.00580075517096712,0.0,3.018458781362007,0.03759902161421369,0.03721203478680035,-0.16141870983795045,145990
