,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
9,Hite_Jinro,2022,Q2,음식료·담배,0.32362506353247594,0.033707865168539186,-0.007975770342554478,-0.056432147400140575,-0.0,-0.030006510551201515,-0.0564321474001408,-0.08027579873853319,-0.10988968351355366,-0.07507877310486655,-0.028131566770931288,000080
9,Daesang,2022,Q2,음식료·담배,0.08374936184843425,0.033707865168539186,-0.007975770342554478,-0.056541247104444636,-0.0,-0.03294952920263716,-0.05654124710444486,-0.0511964681307826,-0.031961079673317405,-0.02006316343272041,0.03580271967422689,001680
9,Namyang_Dairy_Products,2022,Q2,음식료·담배,0.06468443247238281,0.033707865168539186,-0.007975770342554478,-0.0565452324266944,-0.0,0.013871221191578575,-0.05654523242669418,0.07065635162135464,0.013577851608926994,0.0040177905838105765,0.07444167943904208,003920
9,Nongshim,2022,Q2,음식료·담배,0.019784385937645532,0.033707865168539186,-0.007975770342554478,-0.05652777063957948,-0.0,-0.002119769040015651,-0.05652777063957948,1.1149196008427011,-0.002913364690631637,-0.027244587449402946,0.05362540020537877,004370
9,Binggrae,2022,Q2,음식료·담배,0.09447661100581045,0.033707865168539186,-0.007975770342554478,-0.0565494137654603,-0.0,-0.01956346778401641,0.0,-2.347381401914304,-2.8791704033515595,-0.2992065897503786,0.013381800901376778,005180
9,Lotte_Chilsung_Beverage,2022,Q2,음식료·담배,0.4530239226812254,0.033707865168539186,-0.007975770342554478,-0.05652290151553352,-0.0,-0.037812803246184856,-0.05652290151553352,-0.0017402309285061701,-0.02603014792888425,-0.21099456455603316,0.10448387858882033,005300
9,SPC_Samlip,2022,Q2,음식료·담배,0.3456362001194396,0.033707865168539186,-0.007975770342554478,-0.05654801909788576,-0.0,-0.039108200323989095,0.0,-0.5419880860427664,-0.041352562883605115,-0.14575678707866135,-0.05688591692731665,005610
9,Ottogi,2022,Q2,음식료·담배,0.05860568368751472,0.033707865168539186,-0.007975770342554478,-0.05654284774968721,-0.0,-0.022567284905200102,-0.05654284774968743,0.21449969233800725,-0.02355430173066453,-0.058340443682321386,0.11416648388944961,007310
9,KT&G,2022,Q2,음식료·담배,0.09966657707141695,0.033707865168539186,-0.007975770342554478,-0.05630312711604102,-0.0,-0.043831257011698765,-0.05630312711604124,-0.14708224866233777,-1.4072363797534555,-0.14380824290990435,0.17709240591632963,033780
9,Muhak,2022,Q2,음식료·담배,0.2950078792962971,0.033707865168539186,-0.007975770342554478,-0.05654778647730074,-0.0,0.03789784187457779,0.0,0.16964453762464315,0.03831396737953485,-0.030787845135615388,-0.1940256065060306,033920
9,Farmsco,2022,Q2,음식료·담배,0.11320107489866155,0.033707865168539186,-0.007975770342554478,-0.05655383994743235,-0.0,0.058764502665395124,-0.05655383994743257,-2.0979314585018383,0.08601704220962403,-0.17482351151847775,-0.05157277631735138,036580
9,Dongwon_F&B,2022,Q2,음식료·담배,-0.004502310482520283,0.033707865168539186,-0.007975770342554478,-0.05654082543054262,-0.0,-0.008882973343804057,-0.05654082543054284,0.6108751447272018,-0.2501177928804428,0.10361234410626652,-0.018999242516465203,049770
9,CJ_CheilJedang,2022,Q2,음식료·담배,0.03175860464971403,0.033707865168539186,-0.007975770342554478,-0.056238959987159554,-0.0,-0.007490295306680439,-0.056238959987159776,-0.09430899325857833,-0.013041392303981603,-0.004849154459414251,0.181684812979761,097950
9,Samyang_Foods,2022,Q2,음식료·담배,-0.08431297026055101,0.033707865168539186,-0.007975770342554478,-0.05652960068666846,-0.0,0.023789766936534895,0.0,-1.5603838493572333,-0.024929764320274606,-0.10602633972980091,-0.06677895258633654,145990
