,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
2,Hite_Jinro,2024,Q1,음식료·담배,0.07829396500631221,0.011764705882352788,-0.013001130867663191,2.5723201422517006,-0.0,0.032777774062303755,-0.0,-0.4212816648268576,0.21501944174767285,0.030612977371867522,-0.14439525292483796,000080
2,Daesang,2024,Q1,음식료·담배,0.003529404682543008,0.011764705882352788,-0.013001130867663191,-0.006669917109803691,-0.0,-0.0058405438332131965,-2.8579502025718506,7.102219337924821,-0.0007292395704567856,-0.061817674152355284,-0.11612216055536004,001680
2,Namyang_Dairy_Products,2024,Q1,음식료·담배,0.1709226970894172,0.011764705882352788,-0.013001130867663191,0.9192810552457681,-0.0,0.00837334357319841,-3.406953712904527,0.8746556250806425,0.008250651204264714,0.030874997632905354,-0.12477986830945334,003920
2,Nongshim,2024,Q1,음식료·담배,-0.244630825736197,0.011764705882352788,-0.013001130867663191,0.3533650892093274,-0.0,-0.004565503679954341,-4.21865799018562,-0.6686663202183576,-0.004628581425496048,-0.03758933139362286,-0.1456565141860992,004370
2,Binggrae,2024,Q1,음식료·담배,-0.12938128185890638,0.011764705882352788,-0.013001130867663191,0.22918188853064891,-0.0,0.0018150858934200542,0.0,5.81345876094555,0.6367621316089003,-0.10762329646298707,-0.052890073156404066,005180
2,Lotte_Chilsung_Beverage,2024,Q1,음식료·담배,0.06125849736172413,0.011764705882352788,-0.013001130867663191,0.10530901726473774,-0.0,0.005825406384875387,1.38725647490259,-1.8943790141769847,0.0045818220042876945,-0.0396759147669703,-0.184076926412787,005300
2,SPC_Samlip,2024,Q1,음식료·담배,-0.15685219068200257,0.011764705882352788,-0.013001130867663191,0.7508232238996652,-0.0,0.01642558140134831,0.0,0.4812286001969397,0.017337920060118917,0.10825397750749866,-0.13093412406434807,005610
2,Ottogi,2024,Q1,음식료·담배,-0.0046956445195531216,0.011764705882352788,-0.013001130867663191,0.36606339307347824,-0.0,-0.00888977482957487,-0.0,-1.3670356890793403,-0.009262477206215314,-0.06421916646948334,-0.062311919591504616,007310
2,KT&G,2024,Q1,음식료·담배,-0.0921036173998564,0.011764705882352788,-0.013001130867663191,0.4459006580626609,-0.0,0.019660581996227222,-21.536231884057973,-0.2741000755040255,0.7901544739143107,0.12695216488836003,0.036147382734076784,033780
2,Muhak,2024,Q1,음식료·담배,-0.16099545383847944,0.011764705882352788,-0.013001130867663191,0.7367819644378575,-0.0,-0.018714030255523095,0.0,-0.23413857144167083,-0.01896808860610233,-0.09557066304932582,-0.10162371734431361,033920
2,Farmsco,2024,Q1,음식료·담배,-0.0729854045801768,0.011764705882352788,-0.013001130867663191,1.0883247268326202,-0.0,0.011519737188351198,-0.25285605517885634,-0.3966896049591164,0.016730660221247584,0.10652279847989066,-0.1072241660813642,036580
2,Dongwon_F&B,2024,Q1,음식료·담배,-0.056527923591803364,0.011764705882352788,-0.013001130867663191,0.05599593651307899,-0.0,-0.02223702918685233,-0.0,-1.0665710655304168,0.5571414093272926,-0.18004847371641963,-0.03118424375052602,049770
2,CJ_CheilJedang,2024,Q1,음식료·담배,-0.052571772249312566,0.011764705882352788,-0.013001130867663191,0.6996443634571432,-0.0,-0.007804398031067805,0.7598798423906683,-4.629181895948363,-0.008257983816186698,-0.10365759727323143,-0.1337452269237979,097950
2,Samyang_Foods,2024,Q1,음식료·담배,-0.10516351570565635,0.011764705882352788,-0.013001130867663191,0.27500488940555756,-0.0,-0.04494319144233194,0.0,-0.05245518992408993,-0.06444082847711452,0.00944655577792386,0.11261521045333844,145990
