,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
14,Hite_Jinro,2021,Q1,음식료·담배,-0.3857845769560666,-0.016000000000000014,-0.015428372481669506,-0.07241854831703987,-0.0,0.0026038112669686253,-0.07241854831704009,-0.8679218451408715,0.009466151554164859,-0.03711054583482465,0.08779338705173555,000080
14,Daesang,2021,Q1,음식료·담배,-0.26669930910589,-0.016000000000000014,-0.015428372481669506,-0.07231145822000196,-0.0,-0.012272920409030386,-0.07231145822000196,43.139845947753805,-0.011178549808208649,-0.10410747656968011,-0.10196971261908631,001680
14,Namyang_Dairy_Products,2021,Q1,음식료·담배,-0.1503925587679416,-0.016000000000000014,-0.015428372481669506,-0.07230941525692747,-0.0,0.010517469736314511,-0.07230941525692725,0.5368497335056015,0.010311117061419073,-0.00847962584337747,-0.007955909184450848,003920
14,Nongshim,2021,Q1,음식료·담배,-0.3078265170762418,-0.016000000000000014,-0.015428372481669506,-0.07227542247220842,-0.0,0.002674479351832182,-0.07227542247220864,-0.013861044495460328,0.0026145880376763353,0.0053301848293318965,-0.12214362455385658,004370
14,Binggrae,2021,Q1,음식료·담배,-0.30234410735607753,-0.016000000000000014,-0.015428372481669506,-0.07231653807825933,-0.0,0.013356075448224258,0.0,2.072154105862144,0.8387682230337139,-0.08236146725947924,-0.01284716785748937,005180
14,Lotte_Chilsung_Beverage,2021,Q1,음식료·담배,-0.06488591337614444,-0.016000000000000014,-0.015428372481669506,-0.07223508930153733,-0.0,0.0072242950546177465,-0.07223508930153755,-3.7655632447603438,0.0063988115154335334,-0.055633926318725324,0.19249327094289614,005300
14,SPC_Samlip,2021,Q1,음식료·담배,-0.09214506199451636,-0.016000000000000014,-0.015428372481669506,-0.07231213300213035,-0.0,-0.003388878591936484,0.0,0.5289415994406454,-0.0035235836746017046,0.07374423796567686,-0.05862680074169167,005610
14,Ottogi,2021,Q1,음식료·담배,-0.25371534481427155,-0.016000000000000014,-0.015428372481669506,-0.0723231587658657,-0.0,-0.004487570008218089,-0.07232315876586548,-0.7425709842091932,-0.004934930675029925,-0.08125254125336467,-0.07598791185280279,007310
14,KT&G,2021,Q1,음식료·담배,-0.2595945660679904,-0.016000000000000014,-0.015428372481669506,-0.07183403203753103,-0.0,0.04382659307528802,-0.0718340320375308,0.3181719636650375,0.7768003265466302,0.20834968508958662,-0.08484835361987106,033780
14,Muhak,2021,Q1,음식료·담배,-0.15765302375428086,-0.016000000000000014,-0.015428372481669506,-0.07231762593709323,-0.0,0.017072125335058308,0.0,0.14765209631456455,0.01730222639915846,0.08714999459988981,-0.10735397499115004,033920
14,Farmsco,2021,Q1,음식료·담배,-0.2509436056838368,-0.016000000000000014,-0.015428372481669506,-0.07231695686679163,-0.0,-0.0393788473012151,-0.07231695686679163,-0.7126019568685471,-0.05651625344003741,0.04443926147496213,0.36735558408215657,036580
14,Dongwon_F&B,2021,Q1,음식료·담배,-0.22251569733053211,-0.016000000000000014,-0.015428372481669506,-0.07231479822108389,-0.0,-0.016228943544642993,-0.07231479822108389,-2.4161925510661666,0.5600527866922826,-0.24519948301950367,0.006867114027978641,049770
14,CJ_CheilJedang,2021,Q1,음식료·담배,-0.2938560582754929,-0.016000000000000014,-0.015428372481669506,-0.07174808460293747,-0.0,0.0027882218481800614,-0.07174808460293769,-5.171263053389162,-0.0003231099146889793,-0.13349603526777765,0.008938558735432506,097950
14,Samyang_Foods,2021,Q1,음식료·담배,-0.16299070713311212,-0.016000000000000014,-0.015428372481669506,-0.07231320966391497,-0.0,-0.034286027257209195,0.0,15.01373182552504,-0.07612192320540334,-0.015071967392474628,-0.12449104878679079,145990
