,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
25,Hite_Jinro,2018,Q2,음식료·담배,-0.036254670906736695,-0.009009009009008917,-0.007847684343889938,-0.02259548894957497,-0.02259548894957475,-0.007179471377986468,-0.02259548894957497,-0.30770681300134783,-0.037824002600140405,-0.17278018511069937,-0.07041875485447845,000080
25,Daesang,2018,Q2,음식료·담배,-0.02586129616553586,-0.009009009009008917,-0.007847684343889938,-0.022639000938133425,-0.022639000938133425,-0.05005585474943608,-0.022639000938133425,-0.14756225587192406,-0.07017943798988657,0.03699035856379551,0.07746591794808669,001680
25,Namyang_Dairy_Products,2018,Q2,음식료·담배,0.02553742230124241,-0.009009009009008917,-0.007847684343889938,-0.02262930177755762,-0.02262930177755762,-0.00207268739370714,-0.02262930177755762,0.7056430829763842,-0.002033537102949845,-0.041583006746405804,-0.010831292147876925,003920
25,Nongshim,2018,Q2,음식료·담배,-0.09900577208621575,-0.009009009009008917,-0.007847684343889938,-0.02261910740224793,-0.02261910740224793,-0.004626646883394425,-0.02261910740224793,0.8960078094308352,-0.004664006226601902,0.05352031859060569,0.12299387499911095,004370
25,Binggrae,2018,Q2,음식료·담배,-0.012809652973047599,-0.009009009009008917,-0.007847684343889938,-0.02263341298379351,-0.02263341298379329,-0.03662618865832923,0.0,-8.755732719032938,-3.5187877351926202,-0.4178601121603791,0.037250325274680376,005180
25,Lotte_Chilsung_Beverage,2018,Q2,음식료·담배,0.18838735443090426,-0.009009009009008917,-0.007847684343889938,-0.02256870517552012,-0.02256870517552012,0.00020103364914259014,-0.02256870517552012,-1.656095121459793,-0.0017040675947410655,-0.14718595316874228,0.052344286918953244,005300
25,SPC_Samlip,2018,Q2,음식료·담배,-0.1696829522164913,-0.009009009009008917,-0.007847684343889938,-0.022630572789456904,-0.022630572789456904,-0.031886654492153,0.0,-0.5934259238651154,-0.03279383505944855,-0.004702859688519911,0.09403740792383199,005610
25,Ottogi,2018,Q2,음식료·담배,-0.08248660633923313,-0.009009009009008917,-0.007847684343889938,-0.022628356013634443,-0.022628356013634665,-0.025984204369873476,-0.022628356013634443,0.05199865236996071,-0.026285864546393256,0.06337488199956176,0.2534678467660355,007310
25,KT&G,2018,Q2,음식료·담배,-0.09629607877423152,-0.009009009009008917,-0.007847684343889938,-0.022516611918964813,-0.022516611918964813,-0.03594175015608614,-0.022516611918964813,-0.29251266251329455,-1.1232585470914058,-0.23274007719653356,0.1214576853441094,033780
25,Muhak,2018,Q2,음식료·담배,-0.08484863793768777,-0.009009009009008917,-0.007847684343889938,-0.022629341225202326,-0.022629341225202104,-0.009005064846438149,0.0,-2.252214123841252,-0.009461175893714646,0.012537542855044048,-0.07135251616174428,033920
25,Farmsco,2018,Q2,음식료·담배,0.10310422107584344,-0.009009009009008917,-0.007847684343889938,-0.022631660069747817,-0.022631660069747817,-0.0054422647624357,-0.022631660069747594,0.23626540618714542,-0.007897229335820821,-0.02610030973023303,0.07477685817547736,036580
25,Dongwon_F&B,2018,Q2,음식료·담배,-0.017226177219788814,-0.009009009009008917,-0.007847684343889938,-0.022627476605884267,-0.022627476605884267,-0.005002686443849713,-0.022627476605884267,0.62341175945406,-0.2303187421120687,0.17171757604361892,0.40282483013458703,049770
25,CJ_CheilJedang,2018,Q2,음식료·담배,-0.09103136419274677,-0.009009009009008917,-0.007847684343889938,-0.022897272672603552,-0.022897272672603552,-0.1954238776670172,-0.02289727267260333,0.3623183511161737,-0.3038433543260848,0.01681942953105564,0.14340987008699183,097950
25,Samyang_Foods,2018,Q2,음식료·담배,-0.024877689608158816,-0.009009009009008917,-0.007847684343889938,-0.022631472282027332,-0.022631472282027554,-0.015749139510470744,0.0,-0.1857074378844772,-0.09931667594502835,-0.07865330236315904,0.00609756998399405,145990
