,name,year,quarter,sector,Relative Return,실업률 변화율,GDP 변화율,총포괄손익 변화율,전체 주식 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
23,Hite_Jinro,2018,Q4,음식료·담배,-0.14714060310583643,0.08800000000000008,-0.005684653689703056,0.00819216788229915,0.008192167882299262,0.016575649822790806,0.00819216788229915,0.17436216453133224,0.08282817200515613,0.05531814741359575,0.113470540275637,000080
23,Daesang,2018,Q4,음식료·담배,-0.015946399457240253,0.08800000000000008,-0.005684653689703056,0.008267242404206065,0.008267242404206177,0.0015540498649665446,0.008267242404205954,0.8004166295456975,0.007127677885910733,0.11348934979201597,0.09468355802711628,001680
23,Namyang_Dairy_Products,2018,Q4,음식료·담배,0.007863841071990655,0.08800000000000008,-0.005684653689703056,0.008256561972604715,0.008256561972604937,0.0012652723749220218,0.008256561972604826,-3.5681037421496864,0.001241452476746674,0.020974055112275014,0.10168648462510257,003920
23,Nongshim,2018,Q4,음식료·담배,-0.24132408041645248,0.08800000000000008,-0.005684653689703056,0.008247444173770546,0.008247444173770435,-0.00883411632898956,0.008247444173770546,-0.5073084506614782,-0.008735818530305695,-0.018619256074731805,0.1763965575532575,004370
23,Binggrae,2018,Q4,음식료·담배,0.26045370671194795,0.08800000000000008,-0.005684653689703056,0.008260225557247147,0.008260225557247147,0.02299855405755591,0.0,1.4476662612856512,0.2424951035717664,0.361304937595019,0.09276048110403937,005180
23,Lotte_Chilsung_Beverage,2018,Q4,음식료·담배,-0.09364946519619831,0.08800000000000008,-0.005684653689703056,0.00831742642980915,0.008317426429809038,0.06517150160774932,0.008317426429809038,0.884609145025145,0.03864282018551135,0.19187409753451345,0.1413285557014834,005300
23,SPC_Samlip,2018,Q4,음식료·담배,0.052824299938824426,0.08800000000000008,-0.005684653689703056,0.008255572926803456,0.008255572926803345,-0.04649843950202004,0.0,-1.7585174184144248,-0.04977029255339893,-0.14652254612107463,0.0652879536315119,005610
23,Ottogi,2018,Q4,음식료·담배,-0.1319834130271225,0.08800000000000008,-0.005684653689703056,0.00825206636265785,0.00825206636265785,-0.0177707915394707,0.00825206636265785,0.17671486862116614,-0.018516736766470254,0.10219973479970179,0.10043219359502897,007310
23,KT&G,2018,Q4,음식료·담배,-0.028121142832747532,0.08800000000000008,-0.005684653689703056,0.008361189365587718,0.008361189365587607,-0.011449636430830079,0.008361189365587718,0.12797406002672063,-0.15027811024687665,-0.02870114928697176,0.11189834806799329,033780
23,Muhak,2018,Q4,음식료·담배,0.015286590388284083,0.08800000000000008,-0.005684653689703056,0.008258435347247017,0.008258435347247128,0.04874086257840682,0.0,0.2768808773541739,0.04985247149136007,-0.12950513293505983,0.020110908454466725,033920
23,Farmsco,2018,Q4,음식료·담배,-0.23333222339313509,0.08800000000000008,-0.005684653689703056,0.008254244693322144,0.008254244693322255,0.03993454372893568,0.008254244693322255,0.18171543708175075,0.026247693554334428,-0.0790811720992104,-0.06256036385411129,036580
23,Dongwon_F&B,2018,Q4,음식료·담배,0.008985685853532675,0.08800000000000008,-0.005684653689703056,0.00826939629640866,0.00826939629640866,0.003142581086250207,0.008269396296408549,0.8181675784754987,-0.09289233826382426,0.2932385130617885,0.10251606573811732,049770
23,CJ_CheilJedang,2018,Q4,음식료·담배,-0.05042664969365547,0.08800000000000008,-0.005684653689703056,0.008291769026322449,0.00829176902632256,0.022047547888350727,0.00829176902632267,0.8895560543729942,0.0317089878531287,0.13682625508249124,0.12820542831369247,097950
23,Samyang_Foods,2018,Q4,음식료·담배,-0.11344892041921172,0.08800000000000008,-0.005684653689703056,0.008263555652000543,0.00826355565200032,0.03278637567105014,0.0,1.7726989403698317,0.10221371696734238,-0.049942834902332756,-0.1070051272488266,145990
