,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
16,Kia_Corp,운송장비·부품,2020,Q4,0.36348041097783856,0.03233124172235635,0.021461160601829343,0.3780443147289393,-0.04166666666666674,-0.4726287852103426,0.20373684955112348,-0.17334683919915594,-0.11217284151700824,-0.2265057786762683,0.05787488746684816,000270
15,Youngpoong,금속,2020,Q4,-0.08660309399229167,0.01461643903755283,-0.033491296798938475,0.3780443147289393,-0.04166666666666674,-1.6879262616923345,-1.1438705346085132,-0.6498024331119008,-0.7591403737974114,-0.5991682182780269,-0.11372769970983929,000670
15,Hyundai_E&C,건설,2020,Q4,-0.1786277479056826,0.01644457593814308,0.049412340484590866,0.3780443147289393,-0.04166666666666674,-1.6954311157230846,-1.2658424991339432,0.0,-0.3798250289070526,-0.4716050608473479,-0.01708878316741569,000720
15,SeAH_Besteel,금속,2020,Q4,-0.13617858305455693,0.14598104891869124,-0.03631880723519276,0.3780443147289393,-0.04166666666666674,-1.6878532194177178,-1.4217057673202196,-1.0488636625990169,-0.44705846797729953,-0.9960714121826608,-0.17001411850434958,001430
15,KIS_Wire,금속,2020,Q4,-0.22700924636165662,0.0047606624320825075,0.0269747523103101,0.3780443147289393,-0.04166666666666674,-1.3413662331162124,-0.9634744418213015,-0.3882192119374024,-0.6632905896178349,-0.6561086378567951,0.017615554621506768,002240
16,S&T_Heavy_Industries,운송장비·부품,2020,Q4,-0.07525476688777402,0.0060881150019114205,0.04509835313734378,0.3780443147289393,-0.04166666666666674,-1.0482697984022935,-0.2280385739726849,-0.7167402007376102,-0.20665352211810495,-0.29064274041375726,-0.10680298068383676,003570
15,SsangYong_Motor,운송장비·부품,2020,Q4,0.16874771690191584,-0.0154072134002885,0.1885359793509075,0.3780443147289393,-0.04166666666666674,-0.5443500027085741,-0.576266112805984,0.0,0.9911678107552339,-0.34207011939129206,-0.5681170940681254,003620
15,Hyundai_Steel,금속,2020,Q4,0.08965097953971152,0.009746371761747197,-0.0698780037401121,0.3780443147289393,-0.04166666666666674,-1.496802251554457,-1.1083684588384202,-0.424874656317755,-0.2824409160657686,-0.8966078011041372,0.3331678400992958,004020
15,Hyundai_Motor,운송장비·부품,2020,Q4,0.7191414129641551,0.008134180400666824,-0.05238799686673712,0.3780443147289393,-0.04166666666666674,-1.5387981767765009,-0.7888376578496799,-0.450313369922575,-0.24524977970175255,-0.3436938008278345,-0.2080132778149843,005380
15,POSCO_Holdings,금속,2020,Q4,0.017440258249670118,0.005616866782454433,0.09833940984508227,0.3780443147289393,-0.04166666666666674,-0.8591285642507605,-0.05955469930559265,-0.5610249157714979,-0.20260289032811607,-0.3514658426819457,0.12703031289122685,005490
15,SL_Corp,운송장비·부품,2020,Q4,0.0,-0.017946999009432307,0.2810687321915687,0.3780443147289393,-0.04166666666666674,-1.451515190297373,-0.5389921473051658,-2.516358019114127,-0.015366059747519811,-0.7609531245086609,-0.12478942449916777,005850
15,Motonic,운송장비·부품,2020,Q4,0.4848548103294278,-0.012076723964395741,-0.07829151771750897,0.3780443147289393,-0.04166666666666674,-2.1254052493801523,-1.7631798002380514,-0.8670607502586576,-0.8675054956168451,-0.9903744879145753,-0.2738602723505034,009680
15,Korea_Zinc,금속,2020,Q4,0.019218642305306344,-0.023315741429139836,0.01779396185636717,0.3780443147289393,-0.04166666666666674,-1.5729877262015717,-1.8681865744294184,-1.0774308726400714,-0.6596484011519042,-0.6214496766746107,-0.1950242935145246,010130
15,Samsung_Heavy Industries,운송장비·부품,2020,Q4,-0.2133420800322954,0.15915120766780888,0.0980069630159427,0.3780443147289393,-0.04166666666666674,-0.8557121742653573,-0.7953527298874723,-0.5223723880200706,-0.4902844962111972,-0.5042779124214807,0.06387995296427457,010140
15,Hyundai_Mipo_Dockyard,운송장비·부품,2020,Q4,-0.1501841852954533,0.011917799637408799,-0.07779292230575496,0.3780443147289393,-0.04166666666666674,-0.5379378100628687,-0.2287485560136855,-0.26897320858948426,-0.12978994805231725,-0.5822489941699747,0.3348461953111881,010620
15,Hwashin,운송장비·부품,2020,Q4,0.3633689282576602,0.031831445515211,0.2570515068917669,0.3780443147289393,-0.04166666666666674,-1.4031082570808988,-0.03544299600185474,-1.500368953714272,-0.5050929681037744,-0.5995013857491609,-0.08591332886722777,010690
16,Hyundai_WIA,운송장비·부품,2020,Q4,0.044599121285606086,0.022732576549114314,-0.04425232102106791,0.3780443147289393,-0.04166666666666674,-0.5556736457779561,0.029901004448839807,-0.31547739294646204,-0.2117850250152422,-0.16599422393444807,0.04135008363655157,011210
16,Hyundai_Mobis,운송장비·부품,2020,Q4,0.08947795205305936,0.002853701896553207,-0.05967611015795238,0.3780443147289393,-0.04166666666666674,-0.4880178955553962,0.44011642207492496,-0.18829254511866544,-0.1366809077431872,-0.027493188187105444,-0.14390384533525288,012330
15,Hanwha_Aerospace,운송장비·부품,2020,Q4,-0.06470584226163299,-0.017391306481808977,0.0044704712703645955,0.3780443147289393,-0.04166666666666674,-1.7198899319489795,-0.5808630167729438,-0.06288821101746978,-0.5609475361750735,-0.6875109624220388,-0.14609086957167877,012450
16,Samsung_SDS,IT 서비스,2020,Q4,-0.09890643079189235,-0.013801307158128884,-0.03515577126428027,0.3780443147289393,-0.04166666666666674,-0.5099582480830178,-0.1905965784891488,-0.26745440682659427,-0.14994291932597248,-0.20992721555729266,-0.21637727915322452,018260
15,Sejong_Industrial,운송장비·부품,2020,Q4,0.6228465223146936,-0.03276373943265498,-0.36795884325472006,0.3780443147289393,-0.04166666666666674,-0.7971651831109139,-0.7418968462185946,-0.5047462425595457,-0.10141002666603738,-0.7147087721774121,-0.2593557678459989,033530
15,NAVER_Corp,IT 서비스,2020,Q4,0.005106819995551987,-0.12676190265851472,-0.17931106171219402,0.3780443147289393,-0.04166666666666674,-0.7864316378605682,0.08574909315406976,-0.8024526142815169,-0.3441617058225208,-0.6760569473755011,-0.2740003283729124,035420
15,NCSOFT,IT 서비스,2020,Q4,-0.20144840779861387,-0.015349947888047222,0.1760384997578216,0.3780443147289393,-0.04166666666666674,-0.015349947888047222,-0.015349947888047222,-0.4789222648616671,-0.6058389638731192,-0.015349947888047222,-0.10781088963445404,036570
15,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2020,Q4,-0.18979898546388668,0.03220020084621822,0.4511351903963211,0.3780443147289393,-0.04166666666666674,-0.012150928212315115,-0.10887966662976911,-0.34007500976423,-0.3004940776275469,0.9999863409221604,-0.10833576162115977,042660
15,Daewoo_E&C,건설,2020,Q4,-0.2822698579924797,-0.00481597672039924,0.19345576171647305,0.3780443147289393,-0.04166666666666674,-1.6778756976912796,0.2214209922872643,-0.6479078334853454,-0.6780338647234587,-0.8806196711184329,0.5327525343520699,047040
