,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
29,Kia_Corp,운송장비·부품,2017,Q3,-0.07641708194927768,0.018499541665879526,-0.20568840409409006,-0.15372330132051748,-0.018181818181818077,-0.032749151613429506,-0.03600353840886661,-0.03147213417258765,-0.031834164059911574,-0.03176416606976651,-0.18026373718791058,000270
28,Youngpoong,금속,2017,Q3,0.11686367196986826,-0.0018877425717476193,0.007585543074368872,-0.15372330132051748,-0.018181818181818077,-0.0342348299237718,-0.0342348299237718,-0.0342348299237718,-0.03423482992377158,-0.03423482992377158,-0.08866292499750145,000670
28,Hyundai_E&C,건설,2017,Q3,-0.177158473141319,-0.0162684194179199,-0.018446694986392398,-0.15372330132051748,-0.018181818181818077,-0.03379346933856353,-0.03379346933856331,0.0,-0.03379346933856353,-0.03379346933856331,-0.18105424542336637,000720
28,SeAH_Besteel,금속,2017,Q3,-0.0105082828835288,-0.016327839756462126,-0.5222064846187735,-0.15372330132051748,-0.018181818181818077,-0.03425213772616775,-0.034252137726167975,-0.03425213772616753,-0.03425213772616775,-0.03425213772616775,0.015713777777777833,001430
28,KIS_Wire,금속,2017,Q3,-0.132628710479944,-0.0007347490461300232,-0.012847983124761653,-0.15372330132051748,-0.018181818181818077,-0.03423620659126003,-0.03423620659126003,-0.03423620659126003,-0.03423620659125981,-0.03423620659125981,-0.10080520406567625,002240
29,S&T_Heavy_Industries,운송장비·부품,2017,Q3,-0.05157128193185295,0.002988782992392691,0.015654887863204237,-0.15372330132051748,-0.018181818181818077,-0.03424297913017349,-0.03424297913017349,-0.03424297913017349,-0.03424297913017349,-0.03424297913017349,-0.1986403546798029,003570
28,SsangYong_Motor,운송장비·부품,2017,Q3,-0.2524177445507181,0.02333015599149013,-0.1714612724902762,-0.15372330132051748,-0.018181818181818077,-0.034231373858549796,-0.034231373858549796,0.0,-0.034231373858549796,-0.034231373858549796,-0.2547674856843467,003620
28,Hyundai_Steel,금속,2017,Q3,-0.044208355003708635,-0.00648577544063067,-0.04167860331223672,-0.15372330132051748,-0.018181818181818077,-0.039793916172539356,-0.042021014988775196,-0.02061658786092324,-0.02413292025891578,-0.027319909096962025,-0.16182245410628013,004020
28,Hyundai_Motor,운송장비·부품,2017,Q3,-0.08828688917808945,-0.011170402104704102,-0.0010163101109221806,-0.15372330132051748,-0.018181818181818077,-0.02622760963994719,-0.04712496133505262,0.006652318952413583,-0.006121883847970633,0.001246870678545231,-0.06253718611987376,005380
28,POSCO_Holdings,금속,2017,Q3,-0.12120192271892583,-0.007884900615509949,-0.0006497603536608221,-0.15372330132051748,-0.018181818181818077,-0.03416312061715199,-0.04453865736156848,-0.02592139458864362,-0.028180417260736057,-0.022828823554544853,0.09246561672473874,005490
28,SL_Corp,운송장비·부품,2017,Q3,0.008863563891979953,-0.020767189314320422,-0.042025822177127914,-0.15372330132051748,-0.018181818181818077,-0.03424090726772522,-0.03424090726772544,-0.03424090726772522,-0.03424090726772522,-0.03424090726772522,-0.15093836835685653,005850
28,Motonic,운송장비·부품,2017,Q3,0.10158332977102698,-0.009559473261603557,-0.05587679800652312,-0.15372330132051748,-0.018181818181818077,-0.034245114074119565,-0.034245114074119565,-0.034245114074119565,-0.034245114074119565,-0.034245114074119565,-0.09617614953271021,009680
28,Korea_Zinc,금속,2017,Q3,-0.03451504178098365,-0.02864998346927372,-0.09079991386070563,-0.15372330132051748,-0.018181818181818077,-0.03424299547648224,-0.03424299547648246,-0.03424299547648224,-0.03424299547648224,-0.03424299547648224,0.07455880701754393,010130
28,Samsung_Heavy Industries,운송장비·부품,2017,Q3,0.009386340438929955,-0.003635712105668709,-0.21438050182886026,-0.15372330132051748,-0.018181818181818077,-0.04588627586277694,-0.04726084324278723,-0.02424686735912407,-0.028818430546200258,-0.04305868123500134,-0.1229950969217573,010140
28,Hyundai_Mipo_Dockyard,운송장비·부품,2017,Q3,0.12417468690529794,0.03213223707160873,-0.07909152876613113,-0.15372330132051748,-0.018181818181818077,-0.03402432478944539,-0.03402432478944517,-0.03402432478944539,-0.03402432478944539,-0.03402432478944539,-0.16432463829787228,010620
28,Hwashin,운송장비·부품,2017,Q3,-0.11210738104226955,0.0010528775023557202,0.0038803274492875683,-0.15372330132051748,-0.018181818181818077,-0.03424478040886525,-0.03424478040886525,-0.03424478040886525,-0.03424478040886525,-0.03424478040886547,-0.2550546542056074,010690
29,Hyundai_WIA,운송장비·부품,2017,Q3,-0.08549428560149867,-0.0015366348467404922,-0.13497636490048026,-0.15372330132051748,-0.018181818181818077,-0.03430374936838487,-0.03430374936838465,-0.03430374936838465,-0.03430374936838465,-0.03430374936838465,-0.06978405772005766,011210
