,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
8,Kia_Corp,운송장비·부품,2022,Q4,0.00454756273282908,-0.028916164598767224,0.0855634858507861,0.11456608043309557,-0.023809523809523725,-0.026094564804233666,-0.2844709456569283,0.16811986979244553,0.03275694707188259,0.12208193798288747,-0.19788245796038514,000270
7,Youngpoong,금속,2022,Q4,0.29467487916883606,0.05560618120993566,-0.11141003697606777,0.11456608043309557,-0.023809523809523725,-0.7760990979074052,-1.1590919191114541,-0.09013876419757505,-0.21564031941252737,-0.22161703750978257,-0.07310465627809155,000670
7,Hyundai_E&C,건설,2022,Q4,-0.018518861289008953,0.05563623522677108,0.0719168863318348,0.11456608043309557,-0.023809523809523725,-0.7861261331911118,-0.9318248240949953,0.0,-0.16263110208658205,-0.025956267807521805,-0.09972903958822289,000720
7,SeAH_Besteel,금속,2022,Q4,0.15770294322226924,-0.03931773021257623,0.06393492283709168,0.11456608043309557,-0.023809523809523725,-0.776251612205171,-0.9970669934499083,0.08412115586106705,-0.44571445445246516,-0.299180364926833,-0.023040792416657872,001430
7,KIS_Wire,금속,2022,Q4,-0.09166039642693276,-0.0019076349352042943,0.06556685875595292,0.11456608043309557,-0.023809523809523725,-0.7789904786773834,-0.7831892293471134,-0.302144401410507,-0.2698879228932418,-0.23898555653154974,0.21902720381764337,002240
8,S&T_Heavy_Industries,운송장비·부품,2022,Q4,0.3928493479665242,-0.01530248045322713,0.07475216582847799,0.11456608043309557,-0.023809523809523725,0.08866632160623966,-0.13815698309140312,-0.1999826815186161,0.07990143249496195,0.22744715542002114,-0.03378533670420601,003570
7,SsangYong_Motor,운송장비·부품,2022,Q4,0.0,0.08414035783054152,0.13992879023233462,0.11456608043309557,-0.023809523809523725,-0.2731757560305874,0.07071328605531246,0.0,0.9927820551223775,0.05469061637300732,0.0,003620
7,Hyundai_Steel,금속,2022,Q4,-0.0467606195307672,0.0013423910712613285,0.0637283157617452,0.11456608043309557,-0.023809523809523725,-0.5606455924257259,-0.6621800253819121,-0.08466997195540005,-0.30455014128454305,-0.35651099154184474,0.06816315153767528,004020
7,Hyundai_Motor,운송장비·부품,2022,Q4,0.061075786487457,-0.045841318882382964,0.1026572233958829,0.11456608043309557,-0.023809523809523725,-0.5330103458873827,-0.6608476399593934,-0.2425462773116085,-0.22941166099365518,-0.1731182925152681,-0.1733678124466347,005380
7,POSCO_Holdings,금속,2022,Q4,-0.011589223762356507,-0.013699060923001216,0.08159033776209479,0.11456608043309557,-0.023809523809523725,-0.267814619352192,0.189017783801111,-0.046057052518668096,-0.06456654184188171,-0.029118261791462707,0.26611941357055285,005490
7,SL_Corp,운송장비·부품,2022,Q4,0.10594683049951747,-0.00392818783211446,0.42701893239737765,0.11456608043309557,-0.023809523809523725,-0.5607421324742221,-1.1669375883969053,0.574838329773064,-0.8139150958723971,-0.047672076649687645,-0.31403358366156875,005850
7,Motonic,운송장비·부품,2022,Q4,0.027870654420069328,-0.012088563619498949,0.03991380284764834,0.11456608043309557,-0.023809523809523725,-1.0648497218221151,-1.5492551901368454,-0.2579449542617829,-0.35490590722656945,-0.346774801523386,-0.0030718569139358814,009680
7,Korea_Zinc,금속,2022,Q4,0.3078862909358154,-0.08625899198271925,0.7261425490427157,0.11456608043309557,-0.023809523809523725,-0.7911757876693088,-0.3755381320851685,0.08343981924401467,-0.23214994643697717,-0.3086790496468701,-0.06262851062886537,010130
7,Samsung_Heavy Industries,운송장비·부품,2022,Q4,-0.03802074098825707,0.185753493062786,0.4211012202613482,0.11456608043309557,-0.023809523809523725,-0.681976043762925,-0.7061458121485247,-0.019901131030400476,-0.1722416571320169,-0.44172473749389574,-0.07064693514475182,010140
