,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
10,Kia_Corp,운송장비·부품,2022,Q2,-0.0279192459465826,-0.02430548061827542,0.14135842113972086,-0.38636857995042173,0.033707865168539186,-0.051775782000852644,-0.058086300091829024,-0.051002975745296775,-0.05198147072643566,-0.05179436783784719,0.21054465270270062,000270
9,Youngpoong,금속,2022,Q2,0.1377216530485017,-0.00497141778870791,0.02287231757590713,-0.38636857995042173,0.033707865168539186,-0.05651977241926587,-0.05651977241926587,-0.05651977241926587,-0.056519772419265646,-0.05651977241926587,-0.07794422946288784,000670
9,Hyundai_E&C,건설,2022,Q2,0.13917353029518434,-0.040560152576717856,-0.026472529418393176,-0.38636857995042173,0.033707865168539186,-0.05626672127279009,-0.05626672127279031,0.0,-0.05626672127279009,-0.05626672127279009,0.021942979881403923,000720
9,SeAH_Besteel,금속,2022,Q2,0.011599821040948546,0.04771753002406187,0.6936278318644902,-0.38636857995042173,0.033707865168539186,-0.056422301804775365,-0.05642230180477514,-0.056422301804775365,-0.05642230180477514,-0.056422301804775365,-0.014295876776300898,001430
9,KIS_Wire,금속,2022,Q2,0.19968876187286222,-0.009800740773093342,-0.012320131143208846,-0.38636857995042173,0.033707865168539186,-0.05654261170094843,-0.05654261170094865,-0.05654261170094843,-0.05654261170094865,-0.05654261170094865,0.11261730040216382,002240
10,S&T_Heavy_Industries,운송장비·부품,2022,Q2,0.0057783027351337585,0.00012367586757566773,-0.004318662774620785,-0.38636857995042173,0.033707865168539186,-0.05654683405129379,-0.056546834051294015,-0.05654683405129379,-0.05654683405129379,-0.05654683405129357,0.019170519401959685,003570
9,SsangYong_Motor,운송장비·부품,2022,Q2,0.0,-0.05654215632844317,0.052522893241721436,-0.38636857995042173,0.033707865168539186,-0.05654215632844317,-0.05654215632844317,0.0,-0.05654215632844317,-0.05654215632844317,0.0,003620
9,Hyundai_Steel,금속,2022,Q2,0.08915955165025266,-0.026611462019658028,0.03786854865749645,-0.38636857995042173,0.033707865168539186,-0.06463875611895387,-0.06764052070703652,-0.035784890228808486,-0.04151723603794166,-0.046530112774273436,-0.06584378832421245,004020
9,Hyundai_Motor,운송장비·부품,2022,Q2,-0.06713308699806447,-0.0045015207478988906,0.07777159876412842,-0.38636857995042173,0.033707865168539186,-0.07424754019264235,-0.08744478302339864,-0.03321279354047557,-0.04526917969637245,-0.03692533132409381,0.1700193373141941,005380
9,POSCO_Holdings,금속,2022,Q2,0.1372007498728336,0.006506487788243809,0.03348090772583345,-0.38636857995042173,0.033707865168539186,-0.052536133659813355,-0.10070861863888791,-0.019472817484805116,-0.044690308522046474,-0.01965919029760599,-0.04782526108288726,005490
9,SL_Corp,운송장비·부품,2022,Q2,-0.12345953370378965,-0.0561419385997497,0.13521093915489857,-0.38636857995042173,0.033707865168539186,-0.056548347318650105,-0.056548347318650105,-0.056548347318650105,-0.056548347318650105,-0.056548347318650105,0.4376070465551939,005850
9,Motonic,운송장비·부품,2022,Q2,-0.019617586752736865,-0.01070081387406252,0.05906259081553844,-0.38636857995042173,0.033707865168539186,-0.056549802486654865,-0.056549802486654865,-0.056549802486654865,-0.05654980248665509,-0.056549802486654865,0.01775449820601127,009680
9,Korea_Zinc,금속,2022,Q2,0.22201714202084805,-0.02742933956206217,0.27250123080537214,-0.38636857995042173,0.033707865168539186,-0.05646191071798756,-0.05646191071798734,-0.05646191071798756,-0.05646191071798734,-0.05646191071798756,-0.009265332533427872,010130
9,Samsung_Heavy Industries,운송장비·부품,2022,Q2,0.07943901702084805,0.0077304895248082595,-1.3310790397285395,-0.38636857995042173,0.033707865168539186,-0.05151805744464699,-0.05094200235893265,-0.06126338123217856,-0.05909231068843024,-0.05271826501921706,0.2303106766798101,010140
9,Hyundai_Mipo_Dockyard,운송장비·부품,2022,Q2,0.18850417282821347,-0.020796047711511,-0.90305646556574,-0.38636857995042173,0.033707865168539186,-0.056560556866928735,-0.056560556866928735,-0.056560556866928735,-0.05656055686692851,-0.056560556866928735,0.3269255503063087,010620
9,Hwashin,운송장비·부품,2022,Q2,-0.04437050678867577,-0.07952937780560543,0.137571452631294,-0.38636857995042173,0.033707865168539186,-0.05655080471898355,-0.05655080471898355,-0.05655080471898377,-0.05655080471898355,-0.05655080471898355,0.42746143305740736,010690
10,Hyundai_WIA,운송장비·부품,2022,Q2,-0.11881534706892752,-0.031440373440464464,0.11305042073603455,-0.38636857995042173,0.033707865168539186,-0.056399572045956914,-0.056399572045956914,-0.056399572045956914,-0.056399572045956914,-0.056399572045956914,0.03333288406000712,011210
10,Hyundai_Mobis,운송장비·부품,2022,Q2,-0.07907370313570772,-0.011741359318276245,0.0019422739855148308,-0.38636857995042173,0.033707865168539186,-0.05171982537267361,-0.05856033800310234,-0.05468247656991543,-0.05302818421875122,-0.05313859678480304,0.09687273864763368,012330
9,Hanwha_Aerospace,운송장비·부품,2022,Q2,0.16019554659154756,-0.047315024214988455,0.07619192856165713,-0.38636857995042173,0.033707865168539186,-0.055708210893444354,-0.055608190874733676,-0.0549954907702217,-0.05695338161833252,-0.05734332268919573,0.08537335301874524,012450
10,Samsung_SDS,IT 서비스,2022,Q2,-0.03274047015863914,-0.017426769786942575,-0.6993268563696984,-0.38636857995042173,0.033707865168539186,-0.056439900319881664,-0.056439900319881664,-0.056439900319881664,-0.056439900319881664,-0.056439900319881664,0.09460255233873473,018260
9,Sejong_Industrial,운송장비·부품,2022,Q2,-0.03881586242806126,-0.002735700708081934,-0.05869635259056771,-0.38636857995042173,0.033707865168539186,-0.05654961436080508,-0.05654961436080508,-0.05654961436080508,-0.05654961436080508,-0.05654961436080508,-0.13085741876157167,033530
9,NAVER_Corp,IT 서비스,2022,Q2,-0.022144096435616337,0.00694341678350896,-0.18637210507235769,-0.38636857995042173,0.033707865168539186,-0.0540045738495849,-0.05340676227126551,-0.05436397318074193,-0.05480768259767821,-0.05172556710402465,-0.13814325356485416,035420
9,NCSOFT,IT 서비스,2022,Q2,-0.19575478142876435,-0.056476504655021076,0.0664246028019767,-0.38636857995042173,0.033707865168539186,-0.056476504655021076,-0.056476504655021076,-0.056476504655021076,-0.056476504655021076,-0.0564765046550213,-0.09241270328022416,036570
9,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2022,Q2,0.14838278491178009,0.11093635988990547,-0.3404833262962237,-0.38636857995042173,0.033707865168539186,-0.0559398794299506,-0.05614865526085322,-0.05644174665491164,-0.0596754835692086,-0.051391852481547096,0.1237485401896847,042660
9,Daewoo_E&C,건설,2022,Q2,0.2905116813807096,-0.019456474350681097,0.06118810239335826,-0.38636857995042173,0.033707865168539186,-0.05626878996287443,-0.05626878996287421,-0.05626878996287443,-0.05626878996287421,-0.05626878996287421,-0.01093002875995358,047040
9,Korea_Aerospace_Industries,운송장비·부품,2022,Q2,0.38298293073425327,-0.03956958691610146,0.0959219216480699,-0.38636857995042173,0.033707865168539186,-0.0565284062347815,-0.056528406234781725,0.0,-0.056528406234781725,-0.0565284062347815,0.4218567464351458,047810
9,KEPCO_KPS,건설,2022,Q2,0.1403527226046044,-0.03470026822461714,0.24211360430861573,-0.38636857995042173,0.033707865168539186,-0.05654413617518972,-0.05654413617518994,0.0,-0.05654413617518994,-0.05654413617518972,0.06163477085245994,051600
9,Hyundai_Rotem,운송장비·부품,2022,Q2,0.04848663606846709,-0.021637323332041047,0.10711653190318637,-0.38636857995042173,0.033707865168539186,-0.05654359302591283,-0.05654359302591283,0.0,-0.05654359302591283,-0.05654359302591283,0.18313488732112987,064350
10,S&T_Motiv,운송장비·부품,2022,Q2,0.058273573161131534,-0.002686909159944628,0.05171016146197782,-0.38636857995042173,0.033707865168539186,-0.05655024846681056,-0.05655024846681056,-0.05655024846681056,-0.05655024846681056,-0.05655024846681056,0.08462991503858912,064960
9,HHI_Heavy_Industries,건설,2022,Q2,0.06824498717010177,0.03450619666874288,-0.08923414896997661,-0.38636857995042173,0.033707865168539186,-0.05653155848233937,-0.05653155848233937,-0.05653155848233937,-0.056531558482339594,-0.056531558482339594,0.050384331382168135,097230
9,Poongsan,금속,2022,Q2,0.13845018129517023,-0.04965115103869633,-0.2409022044940614,-0.38636857995042173,0.033707865168539186,-0.05656791190430144,-0.05656791190430144,-0.05656791190430144,-0.05656791190430144,-0.05656791190430144,-0.0992808617612859,103140
9,Korea_Steel,금속,2022,Q2,0.17479984176311608,-0.006131515628759576,-0.03996505703597597,-0.38636857995042173,0.033707865168539186,-0.056547704386169295,-0.056547704386169295,-0.056547704386169295,-0.056547704386169295,-0.05654770438616952,-0.06325186676394387,104700
