,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
34,Kia_Corp,운송장비·부품,2016,Q2,-0.0931773119697118,-0.016050523587724186,-0.23409372889722868,0.027027232119385514,0.044642857142857095,-0.00606625832081531,-0.009662877554927451,-0.005203368861965485,-0.005668159743585477,-0.005578603060544252,-0.09968591292005885,000270
33,Youngpoong,금속,2016,Q2,-0.015364888482547641,-0.009593883180147866,0.010965276296554194,0.027027232119385514,0.044642857142857095,-0.008465580227617675,-0.008465580227617675,-0.008465580227617675,-0.008465580227617675,-0.008465580227617675,-0.12113691807951146,000670
33,Hyundai_E&C,건설,2016,Q2,0.4594083042513074,-0.017597702960964634,-0.00779332097730423,0.027027232119385514,0.044642857142857095,-0.008817774152777513,-0.008817774152777513,0.0,-0.008817774152777513,-0.008817774152777513,-0.20659433400204477,000720
33,SeAH_Besteel,금속,2016,Q2,-0.04175020632160409,-0.01284108408654494,-0.011439330285476501,0.027027232119385514,0.044642857142857095,-0.008461718639975357,-0.008461718639975357,-0.008461718639975357,-0.008461718639975135,-0.00846171863997558,-0.09045948717189395,001430
33,KIS_Wire,금속,2016,Q2,0.15049424222300745,-0.005294222525985992,-0.06750865832728992,0.027027232119385514,0.044642857142857095,-0.008469222967441015,-0.008469222967441015,-0.008469222967441015,-0.008469222967441015,-0.008469222967441015,-0.15846370566274112,002240
34,S&T_Heavy_Industries,운송장비·부품,2016,Q2,-0.01643412676022446,0.0017599687820859522,-0.009123980452660385,0.027027232119385514,0.044642857142857095,-0.008471396522571562,-0.008471396522571562,-0.008471396522571562,-0.008471396522571562,-0.008471396522571562,-0.3033342662445973,003570
33,SsangYong_Motor,운송장비·부품,2016,Q2,0.019532684628604562,-0.021289592896998055,-0.012493800558101897,0.027027232119385514,0.044642857142857095,-0.00849432480070833,-0.00849432480070833,0.0,-0.00849432480070833,-0.008494324800708553,-0.14657160374342862,003620
33,Hyundai_Steel,금속,2016,Q2,0.08258671124111992,-0.01376434136223037,0.00015644781957480092,0.027027232119385514,0.044642857142857095,-0.010386759737308848,-0.011148558498446093,-0.004335286045928477,-0.005381157389779068,-0.006352646499524273,-0.17241126299463752,004020
33,Hyundai_Motor,운송장비·부품,2016,Q2,0.006485016325865688,-0.025279309641520697,0.02218975086394892,0.027027232119385514,0.044642857142857095,0.00030762629157288224,0.005295239902352256,0.009313827931491936,0.01213122210190265,0.011272576365788267,-0.10557126064432318,005380
33,POSCO_Holdings,금속,2016,Q2,0.28695796872614987,-0.008537563041854046,-0.12077829794246653,0.027027232119385514,0.044642857142857095,-0.008548449373037448,-0.006777467096459544,-0.008983505220641286,-0.008125282279634938,-0.008560337705696641,-0.069783924202753,005490
33,SL_Corp,운송장비·부품,2016,Q2,-0.08295254040965043,-0.03811330043728467,-0.043368780337301516,0.027027232119385514,0.044642857142857095,-0.008473949604950626,-0.008473949604950626,-0.008473949604950626,-0.008473949604950404,-0.008473949604950404,-0.10522417110563234,005850
33,Motonic,운송장비·부품,2016,Q2,-0.0320429183885097,-0.004636457915702108,0.031310776202877144,0.027027232119385514,0.044642857142857095,-0.00847108221765347,-0.00847108221765347,-0.00847108221765347,-0.008471082217653692,-0.008471082217653692,-0.22082396140733596,009680
33,Korea_Zinc,금속,2016,Q2,0.012543514696843467,-0.026445096178143723,-0.0021116479196521265,0.027027232119385514,0.044642857142857095,-0.008478042859076051,-0.008478042859076051,-0.008478042859076051,-0.008478042859076051,-0.00847804285907583,0.07089366701144889,010130
33,Samsung_Heavy Industries,운송장비·부품,2016,Q2,-0.008540552212080787,0.031792631301902685,0.021981706857538086,0.027027232119385514,0.044642857142857095,-0.013791435445366984,-0.014441456091908833,-0.004259177276176196,-0.0061692776069162125,-0.012472003761251571,-0.16499856772324445,010140
33,Hyundai_Mipo_Dockyard,운송장비·부품,2016,Q2,0.20251525264507117,-0.14159877662706144,0.23009562783202897,0.027027232119385514,0.044642857142857095,-0.008521095592332273,-0.008521095592332273,-0.008521095592332273,-0.00852109559233205,-0.008521095592332273,0.08224405908765664,010620
33,Hwashin,운송장비·부품,2016,Q2,0.013856552510961195,-0.008530671585305294,-0.010923766221707654,0.027027232119385514,0.044642857142857095,-0.008472524263678727,-0.008472524263678727,-0.008472524263678727,-0.008472524263678727,-0.008472524263678727,0.1231035403637363,010690
34,Hyundai_WIA,운송장비·부품,2016,Q2,-0.08991328875888008,-0.02283884466290287,-0.09695318619876181,0.027027232119385514,0.044642857142857095,-0.008512206127065935,-0.008512206127065935,-0.008512206127065935,-0.008512206127065935,-0.008512206127065713,-0.14146427186088917,011210
34,Hyundai_Mobis,운송장비·부품,2016,Q2,0.0015123310758306703,-0.028229867144969223,0.04008177707584315,0.027027232119385514,0.044642857142857095,-0.009381549292786673,-0.00808143141932538,-0.008822578507049483,-0.009135465160378553,-0.009114642724923128,0.005904149191742404,012330
33,Hanwha_Aerospace,운송장비·부품,2016,Q2,0.10762410077205126,-0.03164113197955176,-0.8039090083277418,0.027027232119385514,0.044642857142857095,-0.010249442442146872,-0.010454610746271076,-0.011708698270894491,-0.007684734264796322,-0.006877535950643665,0.2103842641893466,012450
34,Samsung_SDS,IT 서비스,2016,Q2,-0.33296884431443563,-0.009945113111391013,-0.1721170143193842,0.027027232119385514,0.044642857142857095,-0.008458757332347355,-0.008458757332347355,-0.008458757332347577,-0.008458757332347355,-0.008458757332347577,-0.18336138753142145,018260
33,Sejong_Industrial,운송장비·부품,2016,Q2,-0.047413288758880075,-0.001998213151489958,0.27444767385239444,0.027027232119385514,0.044642857142857095,-0.008471641524873341,-0.008471641524873341,-0.008471641524873341,-0.008471641524873341,-0.008471641524873341,-0.011232947582451143,033530
33,NAVER_Corp,IT 서비스,2016,Q2,-0.047400691011111565,-0.07470570232121632,-0.019842400758606216,0.027027232119385514,0.044642857142857095,-0.0096629374408006,-0.00996071273270438,-0.009486968417348196,-0.009272801609506054,-0.010833785763631587,0.10667592256749617,035420
33,NCSOFT,IT 서비스,2016,Q2,0.16272755631154245,-0.05138670552985847,-0.032901021198949554,0.027027232119385514,0.044642857142857095,-0.008476270822427967,-0.008476270822427967,-0.008476270822427967,-0.008476270822427967,-0.008476270822427967,-0.0631293813802497,036570
33,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2016,Q2,-0.024741872908479363,3.0767494994153344,-0.01059372873850295,0.027027232119385514,0.044642857142857095,-0.008336418967105352,-0.008147163914201005,-0.007191222023057664,-0.004830597195591313,0.010795184420762105,-0.16267992160471778,042660
33,Daewoo_E&C,건설,2016,Q2,0.10616071846133654,0.0061342773144434926,0.1519311414275909,0.027027232119385514,0.044642857142857095,-0.008229250553914769,-0.008229250553914547,-0.008229250553914769,-0.008229250553914769,-0.008229250553914769,-0.10078374889742958,047040
33,Korea_Aerospace_Industries,운송장비·부품,2016,Q2,-0.19258614407258046,-0.056520260457911364,-0.2641196062336497,0.027027232119385514,0.044642857142857095,-0.00848099994542828,-0.008480999945428058,0.0,-0.008480999945428058,-0.008480999945428058,0.1200594003332949,047810
