,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
4,Kia_Corp,운송장비·부품,2023,Q4,-0.04557076974184312,-0.03400036078110702,0.013074627486048707,-0.10965773361610065,-0.0625,-0.10756209889675561,0.06456067320501013,-0.1767980846950159,-0.19604535725629524,0.05658983841823162,0.12034427991284037,000270
3,Youngpoong,금속,2023,Q4,-0.06157669332044322,0.07677032935503225,0.08048055108921792,-0.10965773361610065,-0.0625,-0.9991719186817902,-1.2172759047191741,-0.22705698540019248,-0.45290755924928083,-0.3705828487087759,-0.09790043259598712,000670
3,Hyundai_E&C,건설,2023,Q4,-0.01616709464821016,0.014021529046290726,0.026179865000624858,-0.10965773361610065,-0.0625,-1.0069685649759896,-1.0760435122552017,0.0,-0.35509515569715844,-0.15514235631851103,-0.13344424398638463,000720
3,SeAH_Besteel,금속,2023,Q4,0.0007599886851231766,0.003385710886327664,-0.014746687915448753,-0.10965773361610065,-0.0625,-0.9993577422893845,-0.7043670387139305,-0.05901292502882893,-0.6866322280563288,-0.22988250954331324,-0.09330810200975186,001430
3,KIS_Wire,금속,2023,Q4,0.13580018681335895,-0.009345952830238202,-0.009428638917999832,-0.10965773361610065,-0.0625,-1.1765966221081192,-1.5216548961608352,-1.2128287174386219,-0.4569011072463236,-0.5149348402084009,-0.11210885646188536,002240
4,S&T_Heavy_Industries,운송장비·부품,2023,Q4,0.11909660520852336,-0.024255449780284266,-0.28849060980953456,-0.10965773361610065,-0.0625,-0.025821749627571444,-0.36989127593993154,-0.35073284688415374,-0.1696884789952411,0.141519413148815,0.16466826297567982,003570
3,SsangYong_Motor,운송장비·부품,2023,Q4,0.2155718074862131,0.060628118009745324,-0.007443759840868092,-0.10965773361610065,-0.0625,-0.43302654661022655,-0.7688787219481494,0.0,0.9915301121715016,-0.21946489995009522,-0.09327457758721003,003620
3,Hyundai_Steel,금속,2023,Q4,0.16722989609253058,0.01922463734177471,0.07312431625574656,-0.10965773361610065,-0.0625,-0.7701621195861006,-0.593247770820077,-0.19320259812709284,-0.20205542058648995,-0.5353659330048002,-0.15040389406035795,004020
3,Hyundai_Motor,운송장비·부품,2023,Q4,-0.03921365589319007,-0.007197481090390756,0.0053564984492457945,-0.10965773361610065,-0.0625,-0.7965551801778241,-0.7442920655647571,0.1414737333879924,-0.4225305103098205,-0.14273530420049974,-0.02722121169952256,005380
3,POSCO_Holdings,금속,2023,Q4,0.40636144143097247,0.004501389945223533,0.048859326301788464,-0.10965773361610065,-0.0625,-0.42017147961081824,-1.4673605744420466,-0.10813400999450495,-0.4133475728919651,-0.23129153290313664,-0.16543361567329884,005490
3,SL_Corp,운송장비·부품,2023,Q4,-0.07909643023379576,-0.010185569654284521,0.09810279949495937,-0.10965773361610065,-0.0625,-0.7567647394108656,-0.7833653575239758,0.5214398232335489,-1.3113982893693525,-0.21749588717472568,0.004216535172054434,005850
