,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
14,Kia_Corp,운송장비·부품,2021,Q2,0.2629543958395049,-0.024244583750110404,-0.05582356764876484,-0.7421096287815034,0.11023622047244086,-0.05480094342162323,-0.06896138008910202,-0.05163173354720163,-0.05348028077517375,-0.05312408380326694,0.01937099681460592,000270
13,Youngpoong,금속,2021,Q2,0.028413936089019418,-0.00721359424695156,-0.006496172225048724,-0.7421096287815034,0.11023622047244086,-0.06499645080605188,-0.0649964508060521,-0.06499645080605188,-0.06499645080605188,-0.0649964508060521,0.059284748425178925,000670
13,Hyundai_E&C,건설,2021,Q2,0.09212303643780705,-0.002197340060170916,-0.1571861873801914,-0.7421096287815034,0.11023622047244086,-0.06463261068839965,-0.06463261068839965,0.0,-0.06463261068839965,-0.06463261068839943,0.26661007939596815,000720
13,SeAH_Besteel,금속,2021,Q2,0.668073614626948,-0.03152837834780531,0.006008102501117163,-0.7421096287815034,0.11023622047244086,-0.06501423897685399,-0.06501423897685399,-0.06501423897685399,-0.06501423897685399,-0.06501423897685399,0.647332565371631,001430
13,KIS_Wire,금속,2021,Q2,0.3871646786838084,-0.008509185793398988,-0.035674625560887296,-0.7421096287815034,0.11023622047244086,-0.06501500711081931,-0.06501500711081931,-0.06501500711081931,-0.06501500711081931,-0.06501500711081931,0.13439311471656493,002240
14,S&T_Heavy_Industries,운송장비·부품,2021,Q2,0.20777340676632572,-0.008134091886522032,0.045673353238572245,-0.7421096287815034,0.11023622047244086,-0.0650220674888724,-0.06502206748887263,-0.0650220674888724,-0.0650220674888724,-0.06502206748887263,0.41036661933318475,003570
13,SsangYong_Motor,운송장비·부품,2021,Q2,0.0,-0.06501098468277666,-0.007008319924652673,-0.7421096287815034,0.11023622047244086,-0.06501098468277666,-0.06501098468277666,0.0,-0.06501098468277666,-0.06501098468277644,0.0,003620
13,Hyundai_Steel,금속,2021,Q2,0.13417906692372655,-0.01740135535497278,0.03744276824555637,-0.7421096287815034,0.11023622047244086,-0.07670013027430378,-0.08136941737686065,-0.037378053611307305,-0.044471604804835474,-0.050945376763896544,0.06518650996129821,004020
13,Hyundai_Motor,운송장비·부품,2021,Q2,0.05814009502004945,-0.01941512272728363,0.03972552571047405,-0.7421096287815034,0.11023622047244086,-0.07403798811692797,-0.10464850437025208,-0.021541051681850165,-0.037452296832621634,-0.027230667811531717,0.033768462339890996,005380
13,POSCO_Holdings,금속,2021,Q2,0.10874068141936848,-0.024574511292733803,-0.002719437086357246,-0.7421096287815034,0.11023622047244086,-0.06212289209048283,-0.10284512381629729,-0.04278510791534251,-0.05520699471903434,-0.041260113282858946,0.03340409402366174,005490
