,code,name,sector,year,quarter,유동자산 변화율,비유동자산 변화율,자산총계 변화율,유동부채 변화율,비유동부채 변화율,부채총계 변화율,자본금 변화율,이익잉여금 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,법인세차감전 순이익 변화율,당기순이익 변화율,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,GDP 변화율,금리 변화율,수출액 변화율,실업률 변화율,전체 주주 수 변화율,주주 비율 변화율,보유 주식 수 변화율,전체 주식 수 변화율,보유 주식 비율 변화율,접수일자 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,기초 소유주식 지분율 변화율,기말 소유주식 수 변화율,기말 소유주식 지분율 변화율,발행할 주식 총수 변화율,현재까지 발행한 주식 총수 변화율,현재까지 감소한 주식의 총수 변화율,주식 수 감소 변화율,이익 소각 변화율,상환주식의 상환 변화율,기타 변화율,발행주식의 총수 변화율,자기주식수 변화율,유통주식수 변화율,증자주식수 변화율,주식액면가액 변화율,발행금액 변화율,보유 지분율 변화율,Relative Return,Label,Code
0,18260,Samsung_SDS,IT 서비스,2024,Q4,-0.04530413958607182,0.019738331469361436,-0.016253818087168526,-0.07647803161381006,0.035226850246629304,-0.04181269448841274,-0.0,-0.023753559572595062,-0.011308679086764029,-0.011635926752461279,0.08596516151352429,0.768167572996577,0.8146073298328729,0.8146073298328729,0.8115284763542254,0.8481164105053279,0.8431703742385979,0.8590104436678854,0.8670916819936905,0.7731539977009294,0.8643739847028535,0.0,0.8643739847028535,0.8643739847028535,0.0,0.0,0.8643739847028535,0.8643739847028535,0.0,0.0,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.8643739847028536,0.0,0.0,0.0,0.8643739847028536,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.8643739847028535,0.0,0.0,0.14676301760193627,0.14676301760193627,018260
1,18260,Samsung_SDS,IT 서비스,2024,Q3,-0.1983583509390432,0.011649499565403731,-0.0944884675914277,0.033456391019783926,0.010535360203904776,0.02645777877858868,-0.0,-0.14695428281698608,-0.12144425607203568,-0.046680792845466224,-0.28535477733787595,-4.366787704463661,-5.689491605973878,-5.689491605973878,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.0048249287110085914,0.0,0.0048249287110088135,0.0048249287110088135,0.0,0.0,0.0048249287110088135,0.0048249287110088135,0.0,0.0,0.0048249287110087025,0.0048249287110087025,0.0048249287110087025,0.0048249287110087025,0.0048249287110085914,0.0048249287110087025,0.0048249287110088135,0.0048249287110085914,0.0,0.0,0.0,0.0048249287110085914,0.0048249287110088135,0.0048249287110087025,0.0048249287110087025,0.0048249287110088135,0.0048249287110085914,0.0,0.0,-0.11847393823442137,0.14676301760193627,018260
2,18260,Samsung_SDS,IT 서비스,2024,Q2,0.02950728951823811,-0.001954601033096637,0.014197085289652578,0.1651707731692773,0.06042362328264206,0.1357518780924074,-0.0,-0.022461359493793243,-0.0177047061326725,0.007549790125402023,0.10219725239478461,0.13797647008279446,0.1465603542166959,0.1465603542166959,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.05788076485276439,0.0,-0.05788076485276439,-0.05788076485276461,0.0,0.0,-0.05788076485276461,-0.05788076485276461,0.0,0.0,-0.05788076485276439,-0.05788076485276461,-0.05788076485276461,-0.05788076485276461,-0.05788076485276439,-0.05788076485276439,-0.05788076485276461,-0.05788076485276439,0.0,0.0,0.0,-0.05788076485276439,-0.05788076485276439,-0.05788076485276461,-0.05788076485276439,-0.05788076485276461,-0.05788076485276439,0.0,0.0,-0.0801593067649013,-0.11847393823442137,018260
3,18260,Samsung_SDS,IT 서비스,2024,Q1,0.009180607825050147,-0.0033645974120859456,0.0031151981412576024,-0.057136408792311855,0.014615562718719,-0.03595029978409636,-0.0,0.015305887106609184,0.01288454165374675,0.03182030644830236,-0.007035174162818292,0.022956943215733938,0.021575830996639178,0.021575830996639178,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,-0.09488632369337857,0.0,0.047161344452010145,0.03533560013750081,0.0,0.0,0.32191327833554306,0.32191327833554306,0.0,0.0,0.048722628056328654,-0.28880673287812164,-0.2890599909696976,-0.3144924941292446,-0.31455361827647166,-0.10619458767423606,-0.1492350015582995,-0.14923500155830016,0.0,0.0,0.0,-0.14923500155830016,-0.1492350015583006,-0.14923500155830016,-0.14923500155830038,-0.023576661435391832,-0.023576661435391832,0.0,0.0,0.16374021949021367,-0.0801593067649013,018260
4,18260,Samsung_SDS,IT 서비스,2023,Q4,-0.03487363557194856,-0.04672856078200427,-0.04057159140802291,-0.25285165364061934,0.041565605186125176,-0.1486651017788585,-0.0,-0.027207946491899504,-0.016646791997025012,-0.08335691900127218,-0.5381352804218331,-0.665429515195135,-0.567577840365415,-0.567577840365415,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.010020439052727426,0.0,-0.13756413607482254,-0.123618827616778,0.0,0.0,-0.5984903514354711,-0.5984903514354711,0.0,0.0,-0.13943116275588974,0.1589777936707546,0.15914302700391214,0.17541173733733728,0.1754500790631276,0.020140674981907192,0.05683773941150838,0.05683773941150916,0.0,0.0,0.0,0.05683773941150916,0.05683773941150927,0.056837739411508936,0.05683773941150927,-0.05894860918100475,-0.05894860918100475,0.0,0.0,0.144397652083816,0.16374021949021367,018260
5,18260,Samsung_SDS,IT 서비스,2023,Q3,-0.011122691352456249,0.009042095065096123,-0.0013292442837353757,0.039067679593368654,0.07313595939674955,0.05140619355959064,-0.0,-0.017663255170146552,-0.013803793701751221,0.005128128959961398,-0.01732521866802772,-0.042384572883712224,-0.08368509392427015,-0.08368509392427015,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.0015519221332225275,0.0,-0.0015519221332223054,-0.0015519221332225275,0.0,0.0,-0.0015519221332225275,-0.0015519221332225275,0.0,0.0,-0.0015519221332223054,-0.0015519221332223054,-0.0015519221332225275,-0.0015519221332223054,-0.0015519221332225275,-0.0015519221332223054,-0.0015519221332223054,-0.0015519221332225275,0.0,0.0,0.0,-0.0015519221332225275,-0.0015519221332223054,-0.0015519221332223054,-0.0015519221332223054,-0.0015519221332223054,-0.0015519221332223054,0.0,0.0,0.0038282304441627293,0.144397652083816,018260
6,18260,Samsung_SDS,IT 서비스,2023,Q2,0.05679210241233046,-0.017833675515664504,0.02196574308664878,0.20269525051824122,0.017906102103352972,0.14438938206996688,-0.0,-0.016569318308516046,-0.012296775510095115,-0.033420599536504,-0.1152983938998764,0.3117161480159809,0.28646797164538806,0.28646797164538806,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,-0.03564897534040545,0.0,-0.03564897534040545,-0.03564897534040545,0.0,0.0,-0.03564897534040545,-0.03564897534040545,0.0,0.0,-0.03564897534040545,-0.035648975340405675,-0.03564897534040523,-0.03564897534040545,-0.03564897534040545,-0.03564897534040523,-0.03564897534040545,-0.03564897534040545,0.0,0.0,0.0,-0.03564897534040545,-0.03564897534040545,-0.03564897534040545,-0.03564897534040545,-0.03564897534040545,-0.03564897534040545,0.0,0.0,-0.16396986750955406,0.0038282304441627293,018260
7,18260,Samsung_SDS,IT 서비스,2023,Q1,0.020813268247543926,0.007518134971503998,0.014653301236014049,-0.05428913062259677,0.051896177855688674,-0.018304103536636696,-0.0,0.027895197661884308,0.023498395647811088,0.03570285843613463,-0.49806435939905724,-2.72238518594831,-1.8297271101798325,-1.8297271101798325,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.2524692775262489,0.0,0.0845095085801092,0.14198487487350575,0.0,0.0,0.06481512812250678,0.06481512812250678,0.0,0.0,0.15727632123580615,-0.06629575820107747,-0.06654115289166662,-0.12690089763473167,-0.1271398016644485,0.01610167464161938,-0.022180370502261404,-0.02218037050226207,0.0,0.0,0.0,-0.02218037050226207,-0.022180370502262292,-0.022180370502261848,-0.022180370502262292,0.06481512812250678,0.06481512812250667,0.0,0.0,0.04340159614515879,-0.16396986750955406,018260
8,18260,Samsung_SDS,IT 서비스,2022,Q4,0.06544977047812461,-0.12288799576694709,-0.013295166229172262,0.05018078546173799,-0.0995411275511644,0.004230289685309363,-0.0,-0.008041519555872956,-0.018104136386355663,0.008624825025749017,-0.6179454715396464,0.7212549507537389,0.8538137339564884,0.8538137339564884,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,-0.14612913457074383,0.0,0.06414457818663899,0.0014549686550420216,0.0,0.0,0.08385307998639502,0.08385307998639502,0.0,0.0,-0.01666389779183919,0.19650178346454827,0.19668665602731894,0.23971420928658138,0.2398753564121373,0.1292121168091127,0.16182430739410514,0.1618243073941058,0.0,0.0,0.0,0.1618243073941058,0.16182430739410592,0.16182430739410558,0.16182430739410592,0.08385307998639502,0.08385307998639513,0.0,0.0,-0.03685128931725447,0.04340159614515879,018260
9,18260,Samsung_SDS,IT 서비스,2022,Q3,-0.07438317877697798,-0.05754591072450865,-0.06727864735310818,-0.12464151825424952,-0.20652347554172712,-0.1485643510867123,-0.0,-0.05821082422843071,-0.04694728825555661,0.014020015926967555,0.7208140474400233,0.00029248044321228406,-1.6023868323099943,-1.6023868323099943,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,-0.027894255151793557,0.0,-0.027894255151793557,-0.027894255151793557,0.0,0.0,-0.027894255151793557,-0.027894255151793557,0.0,0.0,-0.02789425515179378,-0.027894255151793557,-0.027894255151793557,-0.027894255151793557,-0.027894255151793557,-0.02789425515179378,-0.02789425515179378,-0.02789425515179378,0.0,0.0,0.0,-0.02789425515179378,-0.027894255151793557,-0.027894255151793557,-0.027894255151793557,-0.027894255151793557,-0.027894255151793557,0.0,0.0,0.09460255233873473,-0.03685128931725447,018260
