,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동부채 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,자기주식수 변화율,1인평균급여 변화율,보유 주식 수 변화율,Label,Code
31,Kia_Corp,운송장비·부품,2017,Q1,-0.06851410398385946,-0.05480524368943174,-0.06304061215310197,-0.5158067335463936,-0.0277777777777779,-0.056749950458847565,-0.05753597137630484,0.14857930749067627,0.13483744392036012,0.19532458336826064,-0.13179785675738173,000270
30,Youngpoong,금속,2017,Q1,0.016255738858044173,-0.019976726004732548,0.007847433623386246,-0.5158067335463936,-0.0277777777777779,-0.057471265200258026,-0.057471265200258026,0.37363002696304215,0.2815093572878894,0.39088577633477595,-0.17860269360310782,000670
30,Hyundai_E&C,건설,2017,Q1,0.08024371373992047,0.018102981426459608,0.036065824891184595,-0.5158067335463936,-0.0277777777777779,-0.05620491483761847,-0.05620491483761825,0.0,0.12546507920702432,0.23596111116020302,0.072059354550716,000720
30,SeAH_Besteel,금속,2017,Q1,0.018033371813653724,0.006539352739820314,0.30628272964883774,-0.5158067335463936,-0.0277777777777779,-0.0574610581369317,-0.057461058136931475,0.4024646820786192,0.23139864270119048,0.2862726418773549,0.01976464324261827,001430
30,KIS_Wire,금속,2017,Q1,0.0356018252653992,-0.009076915924076223,-0.05537209271812249,-0.5158067335463936,-0.0277777777777779,-0.05747548008553238,-0.057475480085532604,-0.03842702223992056,0.25285672040877527,0.2619981187652165,-0.09048702326866273,002240
31,S&T_Heavy_Industries,운송장비·부품,2017,Q1,0.004607068274552522,-0.003904510276192985,-0.006962023338490386,-0.5158067335463936,-0.0277777777777779,-0.057482866648738584,-0.05748286664873836,-1.8131049930412968,-0.028086300651361862,0.36534058816812576,-0.0944796103377906,003570
30,SsangYong_Motor,운송장비·부품,2017,Q1,-0.0031542257723026143,-0.00014641233624534955,0.009366008423632555,-0.5158067335463936,-0.0277777777777779,-0.05744847279615706,-0.05744847279615728,0.0,-92.27926108664514,0.12829596401856602,-0.07412918608269903,003620
30,Hyundai_Steel,금속,2017,Q1,0.12902567292571532,-0.006192766954276729,-0.044375066382672745,-0.5158067335463936,-0.0277777777777779,-0.06795568495926863,-0.07229105041291706,0.3785074297937592,0.28862928956235256,0.401345570476785,-0.05548206728369752,004020
30,Hyundai_Motor,운송장비·부품,2017,Q1,0.05222491652207082,-0.008935146359370094,0.0220674286547351,-0.5158067335463936,-0.0277777777777779,-0.06830385803744643,-0.1081921834059858,0.3654519349857188,0.2794143037972725,0.33942305951751583,-0.0030307334697105004,005380
30,POSCO_Holdings,금속,2017,Q1,0.13243452545351056,-0.009168333279070628,0.019539285771643322,-0.5158067335463936,-0.0277777777777779,-0.0555196385907486,-0.0891889344987431,0.04741242512152588,0.051921068930551595,-0.03424208787866956,0.05270506721922645,005490
30,SL_Corp,운송장비·부품,2017,Q1,0.31621325514092186,-0.0212853881778583,-0.20634079752252976,-0.5158067335463936,-0.0277777777777779,-0.057481884354187995,-0.057481884354187995,-0.057481884354187995,-0.057481884354187995,0.42893611091547357,-0.18152423505394108,005850
30,Motonic,운송장비·부품,2017,Q1,-0.005159466647355294,0.014814154570841453,0.013645661287672417,-0.5158067335463936,-0.0277777777777779,-0.057485990992622416,-0.057485990992622416,0.41275513639762806,0.2752398483102686,0.34166943821337425,-0.1265739761603668,009680
30,Korea_Zinc,금속,2017,Q1,-0.027567733667691278,-0.0010717916047593423,-0.009143357635677862,-0.5158067335463936,-0.0277777777777779,-0.057194521551465094,-0.057194521551465094,0.5031659234612011,0.2615621194804325,0.3666754730733085,-0.15872093368045864,010130
30,Samsung_Heavy Industries,운송장비·부품,2017,Q1,-0.02784326934145704,-0.006098335923743425,0.382403520394364,-0.5158067335463936,-0.0277777777777779,-0.07624521253479877,-0.07851214913320148,0.316441673895029,0.2007520606205444,-0.26955754654726904,0.12928873288301812,010140
30,Hyundai_Mipo_Dockyard,운송장비·부품,2017,Q1,-0.09989452510342807,-0.05387685727768132,0.08638684404382102,-0.5158067335463936,-0.0277777777777779,-0.05727838845236666,-0.05727838845236666,0.1854354267217394,0.1354693433330556,-0.5575029971284806,0.22885425300951118,010620
30,Hwashin,운송장비·부품,2017,Q1,-0.2004378742797674,0.04111259247191912,0.27410798723371566,-0.5158067335463936,-0.0277777777777779,-0.05748170899613658,-0.05748170899613636,-3.216799611498261,0.26716073758678927,0.2733281925651856,-0.08796118495460824,010690
31,Hyundai_WIA,운송장비·부품,2017,Q1,-0.15994285566219044,0.009181938483374008,-0.1626166431092677,-0.5158067335463936,-0.0277777777777779,-0.05734437405570825,-0.05734437405570847,0.2143005333054997,0.09941404698633038,0.21754923541906057,-0.15293328767393438,011210
31,Hyundai_Mobis,운송장비·부품,2017,Q1,-0.060750237438430346,-0.010569688078726935,-0.01627032080074775,-0.5158067335463936,-0.0277777777777779,-0.053151619831003805,-0.0587000029086977,0.1759810586671794,0.07647493944653783,0.2562820424715698,-0.17081300827253326,012330
30,Hanwha_Aerospace,운송장비·부품,2017,Q1,-0.3219575689558216,0.014541699368837091,0.014375268975196476,-0.5158067335463936,-0.0277777777777779,-0.05738567711556386,-0.05737891812590834,-0.05733768675811235,0.3980883557288303,0.44669852833080603,-0.007659279565520885,012450
31,Samsung_SDS,IT 서비스,2017,Q1,-0.09313191975305,-0.001981052032709707,-0.007435259547843298,-0.5158067335463936,-0.0277777777777779,-0.057270040382187304,-0.057270040382187304,0.18533988583415217,-0.02191841803025607,0.11756817224297478,-0.13498934611908386,018260
30,Sejong_Industrial,운송장비·부품,2017,Q1,-0.1993843351453097,0.009657012004488874,-0.04720784390975874,-0.5158067335463936,-0.0277777777777779,-0.05748521246500027,-0.05748521246500027,-0.06285778289814448,0.276016501234186,-0.39790867182916934,-0.049131892584568244,033530
30,NAVER_Corp,IT 서비스,2017,Q1,-0.12422382193239259,-0.06623233884350332,-0.0023346605719229974,-0.5158067335463936,-0.0277777777777779,-0.05724119182033793,-0.05717826850780572,-1.260674169927798,-0.10677351038634963,-2.0608352595207338,0.017175317417948782,035420
30,NCSOFT,IT 서비스,2017,Q1,-0.17416751070225092,0.03045965739497769,-0.032035835690512826,-0.5158067335463936,-0.0277777777777779,-0.05743382650230844,-0.05743382650230844,-0.3657914951080494,-0.05743382650230866,0.25415886121020903,0.158039541616602,036570
30,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2017,Q1,0.0,-0.899660833476905,0.31049710841427736,-0.5158067335463936,-0.0277777777777779,-0.05792081424547835,-0.056746702333145826,-0.06481425698397003,0.07739911625161777,-189701.1492019526,0.0,042660
30,Daewoo_E&C,건설,2017,Q1,-0.20817670802666563,-0.0874204819150739,-0.03389088558790343,-0.5158067335463936,-0.0277777777777779,-0.0569551926082692,-0.05695519260826898,0.3728008693212731,0.26188165850949296,-0.006460759015982642,0.3342177682426183,047040
30,Korea_Aerospace_Industries,운송장비·부품,2017,Q1,-0.12496335724132533,0.047168303320893834,-0.01573013702771786,-0.5158067335463936,-0.0277777777777779,-0.05747069061460586,-0.05747069061460586,0.0,0.08037606115093299,-0.05747069061460586,-0.22972685084022199,047810
30,KEPCO_KPS,건설,2017,Q1,-0.06095448580444342,-0.0017247529917630011,-0.18420951016313003,-0.5158067335463936,-0.0277777777777779,-0.05748019781619029,-0.05748019781619029,0.0,0.18628309743896532,0.04459225966178315,0.06949365615774743,051600
30,Hyundai_Rotem,운송장비·부품,2017,Q1,-0.13764099374095135,-0.005626918192550567,-0.012593425979831041,-0.5158067335463936,-0.0277777777777779,-0.05723680197181369,-0.05723680197181391,0.0,0.10698685943650055,-0.6072242193908683,0.06301088641201717,064350
