,name,sector,year,quarter,영업이익변화율,비유동부채변화율,비유동자산변화율,Code
23,Doosan_Corp,Conglomerate,2018,Q4,0.42375896149490544,0.005006379117792004,-0.006149277662536257,000150
23,DL_Holdings,Conglomerate,2018,Q4,0.4319441607811294,0.20212946326972725,-0.0036384638817694714,000210
23,Dong-A_Socio_Holdings,Conglomerate,2018,Q4,1.2550640413998404,-0.1924070556489188,0.07799500972432405,000640
23,Hanwha_Corp,Conglomerate,2018,Q4,0.5415465871859214,-0.04223565769944937,0.03071140222006552,000880
23,CJ_Corp,Conglomerate,2018,Q4,0.2252471600072561,0.019385911893585295,-0.014525718565627788,001040
23,LG_International,Conglomerate,2018,Q4,-98.75269630737392,0.036180133175691354,0.04268065861495218,001120
23,LG_Corp,Conglomerate,2018,Q4,-0.0021151039573594765,0.4933448563377538,0.002510917896369369,003550
23,Hansol_Holdings,Conglomerate,2018,Q4,0.5555714621077386,-0.17732459275868928,0.12468379680910324,004150
23,LS_Corp,Conglomerate,2018,Q4,-104.67848309975268,0.781527678127932,-0.0358843788403953,006260
23,SK_Holdings,Conglomerate,2018,Q4,0.6526133410337858,-0.03378907995075542,-0.027033630591327906,034730
23,Halla_Holdings,Conglomerate,2018,Q4,1.8218403622680697,0.0029453058282109534,0.04006313427412311,060980
23,GS_Holdings,Conglomerate,2018,Q4,-13.446740858505564,0.13221738656817839,0.0006051663098068927,078930
