,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,자본금변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,Label,Code
0,Doosan_Corp,Conglomerate,2024,Q3,0.012902987735249338,0.0026689140665191458,0.00398377215671053,0.03957625016558586,-0.03356570808673642,0.011266936457822174,-0.0,0.00047820790162245164,-0.0007597759747115518,-0.06337635632972272,-0.5109359954514094,-0.7615812577001586,0.4972244279616913,0.4972244279616913,0.3950007047817071,000150
1,Doosan_Corp,Conglomerate,2024,Q2,0.12781926290675216,-0.006085550271659468,0.01337574883331405,0.06366195070625791,-0.02137027107148648,0.0324859537647183,-0.0,0.0012274237844323022,0.000517960737378087,-0.12107096181874355,0.4547439021147267,1.3899873776337266,1.3662249083524047,1.3662249083524047,0.3950007047817071,000150
2,Doosan_Corp,Conglomerate,2024,Q1,-0.1669543156152582,-0.0016298607653995045,-0.0226871114377869,-0.0589468088487235,-0.0975219364757327,-0.07277094454127409,-0.0,0.007741589103934188,0.008458883242011161,0.6892641124301919,3.863689758255348,1.1935685876115754,1.3580647160005355,1.3580647160005355,0.6138203073892234,000150
3,Doosan_Corp,Conglomerate,2023,Q4,0.18316706638234204,-0.010875646627577673,0.018812339881735363,0.02351486133041225,0.04313349805623545,0.030637392427127264,-0.0,0.011778553386568857,0.011312003820950434,-1.962351018147904,3.7693834522350493,-2.133175123061313,-1.8763542156995086,-1.8763542156995086,-0.2952707955787645,000150
4,Doosan_Corp,Conglomerate,2023,Q3,-0.11695202334656263,-0.019620124704323283,-0.03339766075329509,-0.10490845088814615,-0.08509017979901912,-0.0976302918031815,-0.0,0.0031808135531959936,0.0035865908306648153,0.47052952429622197,0.8043993198978729,0.8654280605449347,0.860471135822532,0.860471135822532,0.2807863441068099,000150
5,Doosan_Corp,Conglomerate,2023,Q2,0.1317523495164764,0.015273448403388623,0.033624705825406886,-0.1941514736794414,0.2968335651956906,0.0495665371177344,-0.0,0.02228870251672177,0.02420064369543251,0.05801525258767848,-0.14976464075590123,-34.53970112795444,23.088896360906723,23.088896360906723,-0.12121228960672698,000150
6,Doosan_Corp,Conglomerate,2023,Q1,0.0020580810780245207,-0.0010508054669906564,-0.0005597153621810236,-0.20321459407326414,0.11851688764380963,-0.018658805086528396,-0.0,0.009570507622682523,0.009840280730521789,-0.06844202182966952,1.9150127389535998,0.9730071641519248,1.0454354316354615,1.0454354316354615,0.07864493781632614,000150
7,Doosan_Corp,Conglomerate,2022,Q4,0.2964128762742888,0.0029227595373084725,0.06456062023191789,0.21995368189476672,0.0598674370105341,0.13551175658268122,-0.0,0.02054926205104246,0.018261523370401767,0.2161937874908375,1.7111753905195288,1.4466446370663553,1.401885273704368,1.401885273704368,-0.004762963475152865,000150
8,Doosan_Corp,Conglomerate,2022,Q3,-0.3435324094183281,0.08036067819292292,0.015099546463954172,0.08378523131042814,0.13225393477488445,0.11000685147322042,-0.0,-0.05664330520026328,-0.05856229340504937,-0.15929937092585078,0.5563839335626599,-3.934922064396173,-4.247269577918033,-4.247269577918033,0.23248859387923604,000150
9,Doosan_Corp,Conglomerate,2022,Q2,-0.09464362339587695,-0.014187148863769483,-0.025794871894208926,0.11888327390865072,-0.24835081722161267,-0.04788712377705706,-0.0,-0.011043541258800804,-0.009279818119856342,-0.008854509839852032,-1.7759226647659907,-1.0965622982848697,-0.2104493820522162,-0.2104493820522162,-0.17416914717588708,000150
10,Doosan_Corp,Conglomerate,2022,Q1,0.2834552656330327,-0.07040648845748398,0.0007861059317445518,0.21842267981194363,-0.5215653575029571,-0.0031236306445372453,-0.0,0.0020258474522785175,0.003688978534823195,0.05089732382283341,1.544819098530279,1.3358006671509133,1.5582608564032046,1.5582608564032046,-0.06810196658570933,000150
11,Doosan_Corp,Conglomerate,2021,Q4,0.16491247187269353,-0.052358933107452765,-1.3633517968791864e-05,-0.15522967752900718,0.19401880024717888,-0.022569041970839532,-0.0,0.017168454771196107,0.016099854476457676,0.1419912817069573,2.3179010128955255,24.46237662764102,1.16302908317621,1.16302908317621,0.21133524785023414,000150
12,Doosan_Corp,Conglomerate,2021,Q3,0.0587472742270333,-0.0017528624222209466,0.01352322346139656,0.2335675341952379,-0.031189862762240672,0.15074360174762014,-0.0,-0.11155693254477828,-0.1152048594875581,-0.07237435588752228,0.32463265320774515,0.9637660586555196,-4.033434259855221,-4.033434259855221,0.1299229727722137,000150
13,Doosan_Corp,Conglomerate,2021,Q2,0.1638168141804085,-0.1022416584173571,-0.0202730059888252,-0.0882597871018378,0.11454169344969112,-0.015500116132637354,-0.0,-0.021929194028994514,-0.024791478345567608,0.016839643033133123,0.05585747679005093,0.19861287301858555,0.18875791634018746,0.18875791634018746,0.8616006618863763,000150
14,Doosan_Corp,Conglomerate,2021,Q1,-0.29038587055612974,0.12165294205743815,0.025816667109242797,0.0025713012430566007,0.1722301268323353,0.07089205063491222,-0.0,-0.020602580306436247,-0.021080142930058443,-0.12510799824305696,2.104767661041598,2.2679009479525,-0.5822305814699043,-0.5822305814699043,-0.11414267375756469,000150
15,Doosan_Corp,Conglomerate,2020,Q4,0.18956462383047068,-0.11529604355786427,-0.025565897458742937,0.07105855919620174,-0.2617170587736162,-0.039328602839048266,-0.0,-0.2021213468017835,-0.011628684352144925,0.20456701204398475,2.2312531841638217,2.0986680176456884,-0.14708866418916489,-0.14708866418916489,-0.16438860047007242,000150
16,Doosan_Corp,Conglomerate,2020,Q3,-0.5457366516505857,0.13354666956976202,0.004824925548749359,-0.02599555772525952,0.20765384512709362,0.06542252327565212,-0.0,-0.06081238992559723,-0.06511216650817397,-0.14469959103459584,0.4866299303994749,-1.5311096020742974,-1.0389287543286758,-1.0389287543286758,0.13661746449832246,000150
17,Doosan_Corp,Conglomerate,2020,Q2,0.09068780024392131,-0.11331607352334805,-0.06791530834539694,-0.004379442743850603,-0.009566007528012399,-0.006402388191918185,-0.0,-0.009598327464179768,-0.1489654579975337,-0.14996865826038452,0.09587299210177502,0.7001319443964601,0.6785238333045829,0.6785238333045829,-0.04948578664960998,000150
18,Doosan_Corp,Conglomerate,2020,Q1,-0.19999063175562282,-0.007964542966585553,-0.045186653488663575,-0.009912178427312401,-0.2209012925595808,-0.08290393073411173,-0.0,-0.019698556927926658,0.00067448751846233,0.13685337343487047,-0.24103008673221038,-1.4934938736337502,0.8867271703184844,0.8867271703184844,-0.3278471153239161,000150
19,Doosan_Corp,Conglomerate,2019,Q4,0.3813839802174259,-0.06250076830124329,0.06723561175317128,0.3419222505014201,0.16069174133907593,0.2887948656774587,0.08237286852268633,-0.34032451465756464,-0.501530454116482,-0.260390987620861,-1.2884476764833308,-11.14600615604987,-93.94929690373291,-93.94929690373291,0.0,000150
20,Doosan_Corp,Conglomerate,2019,Q3,-0.14101242322071417,0.04211369137168541,-0.005030786026422485,-0.5133626724167435,-0.014476265042263403,-0.32268365880658156,-0.0,0.011851886092780872,0.378271472160737,0.3098761209103621,0.6071450406144832,0.9090418737892,0.7877042216848311,0.7877042216848311,0.06081948000079192,000150
21,Doosan_Corp,Conglomerate,2019,Q2,0.02312048707961556,-0.04994652471968197,-0.03011094529235292,-0.04841019773017918,-0.06544280133980429,-0.05485552698764762,-0.0,-0.0029833352975170424,-0.001755437267149329,-0.011737118539840274,-0.449655751518945,-0.6160751755546987,-0.8430852141472858,-0.8430852141472858,0.09328769911642998,000150
22,Doosan_Corp,Conglomerate,2019,Q1,-0.1359050999635807,-0.007640216997817362,-0.039505369529618584,-0.16338070523897774,0.02944075989614714,-0.08203428945572822,-0.0,0.006115634982417073,0.005296317867071965,-0.05168413571378361,-0.49706804449368036,-2.084872554096066,-2.280032720716882,-2.280032720716882,-0.21936302338622432,000150
23,Doosan_Corp,Conglomerate,2018,Q4,0.06316977632991494,-0.006149277662536257,0.012012215080817845,0.015164931628106393,0.005006379117792004,0.010904704895908779,-0.0,0.05249173545011787,0.013176231783023962,0.010094442375854884,0.42375896149490544,0.7059000436048124,0.7452382319602966,0.7452382319602966,-0.048920234849536226,000150
24,Doosan_Corp,Conglomerate,2018,Q3,-0.08793206846990986,-0.0062391754067658844,-0.026432688802418003,-0.08436681832551973,-0.016608332920113877,-0.05488092123132082,-0.0,0.0038799256558410544,0.0018587691539526663,-0.019428728866916156,0.2819633680692615,0.383974126496601,0.36482769135354354,0.36482769135354354,0.30786219039743284,000150
25,Doosan_Corp,Conglomerate,2018,Q2,-0.024664436837790626,-0.13069409956515554,-0.10249406837918706,0.01899233858627325,-0.8615286363347552,-0.23527036652939137,-0.0,-0.002312005922072702,0.003976187043333468,0.10255509715148992,0.5140133115134898,0.6706256021567352,0.7196836965314679,0.7196836965314679,0.03152433882393654,000150
26,Doosan_Corp,Conglomerate,2018,Q1,-0.14803475047462333,-0.04686271464919223,-0.0719883900893401,-0.01602075752076848,-0.26207924513309333,-0.07663329847444311,-0.0,-0.002914351983692276,-0.06829259993120917,0.05879759354376146,-0.8428240164239913,-1.3006880197360275,-1.7557361674077554,-1.7557361674077554,-0.035721044488613636,000150
27,Doosan_Corp,Conglomerate,2017,Q4,0.041893979808870774,0.006196657855485177,0.015307945489514196,0.07231870895419612,0.020822373418038498,0.06014281518780962,-2.5956259179560348e-05,0.01332018595875295,-0.023541949106684612,-0.1620321001701599,-0.39321891349362703,-0.0385166517163702,-0.17398975601018263,-0.17398975601018263,-0.2064624195618241,000150
28,Doosan_Corp,Conglomerate,2017,Q3,-0.20005463064015605,-0.005625689946810786,-0.04900488870085118,-0.34914865834034625,0.32357146294936834,-0.09229920848051765,-0.0,-0.0189279154565114,-0.014173135317234298,-0.0022188286749562636,0.07940616562686553,0.23374673128761003,0.3174895350237211,0.3174895350237211,0.18121528312353324,000150
29,Doosan_Corp,Conglomerate,2017,Q2,0.002468751909598388,-0.033209887626210355,-0.025030156366888212,0.000765260384225086,-0.08522753485624879,-0.030408923660862452,-2.9665176201731924e-05,-0.028523829431936765,-0.020743347516379185,-0.039511687599190104,0.5130205440367384,0.31979944888726464,0.44741627287140917,0.44741627287140917,0.1504914192636927,000150
30,Doosan_Corp,Conglomerate,2017,Q1,-0.05509006292780061,0.01999659204887483,0.003742010586897604,-0.011323084629867086,-0.01810080977536299,-0.013769698904853467,-0.0,0.008276196289094595,0.017271277056570833,-0.07933478314659692,8.32303852676121,4.740894960172952,5.413275809993983,5.413275809993983,-0.18416110369502764,000150
31,Doosan_Corp,Conglomerate,2016,Q4,-0.08802110237763716,-0.01021006899967003,-0.02609571098338792,-0.07622500556375056,-0.07944914258196056,-0.07738662651635142,-0.0,0.047016111004151595,0.010305492112375303,-0.26212350918884164,1.9799248892216341,147.95885537617266,30.549292914183813,30.549292914183813,0.037678123486261546,000150
32,Doosan_Corp,Conglomerate,2016,Q3,-0.001335560949373038,0.004659983266886991,0.003441792711371683,0.039482614058102605,-0.05024879376702929,0.008976478228753249,-0.0,-0.000374231524571389,-0.0005238329058327995,0.24924777333036496,0.9021789715628148,0.9988192314604107,0.9952799624606793,0.9952799624606793,0.027905374941138525,000150
33,Doosan_Corp,Conglomerate,2016,Q2,0.06244841242990029,-0.018185832399669977,-0.0006988699790237973,0.11769066062872036,-0.056462947506525696,0.06530775762065044,-0.0,-0.08611326030231758,-0.05403127463360091,-0.31833129582735653,-1.1675538538679602,-2.857063647560562,-3.3505753962822507,-3.3505753962822507,0.059021170163139826,000150
34,Doosan_Corp,Conglomerate,2016,Q1,-0.112244794499476,-0.03659430332533109,-0.05211348477622035,-0.3138418721575844,0.013442144457281646,-0.19463668083229702,-0.0,0.034903971255490496,0.04038805728976935,0.7578972371749475,0.6670379415054908,0.7700213165920506,0.7382330010238876,0.7382330010238876,-0.0182690238505401,000150
0,DL_Holdings,Conglomerate,2024,Q3,-0.10497049134308356,-8.802334861779393e-05,-0.007359775714061767,-0.04465958223847277,0.007008765025585895,-0.038699609291387826,-0.0,-0.0012573308584566956,-0.0023210778545592614,0.3504048751217217,0.5112673289453944,1.3370594443808235,-1.8491661775105528,-1.8491661775105528,0.0899010286286876,000210
1,DL_Holdings,Conglomerate,2024,Q2,0.23112035607447023,0.0016719761976460301,0.021908791608291622,-0.12888785449123508,0.6988832508962397,0.14289834552690517,-0.0,-0.0004414926622158255,-0.0008048396014757042,0.03347821246029781,0.1408770941064056,0.30508222248635797,0.3183521910950934,0.3183521910950934,0.0899010286286876,000210
2,DL_Holdings,Conglomerate,2024,Q1,-0.07339823608257379,0.00011888274699412005,-0.005957771497569819,-0.11611205494864141,-0.0012731499266074309,-0.07560717924008342,-0.0,0.0033493111423231747,0.006124110376318659,0.4251448768490288,0.3961926624448424,0.6822935982833367,0.6787926624619157,0.6787926624619157,-0.009477761175663027,000210
3,DL_Holdings,Conglomerate,2023,Q4,-0.016488909099485305,-0.0032490702063363575,-0.00433033654943582,-0.7504514511040767,0.4411415350843658,0.0009100673253105152,-0.0,-0.002003321317093576,-0.005244974556896542,-2.1567723075941685,-5.289836761273714,-54.85147622954678,7.49176637234199,7.49176637234199,0.10546200343050109,000210
4,DL_Holdings,Conglomerate,2023,Q3,-0.059812504057270566,0.0005905265150185635,-0.0040830494857624355,-0.2704789692682614,0.07098992406158755,-0.031427936979379734,-0.0,0.0003100934171623715,0.0005416809406367795,0.3627070099941013,0.5264353908541461,0.7361398951841782,-2.6481655394329437,-2.6481655394329437,0.0688781787577624,000210
5,DL_Holdings,Conglomerate,2023,Q2,0.2733746944073284,0.00015471178351411652,0.028421117497216652,0.5290678008779899,-0.32371504371089044,0.14218882982646086,-0.0,0.0033393569458602945,0.006128143838783906,0.8959441108062536,0.9580835418311151,0.9879496787647712,1.0066150931618472,1.0066150931618472,-0.2708427984706853,000210
6,DL_Holdings,Conglomerate,2023,Q1,-0.2313142548895062,-0.00014259258833293487,-0.019953491707574766,-0.07306711550432898,0.06284600227578374,-0.0068240155000696134,-0.0,-0.012220418857342707,-0.02256646130361628,-4.259523079211761,-7.732858770467139,4.630291876861132,4.360572988884869,4.360572988884869,-0.1852170317877591,000210
