,name,year,quarter,sector,Relative Return,국제유가 변화율,매출액 변화율,유동자산 변화율,자산총계 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
35,SK텔레콤,2016,Q1,커뮤니케이션서비스,0.032929691692332404,-0.22660852268380383,-0.7532638224528367,0.15879727100760666,-0.0011658560483588376,0.6943036560447706,-0.019388903598981155,0.003591069211464598,017670
35,제일기획,2016,Q1,커뮤니케이션서비스,-0.0030696829258132045,-0.22660852268380383,-0.751569782640028,-0.15924175928551088,-0.11870567956107692,-0.9037341256425278,-0.036704231450991553,-0.01956933386482041,030000
35,KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,-0.22660852268380383,-0.7520500837044102,0.10342813764309078,-0.009932048701011165,-0.6422813631014883,-0.04218590497693109,-0.033891037448811286,030200
35,LG유플러스,2016,Q1,커뮤니케이션서비스,0.05310477845096031,-0.22660852268380383,-0.7483410339117649,0.12374471780392549,0.00413100549918477,-0.694270597567205,0.0035141188757445985,-0.018441639005782266,032640
35,SBS,2016,Q1,커뮤니케이션서비스,0.0022630276092094684,-0.22660852268380383,-0.7920545904300521,-0.10104057398504074,-0.0389475969852866,-1.353067986523485,-0.05714151428463987,-0.16733052789467118,034120
35,NAVER,2016,Q1,커뮤니케이션서비스,0.06899187330745093,-0.22660852268380383,-0.7264888599358551,0.05163705793435369,0.03791255100552271,-0.7392329541098934,0.04153727684752839,0.09810711953182953,035420
35,엔씨소프트,2016,Q1,커뮤니케이션서비스,0.00731353265971452,-0.22660852268380383,-0.7253419084353087,-0.04670150241234561,0.015366468307579595,-0.7045014059297523,-0.001459157807492062,-0.0019713489434424747,036570
