,name,year,quarter,sector,Relative Return,국제유가 변화율,매출액 변화율,유동자산 변화율,자산총계 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
31,SK텔레콤,2017,Q1,커뮤니케이션서비스,-0.1265149732385295,0.09135267010029824,0.00964902098942444,-0.005001754929850555,-0.02850536929888492,-0.31677718055625326,-0.01827381256794125,0.1017951925832758,017670
31,제일기획,2017,Q1,커뮤니케이션서비스,-0.05491420964243015,0.09135267010029824,-0.3260885088268225,-0.22855484173205887,-0.15514505828069824,-0.15937261762292232,-0.0315944992528826,0.0015425676114256687,030000
31,KT,2017,Q1,커뮤니케이션서비스,-0.08243373061989505,0.09135267010029824,-0.5174873273430936,-0.07192812155811112,-0.04142028507546269,-0.19214308585241335,0.01810243521296595,0.04190906929163888,030200
31,LG유플러스,2017,Q1,커뮤니케이션서비스,-0.1284575581857787,0.09135267010029824,-0.07598453887913292,0.14587405055610625,0.0027575826223833477,0.11117250039240312,-0.010191259011718357,0.06153809450597221,032640
31,SBS,2017,Q1,커뮤니케이션서비스,-0.02733052572071806,0.09135267010029824,-0.6435530208706763,-0.1436561075622963,-0.07987083542095197,-1.2237865730393782,-0.014374968064174931,0.06802977616064847,034120
31,NAVER,2017,Q1,커뮤니케이션서비스,-0.07260074365793275,0.09135267010029824,0.0002964881385356666,0.06382034802089032,0.049792050737482496,0.4262749642005441,0.04596433310632575,-0.08199997537878563,035420
31,엔씨소프트,2017,Q1,커뮤니케이션서비스,0.14570839247964562,0.09135267010029824,-0.17211204159420446,-0.03442047693706374,0.005240431475399543,-0.7664749961246201,-0.03872666700952865,0.04491513576804633,036570
