Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2023,Q1,BS,유동자산,2023.03.31 현재,"103,086,023,762"
2023,Q1,BS,비유동자산,2023.03.31 현재,"431,439,115,489"
2023,Q1,BS,자산총계,2023.03.31 현재,"534,525,139,251"
2023,Q1,BS,유동부채,2023.03.31 현재,"15,700,976,916"
2023,Q1,BS,비유동부채,2023.03.31 현재,"43,697,255"
2023,Q1,BS,부채총계,2023.03.31 현재,"15,744,674,171"
2023,Q1,BS,자본금,2023.03.31 현재,"17,551,253,500"
2023,Q1,BS,이익잉여금,2023.03.31 현재,"11,447,617,282"
2023,Q1,BS,자본총계,2023.03.31 현재,"518,780,465,080"
2023,Q1,IS,매출액,2023.01.01 ~ 2023.03.31,11072277493
2023,Q1,IS,영업이익,2023.01.01 ~ 2023.03.31,9259106770
2023,Q1,IS,법인세차감전 순이익,2023.01.01 ~ 2023.03.31,12473385870
2023,Q1,IS,당기순이익,2023.01.01 ~ 2023.03.31,11413337156
2023,Q1,IS,당기순이익(손실),2023.01.01 ~ 2023.03.31,11413337156
2023,Q2,BS,유동자산,2023.06.30 현재,"110,006,197,246"
2023,Q2,BS,비유동자산,2023.06.30 현재,"410,924,824,571"
2023,Q2,BS,자산총계,2023.06.30 현재,"520,931,021,817"
2023,Q2,BS,유동부채,2023.06.30 현재,"1,536,617,641"
2023,Q2,BS,비유동부채,2023.06.30 현재,"198,637,677"
2023,Q2,BS,부채총계,2023.06.30 현재,"1,735,255,318"
2023,Q2,BS,자본금,2023.06.30 현재,"17,551,253,500"
2023,Q2,BS,이익잉여금,2023.06.30 현재,"11,862,918,701"
2023,Q2,BS,자본총계,2023.06.30 현재,"519,195,766,499"
2023,Q2,IS,매출액,2023.01.01 ~ 2023.06.30,1688172345
2023,Q2,IS,영업이익,2023.01.01 ~ 2023.06.30,139434512
2023,Q2,IS,법인세차감전 순이익,2023.01.01 ~ 2023.06.30,533844611
2023,Q2,IS,당기순이익,2023.01.01 ~ 2023.06.30,414266251
2023,Q2,IS,당기순이익(손실),2023.01.01 ~ 2023.06.30,414266251
2023,Q3,BS,유동자산,2023.09.30 현재,"125,739,932,359"
2023,Q3,BS,비유동자산,2023.09.30 현재,"396,847,232,858"
2023,Q3,BS,자산총계,2023.09.30 현재,"522,587,165,217"
2023,Q3,BS,유동부채,2023.09.30 현재,"1,716,610,329"
2023,Q3,BS,비유동부채,2023.09.30 현재,"151,910,209"
2023,Q3,BS,부채총계,2023.09.30 현재,"1,868,520,538"
2023,Q3,BS,자본금,2023.09.30 현재,"17,551,253,500"
2023,Q3,BS,이익잉여금,2023.09.30 현재,"13,385,796,881"
2023,Q3,BS,자본총계,2023.09.30 현재,"520,718,644,679"
2023,Q3,IS,매출액,2023.01.01 ~ 2023.09.30,1646127765
2023,Q3,IS,영업이익,2023.01.01 ~ 2023.09.30,284449093
2023,Q3,IS,법인세차감전 순이익,2023.01.01 ~ 2023.09.30,2079773259
2023,Q3,IS,당기순이익,2023.01.01 ~ 2023.09.30,1502932514
2023,Q3,IS,당기순이익(손실),2023.01.01 ~ 2023.09.30,1502932514
2023,Q3,IS,총포괄손익,2023.01.01 ~ 2023.09.30,1522878180
2023,Q3,IS,영업비용,2023.01.01 ~ 2023.09.30,1361678672
2023,Q4,BS,유동자산,2023.12.31 현재,"128,586,291,526"
2023,Q4,BS,비유동자산,2023.12.31 현재,"397,807,096,515"
2023,Q4,BS,자산총계,2023.12.31 현재,"526,393,388,041"
2023,Q4,BS,유동부채,2023.12.31 현재,"2,362,335,398"
2023,Q4,BS,비유동부채,2023.12.31 현재,"104,638,839"
2023,Q4,BS,부채총계,2023.12.31 현재,"2,466,974,237"
2023,Q4,BS,자본금,2023.12.31 현재,"17,551,253,500"
2023,Q4,BS,이익잉여금,2023.12.31 현재,"16,593,566,006"
2023,Q4,BS,자본총계,2023.12.31 현재,"523,926,413,804"
2023,Q4,IS,매출액,2023.01.01 ~ 2023.12.31,2101682248
2023,Q4,IS,영업이익,2023.01.01 ~ 2023.12.31,167778964
2023,Q4,IS,법인세차감전 순이익,2023.01.01 ~ 2023.12.31,3654251305
2023,Q4,IS,당기순이익,2023.01.01 ~ 2023.12.31,2944141627
2023,Q4,IS,당기순이익(손실),2023.01.01 ~ 2023.12.31,2944141627
2023,Q4,IS,총포괄손익,2023.01.01 ~ 2023.12.31,15051439100
2023,Q4,IS,영업비용,2023.01.01 ~ 2023.12.31,5295811840
