code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
139480,Emart,Consumer_Goods_&_Retail,2015,Q4,"998,365,674,605","12,249,065,584,313","13,247,431,258,918","3,251,859,873,592","2,962,855,694,260","6,214,715,567,852","139,379,095,000","1,660,028,564,147","7,032,715,691,066",11148885581913,629419697097,733347531963,488693382415,488693382415,
139480,Emart,Consumer_Goods_&_Retail,2016,Q1,"1,012,444,238,697","12,398,499,657,973","13,410,943,896,670","3,400,192,005,033","2,805,050,185,586","6,205,242,190,619","139,379,095,000","1,769,215,750,155","7,205,701,706,051",2914457560794,188621880378,195682723396,151642416514,151642416514,
139480,Emart,Consumer_Goods_&_Retail,2016,Q2,"1,056,476,029,306","12,288,205,259,527","13,344,681,288,833","3,272,815,811,429","2,611,590,869,811","5,884,406,681,240","139,379,095,000","1,797,917,860,746","7,460,274,607,593",2666051275483,66067688469,42104316889,31926396171,31926396171,
139480,Emart,Consumer_Goods_&_Retail,2016,Q3,"1,318,108,145,345","12,455,306,431,051","13,773,414,576,396","3,197,558,371,975","2,909,615,826,024","6,107,174,197,999","139,379,095,000","1,955,098,544,951","7,666,240,378,397",3181308147591,228046775377,209539897867,161399706047,161399706047,
139480,Emart,Consumer_Goods_&_Retail,2016,Q4,"1,108,657,734,436","12,705,943,541,446","13,814,601,275,882","3,197,410,229,042","2,862,613,529,383","6,060,023,758,425","139,379,095,000","1,978,848,655,507","7,754,577,517,457",2869411103175,150476751663,35146644081,39036166992,39036166992,
139480,Emart,Consumer_Goods_&_Retail,2017,Q1,"1,132,350,011,598","12,701,962,647,500","13,834,312,659,098","3,023,035,008,988","3,018,812,617,412","6,041,847,626,400","139,379,095,000","2,052,104,100,337","7,792,465,032,698",3056099440075,184140807704,204609230681,166286648949,166286648949,
139480,Emart,Consumer_Goods_&_Retail,2017,Q2,"1,093,203,682,229","13,020,410,334,349","14,113,614,016,578","3,316,737,084,793","2,881,866,768,028","6,198,603,852,821","139,379,095,000","2,099,109,168,446","7,915,010,163,757",2913914476224,82849623666,63065799702,51604999692,51604999692,
139480,Emart,Consumer_Goods_&_Retail,2017,Q3,"1,429,492,763,373","12,924,211,838,508","14,353,704,601,881","3,354,982,832,249","2,779,411,821,839","6,134,394,654,088",,"2,461,493,753,005","8,219,309,947,793",3322163506086,206953312695,360571191572,367062687025,367062687025,
139480,Emart,Consumer_Goods_&_Retail,2017,Q4,"1,275,374,262,211","13,071,516,821,341","14,346,891,083,552","3,197,602,159,490","2,783,055,835,602","5,980,657,995,092",,"2,524,469,001,864","8,366,233,088,460",3158517315439,164505337470,85171530243,55925753827,55925753827,
139480,Emart,Consumer_Goods_&_Retail,2018,Q1,"1,335,485,890,971","13,053,298,845,950","14,388,784,736,921","3,338,693,128,474","2,678,945,517,257","6,017,638,645,731",,"2,605,945,486,328","8,371,146,091,190",3287663680495,161555210690,166166035787,134989699581,134989699581,
139480,Emart,Consumer_Goods_&_Retail,2018,Q2,"1,330,497,304,286","12,901,067,571,273","14,231,564,875,559","3,165,906,735,012","2,750,761,013,175","5,916,667,748,187",,"2,705,172,747,940","8,314,897,127,372",3107997199815,54629885366,130233522092,104066357458,104066357458,
139480,Emart,Consumer_Goods_&_Retail,2018,Q3,"1,542,721,326,708","13,099,406,172,923","14,642,127,499,631","3,966,759,287,188","2,232,560,838,352","6,199,320,125,540",,"2,841,262,008,662","8,442,807,374,091",3616908331473,198353346911,187185822563,140922955569,140922955569,
139480,Emart,Consumer_Goods_&_Retail,2018,Q4,"1,381,674,241,728","12,756,897,481,953","14,138,571,723,681","3,773,894,796,976","2,135,530,353,872","5,909,425,150,848",,"2,767,647,576,951","8,229,146,572,833",3135767447677,74799389179,-2259321090,-17984993989,-17984993989,
139480,Emart,Consumer_Goods_&_Retail,2019,Q1,"1,606,985,110,584","13,858,310,637,645","15,465,295,748,229","4,402,374,439,722","2,790,083,863,578","7,192,458,303,300",,"2,790,200,738,746","8,272,837,444,929",3323289970431,106817657651,130598699160,107909579773,107909579773,
139480,Emart,Consumer_Goods_&_Retail,2019,Q2,"1,563,283,207,838","13,882,280,728,704","15,445,563,936,542","3,927,867,164,109","2,870,566,106,219","6,798,433,270,328",,"2,773,227,518,781","8,647,130,666,214",3086419697898,-7147903069,-24025910844,-10817374515,-10817374515,
139480,Emart,Consumer_Goods_&_Retail,2019,Q3,"1,661,361,741,449","13,745,452,221,100","15,406,813,962,549","3,633,837,013,527","3,212,976,920,551","6,846,813,934,078",,"2,871,719,152,894","8,560,000,028,471",3517192540979,126137708823,130924794441,105680899547,105680899547,
139480,Emart,Consumer_Goods_&_Retail,2019,Q4,"1,806,545,883,113","13,444,886,220,147","15,251,432,103,260","3,326,974,396,915","3,324,566,783,454","6,651,541,180,369",,"2,906,676,809,194","8,599,890,922,891",3227917796635,25333009067,113913739760,88372943233,88372943233,
139480,Emart,Consumer_Goods_&_Retail,2020,Q1,"1,778,579,199,255","12,964,868,510,358","14,743,447,709,613","3,133,504,280,233","3,241,755,480,614","6,375,259,760,847",,"2,965,725,984,511","8,368,187,948,766",3465966830679,85424257882,140365648024,121655173580,121655173580,
139480,Emart,Consumer_Goods_&_Retail,2020,Q2,"1,617,059,170,756","13,249,271,570,724","14,866,330,741,480","3,045,623,130,567","3,106,629,316,355","6,152,252,446,922",,"3,290,034,994,879","8,714,078,294,558",3237264617529,-14954973627,528164442269,327551650327,327551650327,
139480,Emart,Consumer_Goods_&_Retail,2020,Q3,"2,351,921,292,696","13,369,823,062,292","15,721,744,354,988","3,471,404,965,344","3,291,870,647,078","6,763,275,612,422",,"3,389,991,367,230","8,958,468,742,566",3859813861705,140105540701,134962385792,105700961729,105700961729,
139480,Emart,Consumer_Goods_&_Retail,2020,Q4,"2,067,658,279,186","13,509,450,158,075","15,577,108,437,261","3,499,439,062,039","2,959,220,460,559","6,458,659,522,598",,"3,389,014,393,238","9,118,448,914,663",3650710340004,84394475260,426446754,5793295015,5793295015,
139480,Emart,Consumer_Goods_&_Retail,2021,Q1,"2,391,972,862,303","13,772,193,518,250","16,164,166,380,553","4,133,583,599,428","2,659,829,551,364","6,793,413,150,792",,"3,513,831,922,381","9,370,753,229,761",3838126869419,112964669424,221987659112,185060081707,185060081707,
139480,Emart,Consumer_Goods_&_Retail,2021,Q2,"2,828,144,381,267","13,653,901,293,268","16,482,045,674,535","3,818,968,367,707","3,181,991,917,124","7,000,960,284,831",,"3,974,763,425,234","9,481,085,389,704",3561825093711,5841832232,623544496514,467816205752,467816205752,
139480,Emart,Consumer_Goods_&_Retail,2021,Q3,"3,446,698,422,131","14,050,181,937,161","17,496,880,359,292","4,790,752,726,293","3,135,115,345,619","7,925,868,071,912",,"4,125,280,259,466","9,571,012,287,380",3976901721150,104936658836,204893882338,154972628189,154972628189,
139480,Emart,Consumer_Goods_&_Retail,2021,Q4,"1,723,566,249,353","17,418,184,590,719","19,141,750,840,072","5,309,578,051,983","4,383,816,831,385","9,693,394,883,368",,"4,088,402,057,735","9,448,355,956,704",3676957783231,42174730250,-59640033838,-33136453419,-33136453419,
139480,Emart,Consumer_Goods_&_Retail,2022,Q1,"1,975,642,173,873","17,391,259,121,114","19,366,901,294,987","4,609,956,979,325","4,553,575,522,958","9,163,532,502,283",,"4,908,067,445,660","10,203,368,792,704",3875710929496,91651786148,1184630774775,885403538435,885403538435,
139480,Emart,Consumer_Goods_&_Retail,2022,Q2,"1,900,481,585,527","17,329,370,454,108","19,229,852,039,635","4,511,817,171,250","4,683,953,489,086","9,195,770,660,336",,"4,850,893,658,299","10,034,081,379,299",3618420186843,-19112323906,-54787309676,-43209490057,-43209490057,
139480,Emart,Consumer_Goods_&_Retail,2022,Q3,"1,811,398,222,399","17,719,537,942,064","19,530,936,164,463","4,053,143,943,914","5,341,303,016,419","9,394,446,960,333",,"4,966,298,668,710","10,136,489,204,130",4161112129973,104987067394,172782391803,124939714266,124939714266,
139480,Emart,Consumer_Goods_&_Retail,2022,Q4,"2,106,824,589,734","18,022,962,802,598","20,129,787,392,332","5,027,877,685,343","4,680,851,056,775","9,708,728,742,118",,"5,168,031,667,031","10,421,058,650,214",3831580652616,81329109632,79143819654,83576174646,83576174646,
139480,Emart,Consumer_Goods_&_Retail,2023,Q1,"2,364,862,029,048","17,885,534,747,444","20,250,396,776,492","4,941,257,592,480","4,915,623,878,508","9,856,881,470,988",,"5,212,478,714,120","10,393,515,305,504",3772308273939,64297692475,105316700699,95906914613,95906914613,
139480,Emart,Consumer_Goods_&_Retail,2023,Q2,"1,928,652,353,448","17,939,878,236,080","19,868,530,589,528","4,850,782,549,327","4,670,204,345,066","9,520,986,894,393",,"5,130,464,062,965","10,347,543,695,135",3596547592209,-25809816850,-95450117833,-79019500063,-79019500063,
139480,Emart,Consumer_Goods_&_Retail,2023,Q3,"2,883,630,959,910","17,812,195,818,628","20,695,826,778,538","5,047,084,072,706","5,159,859,734,276","10,206,943,806,982",,"5,238,739,974,922","10,488,882,971,556",4073612463338,110208066189,136709125022,110949399354,110949399354,144928441775
139480,Emart,Consumer_Goods_&_Retail,2023,Q4,"2,366,469,942,909","17,760,565,656,818","20,127,035,599,727","4,515,689,320,097","5,149,844,845,646","9,665,534,165,743","139,379,095,000","5,232,556,563,479","10,461,501,433,984",3699405018688,39254715143,154459589748,130953068067,130953068067,-36578341013
139480,Emart,Consumer_Goods_&_Retail,2024,Q1,"2,857,445,218,500","17,989,683,202,802","20,847,128,421,302","4,585,023,952,035","5,553,217,290,180","10,138,241,242,215","139,379,095,000","5,276,588,913,548","10,708,887,179,087",3848391838274,93178655943,109867041036,100379004037,100379004037,304470634534
139480,Emart,Consumer_Goods_&_Retail,2024,Q2,"2,057,667,163,769","18,344,779,108,906","20,402,446,272,675","4,847,462,902,474","5,411,963,242,542","10,259,426,145,016","139,379,095,000","5,226,428,315,873","10,143,020,127,659",3505898608187,-21008449483,-61714885420,-48795227745,-48795227745,-96496247034
139480,Emart,Consumer_Goods_&_Retail,2024,Q3,"2,413,960,299,338","18,371,197,200,034","20,785,157,499,372","5,645,385,000,963","4,838,022,630,789","10,483,407,631,752","139,379,095,000","5,343,804,936,601","10,301,749,867,620",4314999380696,122826343832,135251289440,116404448019,116404448019,158782886961
