,name,year,quarter,sector,Relative Return,자본금 변화율,Label,Code
28,경방,2017,Q4,경기소비재,0.041282164991423786,0.0,0.0378657636253889,000050
28,한국타이어월드와이드,2017,Q4,경기소비재,0.001746463831453167,0.0,-0.012265028214992585,000240
28,기아차,2017,Q4,경기소비재,-0.07666297878411757,-0.02229946473184996,0.08011154772467985,000270
28,SK네트웍스,2017,Q4,경기소비재,-0.037047728087738756,999999.0,-0.07950933387604228,001740
28,넥센타이어,2017,Q4,경기소비재,0.05585901794400728,0.0,0.017348574372646194,002350
28,일신방직,2017,Q4,경기소비재,-0.019008492860209676,0.0,-0.0373970022440144,003200
28,쌍용차,2017,Q4,경기소비재,-0.020711474915769197,0.0,-0.00582287103757566,003620
28,한솔홀딩스,2017,Q4,경기소비재,-0.15442420595960327,0.0,0.09069617615827853,004150
28,신세계,2017,Q4,경기소비재,0.5130793044325864,0.0,0.15462042625691982,004170
28,세방전지,2017,Q4,경기소비재,0.03288116412783011,0.0,0.02252133201337013,004490
28,조광피혁,2017,Q4,경기소비재,0.0026496563404850917,0.0,-0.00684497401445058,004700
28,현대차,2017,Q4,경기소비재,-0.04329772808773875,0.0,0.03813772494748714,005380
28,에스엘,2017,Q4,경기소비재,-0.037974506301888096,0.0,0.04866019558467875,005850
28,동아타이어,2017,Q4,경기소비재,0.0,-0.5787922377104247,-0.04098923351082276,007340
28,서연,2017,Q4,경기소비재,-0.1671144756605543,0.0,-0.044521583119631114,007860
28,호텔신라,2017,Q4,경기소비재,0.22507636061213976,0.0,0.2418911230532946,008770
28,한샘,2017,Q4,경기소비재,-0.012244800159810824,0.0,-0.28225481008002434,009240
28,모토닉,2017,Q4,경기소비재,0.12266584179308465,0.0,0.06820573592469749,009680
28,화신,2017,Q4,경기소비재,-0.14896729014968427,0.0,-0.09651558164761077,010690
28,현대위아,2017,Q4,경기소비재,-0.1383933070124657,0.0,-0.042813546253434476,011210
28,현대모비스,2017,Q4,경기소비재,-0.04294851040502164,0.0,-0.03845266523319882,012330
28,에스원,2017,Q4,경기소비재,0.09869281813074865,0.0,-0.05067779766378799,012750
28,한온시스템,2017,Q4,경기소비재,-0.06939085903204953,0.0,-0.05204916313831523,018880
28,대교,2017,Q4,경기소비재,0.043758050651445425,0.0,-0.023176632305907868,019680
28,한섬,2017,Q4,경기소비재,0.16834146222945656,0.0,0.038747731152722675,020000
28,코웨이,2017,Q4,경기소비재,-0.04664038977928104,0.0,0.010008958569819083,021240
28,롯데쇼핑,2017,Q4,경기소비재,0.0793924893035656,-0.10697839235547857,-0.051348459880846714,023530
28,삼성물산,2017,Q4,경기소비재,0.06341150130294225,0.0,-0.08957878696409087,028260
28,세종공업,2017,Q4,경기소비재,0.09097407081446915,0.0,-0.039820768619866505,033530
28,강원랜드,2017,Q4,경기소비재,-0.18326573216788106,0.0,0.011524773654505684,035250
28,한라홀딩스,2017,Q4,경기소비재,-0.22360296064587828,0.0,0.06009632361685735,060980
28,S&T모티브,2017,Q4,경기소비재,-0.025163579232281408,0.0,-0.17184426697764327,064960
28,현대백화점,2017,Q4,경기소비재,0.10615495552808046,0.0,0.16678846650001888,069960
28,금호타이어,2017,Q4,경기소비재,-0.18942922889687622,0.0,0.18608317162264223,073240
28,현대리바트,2017,Q4,경기소비재,0.01667530193102297,0.18964768721414238,-0.090993701998795,079430
28,베이직하우스,2017,Q4,경기소비재,-0.15324969968206167,0.0,0.00589793366981508,084870
28,LF,2017,Q4,경기소비재,0.07534998786104102,0.0,0.07725068952967529,093050
28,한세실업,2017,Q4,경기소비재,-0.11439540494577818,0.0,-0.048517023628670906,105630
28,영원무역,2017,Q4,경기소비재,-0.10659174740423205,0.0,0.11258461600337473,111770
28,GKL,2017,Q4,경기소비재,-0.1135006732299349,0.0,-0.041900324567956115,114090
28,한국타이어,2017,Q4,경기소비재,0.03971758269836728,0.0,-0.10909638114390649,161390
