,name,year,quarter,sector,Relative Return,매출액 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
20,빙그레,2019,Q4,생활소비재,-0.04657183270994533,-0.29847881017690203,0.003643609933263514,-0.19632073229909275,-0.01233540177520831,0.023897949297593923,5.380260221408914,0.43685215692563384,005180
20,롯데칠성,2019,Q4,생활소비재,-0.18874623829601198,-0.20318656442021021,-0.05298794476701074,-0.08258145291486751,-0.04864520421130247,0.023897949297593923,5.380260221408914,0.13431404844903122,005300
20,현대그린푸드,2019,Q4,생활소비재,-0.2512865642853134,-0.04337304490003313,-0.008536778670389156,-0.08238080788615487,0.00898769607132377,0.023897949297593923,5.380260221408914,0.10751479180874793,005440
20,삼립식품,2019,Q4,생활소비재,-0.21491658150414625,0.3076711882900769,0.038013807628310525,0.0858261921469543,0.06863468950518614,0.023897949297593923,5.380260221408914,0.10903566447499505,005610
20,크라운제과,2019,Q4,생활소비재,-0.2034993236259083,-0.22916503782230713,-0.1186616511141052,-0.004471856057121526,-0.061690628108902024,0.023897949297593923,5.380260221408914,0.31164518828451887,005740
20,GS리테일,2019,Q4,생활소비재,-0.1010458152912597,-0.06860104486185781,-0.01086653542793814,0.054784481237781346,0.05882667877559178,0.023897949297593923,5.380260221408914,0.34614867405362665,007070
20,오뚜기,2019,Q4,생활소비재,-0.02672794854789709,-0.015288151588355725,0.012615338507120377,-0.08273242833864747,0.03558829422634879,0.023897949297593923,5.380260221408914,0.03994161298657736,007310
20,아이에스동서,2019,Q4,건설,-0.17896627382970062,0.2513291556688031,0.019625622156286937,0.11567569886660256,-0.10223325142058215,0.023897949297593923,5.380260221408914,0.045258181323962005,010780
20,현대산업,2019,Q4,건설,-0.17061323994475183,0.21075697641098046,0.0007530051657167469,0.04673238011298464,0.002387751533238669,0.023897949297593923,5.380260221408914,0.10521536138704882,012630
20,한국전력,2019,Q4,생활소비재,-0.15232934492999803,-0.0733867556101897,-0.028147384787170382,0.056464957783175285,0.013690632004329517,0.023897949297593923,5.380260221408914,0.16185071314639732,015760
20,삼성엔지니어링,2019,Q4,건설,-0.28822258584463334,0.011551583395322362,0.018109718003560538,0.03159468541941246,-0.008453540823855299,0.023897949297593923,5.380260221408914,0.010193831290781913,028050
20,KT&G,2019,Q4,생활소비재,-0.01591734657680033,0.0337944829939294,0.2036517072746553,-0.06449024074015897,0.015433432779024647,0.023897949297593923,5.380260221408914,-0.13369901115078148,033780
20,무학,2019,Q4,생활소비재,-0.32663101649444326,0.0245129600726377,0.00015930652243634214,0.0882910859901942,-0.04442352112296777,0.023897949297593923,5.380260221408914,0.40107723248341387,033920
20,한국가스공사,2019,Q4,생활소비재,-0.30315210554670446,0.5882958593699903,-0.017988370517073915,0.041322426026835446,-0.032163959204993486,0.023897949297593923,5.380260221408914,0.23110389475218057,036460
20,팜스코,2019,Q4,생활소비재,-0.2482487603265782,0.06547791590754559,-0.09443137348917818,-0.13505443740427336,0.04948527704230532,0.023897949297593923,5.380260221408914,0.7664491329259047,036580
20,대우건설,2019,Q4,건설,-0.23804152742724724,0.06733798840637406,-3.53314438573255,0.03818105573854469,-0.04271469963325958,0.023897949297593923,5.380260221408914,0.16589919200891362,047040
20,동원F&B,2019,Q4,생활소비재,-0.08686428611843175,-0.21685862413835244,0.009195002363200588,-0.034160433028192605,0.0016334184689974496,0.023897949297593923,5.380260221408914,0.22822744890011745,049770
20,LG생활건강,2019,Q4,생활소비재,0.07819199737112377,-0.06650971404272177,0.036444457940849606,-0.019355873975436477,0.023069146641506943,0.023897949297593923,5.380260221408914,0.24265827239666837,051900
20,한전기술,2019,Q4,건설,-0.09866332749184156,1.2178593594964684,0.0714101381753749,-0.02661085546062958,-0.03779508458618619,0.023897949297593923,5.380260221408914,0.03641661685594744,052690
20,에이블씨엔씨,2019,Q4,생활소비재,-0.09882021227518836,0.3522480706942752,-0.19732870595094032,0.0626102109504354,-0.08623556269429888,0.023897949297593923,5.380260221408914,0.18765802250911778,078520
20,아모레퍼시픽,2019,Q4,생활소비재,0.11571830085487406,-0.20889701667325378,-0.0026528221456826317,0.07934060186411473,-0.002659846508057062,0.023897949297593923,5.380260221408914,-0.05371070295415184,090430
20,CJ제일제당,2019,Q4,생활소비재,-0.02972957150851893,-0.12239246637875822,-0.0565972217416022,0.21358233496220302,-0.07104112446259347,0.023897949297593923,5.380260221408914,0.37294419818550895,097950
20,LG하우시스,2019,Q4,건설,-0.22093328285553318,0.04421810805181314,-0.1646601675671443,-0.10558348429142594,0.004628196953493591,0.023897949297593923,5.380260221408914,0.4879588246481552,108670
20,락앤락,2019,Q4,생활소비재,-0.18738151123320126,-0.13288730403206206,0.08373889045896754,-0.01185388424479683,-0.0020297158868674003,0.023897949297593923,5.380260221408914,0.18625294386618746,115390
20,이마트,2019,Q4,생활소비재,-0.019998122799292778,-0.0822459222728481,0.012173076278984674,-0.028520236651544906,-0.021866577841041512,0.023897949297593923,5.380260221408914,-0.024471884886212852,139480
20,삼양사,2019,Q4,생활소비재,-0.2579080727714995,-0.02036458241953798,-0.027696034220630272,-0.0485213264368759,0.006332866768442358,0.023897949297593923,5.380260221408914,0.2858026744213026,145990
20,한국콜마,2019,Q4,생활소비재,-0.07094011115565063,0.12066463039870179,0.014324751696163984,0.00983787857567342,0.0026678452848267753,0.023897949297593923,5.380260221408914,0.08847361165387174,161890
20,코스맥스,2019,Q4,생활소비재,0.07952925417604215,0.07733568604016305,0.03924818063190938,0.05742241094400269,0.06392787654675702,0.023897949297593923,5.380260221408914,0.2093873333086102,192820
