,name,year,quarter,sector,Relative Return,매출액 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
19,하이트진로,2020,Q1,생활소비재,0.30181752030032916,-0.03318048922960137,-0.06889966315890861,0.19048503638213998,-0.0040397637721094615,-0.20454187036744997,2.326416414584117,-0.0446657728861653,000080
19,대림산업,2020,Q1,건설,0.19286437081366153,-0.16631566601117764,0.05449619866870914,0.009791706683323742,0.06963706399193259,-0.20454187036744997,2.326416414584117,-0.1716815982654706,000210
19,현대건설,2020,Q1,건설,0.2557628363509828,-0.16216094702293782,-0.0012689011754698498,0.14815332429263672,-0.06736129630499998,-0.20454187036744997,2.326416414584117,-0.17233944488030417,000720
19,CJ,2020,Q1,생활소비재,0.12774314746819232,0.01796703827157553,-0.010545275190710912,0.5808348739613105,-0.005106075742739247,-0.20454187036744997,2.326416414584117,-0.1269689384985466,001040
19,대상,2020,Q1,생활소비재,0.6107140407435353,0.042787671580692965,0.06540657268248662,0.15227463626557491,-0.007423344569721491,-0.20454187036744997,2.326416414584117,-0.27923538404857423,001680
19,오리온,2020,Q1,생활소비재,0.17173407717340772,2.761429112895022,0.43009542142673385,0.5083845892012593,-8.383369734199508e-05,-0.20454187036744997,2.326416414584117,-0.3138914687046589,001800
19,KCC,2020,Q1,건설,0.048837091118526965,2.327754518389308,-0.07217050166430161,-0.2355059614855879,-0.09531319810729844,-0.20454187036744997,2.326416414584117,-0.17380666766095376,002380
19,아모레G,2020,Q1,생활소비재,-0.0450300553801985,0.017979410677785745,0.0038030003832405512,0.5407198725169926,0.11128301145170716,-0.20454187036744997,2.326416414584117,-0.1954920218115641,002790
19,한일시멘트,2020,Q1,건설,0.2601351701297078,0.017970995687898172,-0.0022914770636661697,0.032022198390575074,-0.10915488198391554,-0.20454187036744997,2.326416414584117,-0.2149529513057256,003300
19,남양유업,2020,Q1,생활소비재,-0.003714744304484721,-0.11607549429534503,-0.016504462165055744,0.0004712806678908166,-0.0006557713661673459,-0.20454187036744997,2.326416414584117,-0.30531429207768973,003920
19,농심,2020,Q1,생활소비재,0.10675410669059096,0.13920742863384805,0.008717470297038732,0.09627308854702088,0.02490037701766301,-0.20454187036744997,2.326416414584117,-0.11604480348318336,004370
19,빙그레,2020,Q1,생활소비재,0.43685215692563384,0.047833192852820616,-0.8119134429516685,0.27247561795046416,0.023122313240184766,-0.20454187036744997,2.326416414584117,-0.3558246598915814,005180
19,롯데칠성,2020,Q1,생활소비재,0.13431404844903122,-0.028329005991150513,-0.01516653216464281,-0.02423138123429025,0.0002501746745029454,-0.20454187036744997,2.326416414584117,-0.3106751524525341,005300
19,현대그린푸드,2020,Q1,생활소비재,0.10751479180874793,-0.0134776154084294,0.005001411243322984,-0.06944700190081299,-0.07316340625510998,-0.20454187036744997,2.326416414584117,-0.24762132839533246,005440
19,삼립식품,2020,Q1,생활소비재,0.10903566447499505,-0.18814613086423093,-0.016222850590304372,0.02247156033085207,0.0006954747215528467,-0.20454187036744997,2.326416414584117,-0.3618402881216224,005610
19,크라운제과,2020,Q1,생활소비재,0.31164518828451887,1.206415264572922,0.013600768601023105,0.01964120361802668,-0.0005719519376384818,-0.20454187036744997,2.326416414584117,-0.3335905535503235,005740
19,GS리테일,2020,Q1,생활소비재,0.34614867405362665,-0.026616390168898607,0.01156906500110022,0.005654122222764846,-0.01324388461178283,-0.20454187036744997,2.326416414584117,-0.45561649556391937,007070
19,오뚜기,2020,Q1,생활소비재,0.03994161298657736,0.0997417110034875,0.01609088997333541,0.2669968189485279,0.026543995268713427,-0.20454187036744997,2.326416414584117,-0.14873510765277545,007310
19,아이에스동서,2020,Q1,건설,0.045258181323962005,-0.3130603952963201,-0.0197803829523302,0.057933977536822834,-0.14642164928927714,-0.20454187036744997,2.326416414584117,0.5905864258328777,010780
19,현대산업,2020,Q1,건설,0.10521536138704882,1.524447198302445,0.004161183652894307,1.657984510076905,0.10348458371758529,-0.20454187036744997,2.326416414584117,-0.04363342689473235,012630
19,한국전력,2020,Q1,생활소비재,0.16185071314639732,0.009813917591844135,-0.008255156231463112,0.011274212892219637,0.00617708472008438,-0.20454187036744997,2.326416414584117,-0.34533225014544033,015760
19,삼성엔지니어링,2020,Q1,건설,0.010193831290781913,0.002587965180650187,-0.5112330766004649,-0.048597177522316515,-0.005311071399480172,-0.20454187036744997,2.326416414584117,-0.11558748957876197,028050
19,KT&G,2020,Q1,생활소비재,-0.13369901115078148,-0.11578657688434701,-0.7067213840172792,0.38076478397002633,0.005586050471261483,-0.20454187036744997,2.326416414584117,-0.12932151669284642,033780
19,무학,2020,Q1,생활소비재,0.40107723248341387,-0.04811143949405727,-0.1055885816358263,-0.11310360631233685,-0.08342517425880391,-0.20454187036744997,2.326416414584117,-0.38563195529230704,033920
19,한국가스공사,2020,Q1,생활소비재,0.23110389475218057,0.1526657529149762,0.100931039653408,-0.006072708104925217,-0.0075166641727665295,-0.20454187036744997,2.326416414584117,-0.2847226055874563,036460
19,팜스코,2020,Q1,생활소비재,0.7664491329259047,0.01633094673126667,-0.03952847565664985,0.038309006148701696,-0.023701581083801826,-0.20454187036744997,2.326416414584117,-0.14744586612909205,036580
19,대우건설,2020,Q1,건설,0.16589919200891362,-0.06992129096140853,-0.5619692354297146,0.04071272909619106,0.018013181038496917,-0.20454187036744997,2.326416414584117,-0.27334455687061837,047040
19,동원F&B,2020,Q1,생활소비재,0.22822744890011745,0.20975096182245268,-0.5399461790622588,0.01729833074486753,0.06426397265163009,-0.20454187036744997,2.326416414584117,-0.3920448019939634,049770
19,LG생활건강,2020,Q1,생활소비재,0.24265827239666837,0.03992780856696321,0.006450801906619175,0.07398602856260639,0.02882077308649378,-0.20454187036744997,2.326416414584117,-0.19484384965703985,051900
19,한전기술,2020,Q1,건설,0.03641661685594744,-0.5074731230502844,-0.019466497576520747,-0.14884847275996937,-0.013120270504676235,-0.20454187036744997,2.326416414584117,-0.18602550750536437,052690
