,name,year,quarter,sector,Relative Return,매출액 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
22,삼립식품,2019,Q2,생활소비재,-0.22634560958419703,0.0514458224553207,0.0337066373423367,-0.00895076341404799,-0.002825082262786549,0.09107698802174014,0.17798441463015324,-0.009357330657772722,005610
22,크라운제과,2019,Q2,생활소비재,0.02582255540787068,-0.5795671509529029,-0.017105125043759273,-0.016510343575331432,-0.0010557617108242212,0.09107698802174014,0.17798441463015324,-0.11345583980642095,005740
22,GS리테일,2019,Q2,생활소비재,0.1682857665271764,0.10617645777364171,0.0250063237801621,-0.00704193269527198,0.007174155823445272,0.09107698802174014,0.17798441463015324,-0.08304177194964817,007070
22,오뚜기,2019,Q2,생활소비재,-0.06186157660779219,-0.05151653578226312,0.010313424803022553,-0.07351684045213147,0.07103521913085764,0.09107698802174014,0.17798441463015324,-0.15989466455750517,007310
22,아이에스동서,2019,Q2,건설,-0.040574088596179655,-0.1657384441215224,0.02785550073099441,0.161352689758824,0.141833697949308,0.09107698802174014,0.17798441463015324,0.028257710820506723,010780
22,현대산업,2019,Q2,건설,-0.1477071614264826,-0.47732448034622155,0.001705474545304897,-0.24751516828120823,0.027278401729333712,0.09107698802174014,0.17798441463015324,-0.15566204781602946,012630
22,한국전력,2019,Q2,생활소비재,0.006749821444912256,-0.1318175768675739,0.0027948717054413486,0.009419456296490658,0.008465610224145381,0.09107698802174014,0.17798441463015324,-0.013779777699707618,015760
22,삼성엔지니어링,2019,Q2,건설,-0.01486770834347749,0.19093217164507714,4.876805812830109,-0.1355508392929352,-0.013013515244025275,0.09107698802174014,0.17798441463015324,0.125318552108097,028050
22,KT&G,2019,Q2,생활소비재,0.07808061992399971,0.23372067107263006,1.2799589114765397,-0.11357805432736545,0.023359390367302613,0.09107698802174014,0.17798441463015324,-0.11894934333958712,033780
22,무학,2019,Q2,생활소비재,-0.06126094386200852,-0.010571934529720717,0.012778319449354925,-0.06702524816410593,0.005120987555830014,0.09107698802174014,0.17798441463015324,-0.24388159266208032,033920
22,한국가스공사,2019,Q2,생활소비재,-0.00938925959407258,-0.4537284143269792,0.002637532083514582,-0.062480307905879884,0.007436905257416582,0.09107698802174014,0.17798441463015324,-0.07251407129455897,036460
22,팜스코,2019,Q2,생활소비재,-0.29555632607188115,0.09486866413079009,-0.0017772904181991844,0.13287312246186134,-0.007058931217402975,0.09107698802174014,0.17798441463015324,-0.050135660412831504,036580
22,대우건설,2019,Q2,건설,-0.13180586098415303,0.1050070323280401,-0.9640309499951016,-0.007403742833433813,0.04614706093039178,0.09107698802174014,0.17798441463015324,0.09272467226276866,047040
22,동원F&B,2019,Q2,생활소비재,-0.06791842099671641,-0.13746857685856373,0.20038638418394816,-0.016536509638663044,0.0036921058666345985,0.09107698802174014,0.17798441463015324,-0.12204010468434175,049770
22,LG생활건강,2019,Q2,생활소비재,-0.0370114046158776,-0.06057333868619763,0.05765372826312021,-0.26285263618292043,0.005245358006858325,0.09107698802174014,0.17798441463015324,-0.07488168674430822,051900
22,한전기술,2019,Q2,건설,-0.14147094958272674,0.1897904674338362,0.00521433575131014,-0.11217483556775276,0.016017560622261673,0.09107698802174014,0.17798441463015324,0.026967346164386577,052690
22,에이블씨엔씨,2019,Q2,생활소비재,-0.04448348264010285,0.18903503067183536,0.01681017583744282,0.11866073842572078,-0.018485384431183083,0.09107698802174014,0.17798441463015324,-0.10865373807938705,078520
22,아모레퍼시픽,2019,Q2,생활소비재,-0.2904042285608488,-0.03773974529825164,0.024722258602683622,-0.16126440847920287,-3.536120216551808e-05,0.09107698802174014,0.17798441463015324,0.2951988671080346,090430
22,CJ제일제당,2019,Q2,생활소비재,-0.13264102956053636,-0.054927691790670474,0.0007959856701260648,-0.06379655035313792,-0.02894394397514022,0.09107698802174014,0.17798441463015324,-0.027707190411728727,097950
22,LG하우시스,2019,Q2,건설,0.12114368298706277,0.10447932588977427,0.09840041450320247,0.026821273122959788,0.0036786480425594625,0.09107698802174014,0.17798441463015324,-0.08063372941421709,108670
22,락앤락,2019,Q2,생활소비재,-0.09061253307489035,0.1305125559609508,-0.00902953264801909,-0.023205584889072206,-0.003829079347233977,0.09107698802174014,0.17798441463015324,-0.15632992721107136,115390
22,이마트,2019,Q2,생활소비재,-0.22989406362030407,-0.07127583648750346,-0.006083153706219813,-0.05478308199454085,0.0017296546228287024,0.09107698802174014,0.17798441463015324,0.018466781913368466,139480
22,삼양사,2019,Q2,생활소비재,-0.09995046815890185,0.010371892857237164,0.06687132202187662,-0.007263840207656247,0.017679487082031597,0.09107698802174014,0.17798441463015324,-0.09328960723402935,145990
22,한국콜마,2019,Q2,생활소비재,-0.24045787179486455,0.08447598273985912,0.0718018686513977,-0.16529146634714464,0.0072840771285702655,0.09107698802174014,0.17798441463015324,-0.11437845024538403,161890
22,코스맥스,2019,Q2,생활소비재,-0.34191766551595637,0.013997408653506405,0.0841368271252041,0.04030803931384641,0.027677486102102744,0.09107698802174014,0.17798441463015324,-0.0019048826944509656,192820
