날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,30600,31500,30050,31350,9065,4.326123128119801,,,,,,,,,,,,,9065.0
2020-03-03,31350,31900,31050,31450,3618,0.3189792663476874,,,,,,,,,,,,,12683.0
2020-03-04,31000,31650,30950,31600,5202,0.4769475357710651,,,,,,,,,,,,,17885.0
2020-03-05,31550,31600,31250,31350,5675,-0.7911392405063291,,,,,,,,,,,,,12210.0
2020-03-06,31350,31400,30850,31050,4532,-0.9569377990430622,,,,,,,,,,,,,7678.0
2020-03-09,30800,31000,30000,30250,5279,-2.576489533011272,,,,,,,,,,,,,2399.0
2020-03-10,29950,30050,29400,29650,6581,-1.9834710743801651,,,,,,,,,,,,,-4182.0
2020-03-11,29700,29850,29250,29450,6600,-0.6745362563237773,,,,,,,,,,,,,-10782.0
2020-03-12,29150,29400,27000,27450,23926,-6.791171477079796,,,,,,,,,,,9.949674045418726,15.661302909343222,-34708.0
2020-03-13,26700,26700,24450,24900,30789,-9.289617486338798,,,,,,,,,,,8.536046677592886,9.804089590540043,-65497.0
2020-03-16,24850,25750,24400,24400,7331,-2.0080321285140563,,,,,,,,,,,5.6991672449687725,8.061629322660128,-72828.0
2020-03-17,23700,24650,23700,23900,12785,-2.0491803278688523,,,,,,,,,,,3.3740871759862645,5.869767032849307,-85613.0
2020-03-18,24150,24550,23600,24000,38630,0.4184100418410041,,,,,,,,,,,3.382861414821045,4.15203861192536,-46983.0
2020-03-19,22550,24400,19300,19550,55517,-18.541666666666668,,,,,,,,,,,4.508987540947172,3.7553120439181598,-102500.0
2020-03-20,19450,21200,19450,21200,9504,8.439897698209718,,,,14.13427561837456,,,,,,,13.244098147867193,7.045315701211803,-92996.0
2020-03-23,20200,20250,19000,19500,15092,-8.018867924528301,,,,12.515042117930205,,,,,,,13.895100080529183,10.54939525644785,-108088.0
2020-03-24,19850,20500,19750,20100,12216,3.076923076923077,,,,16.16548689836252,,,,,,,19.375580561009663,15.504926263135346,-95872.0
2020-03-25,20700,21250,20450,21200,16473,5.472636815920398,,,,22.54636324780398,,,,,,,23.136706027561488,18.802462223033444,-79399.0
2020-03-26,21750,21800,21150,21400,18954,0.9433962264150944,,,,23.683719893724206,,,,,,,48.75828209161543,30.42352289339553,-60445.0
2020-03-27,21800,22800,21250,21400,24471,0.0,25757.5,,25757.5,23.68371989372421,34782.6468132103,25757.5,16732.353186789704,,,,63.204307063956186,45.0330983943777,-60445.0
2020-03-30,21100,22200,20650,22200,15110,3.738317757009345,25300.0,,25418.690476190477,28.550937339111083,34068.80835689776,25300.0,16531.19164310224,,,,76.40001643452895,62.78753519670019,-45335.0
2020-03-31,22300,22700,22100,22300,6015,0.4504504504504504,24842.5,,25121.672335600906,29.15913133713101,33226.42956792935,24842.5,16458.57043207065,,,,74.06972261487344,71.2246820377862,-39320.0
2020-04-01,22300,22950,22050,22250,26236,-0.2242152466367713,24375.0,,24848.179732210345,29.026089323502234,32225.318464877717,24375.0,16524.681535122283,,,,76.20549683302751,75.55841196080998,-65556.0
2020-04-02,22200,23000,21950,22900,8356,2.9213483146067416,23952.5,,24662.63880533317,33.28746393112528,31137.099849678478,23952.5,16767.900150321522,,,,81.34443416589579,77.20655120459894,-57200.0
2020-04-03,22900,23800,22700,23800,13361,3.930131004366813,23590.0,,24580.48272863477,38.76939261968334,29994.888757816174,23590.0,17185.111242183826,,,,88.43663274745607,81.99552124879314,-43839.0
2020-04-06,23350,24800,23350,24650,16051,3.571428571428571,23310.0,,24587.103421145745,43.492151796935545,28972.384656661892,23310.0,17647.615343338108,,,,96.82717431877568,88.86941374404255,-27788.0
2020-04-07,25100,26250,25100,25900,19481,5.070993914807302,23122.5,,24712.141190560436,49.643351433075104,28144.897335934304,23122.5,18100.102664065696,,,,95.53243574051407,93.59874760224864,-8307.0
2020-04-08,25900,26200,25300,25600,17055,-1.1583011583011582,22930.0,,24796.699172411823,48.28485680557439,27207.42913442175,22930.0,18652.57086557825,,,,90.4936760505916,94.28442870329381,-25362.0
2020-04-09,25600,26000,25550,25750,6260,0.5859375,22845.0,,24887.48972742022,49.035816435966495,26816.385148786252,22845.0,18873.614851213748,,,,87.55322633475271,91.19311270861948,-19102.0
2020-04-10,25800,26500,25300,26400,8131,2.524271844660194,22920.0,,25031.53832480877,52.270226041797386,27095.21256943883,22920.0,18744.78743056117,,,,89.2082035711253,89.08503531882322,-10971.0
2020-04-13,26600,26600,25550,26350,10733,-0.1893939393939394,23017.5,,25157.10610339841,51.99685760081461,27411.732014812143,23017.5,18623.267985187857,,,,88.69140770549222,88.4842792037901,-21704.0
2020-04-14,26350,26800,26050,26300,6998,-0.1897533206831119,23137.5,,25265.95314116999,51.70564068037812,27747.367134744774,23137.5,18527.632865255226,,,,82.2751322751323,86.72491451724996,-28702.0
2020-04-16,26300,26300,25250,25250,10449,-3.9923954372623576,23200.0,,25264.433794391894,45.89280450635354,27888.17661783342,23200.0,18511.82338216658,,,,50.00000000000002,73.65551332687487,-39151.0
2020-04-17,25500,26450,25200,25900,26547,2.5742574257425743,23517.5,,25324.963909211714,49.66528105192526,28030.733319916,23517.5,19004.266680084,-629.2975125264311,-1651.3976042722857,1022.1000917458546,36.80555555555558,56.360229276895986,-12604.0
2020-04-20,25750,26850,25750,26000,5239,0.3861003861003861,23757.5,,25389.25306071536,50.24008858305854,28262.749715609556,23757.5,19252.250284390444,-492.1362835450127,-1419.545340126831,927.4090565818183,30.744949494949513,39.183501683501724,-7365.0
