날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,167000,170500,164500,168000,175676,0.9009009009009008,,,,,,,,,,,,,175676.0
2020-03-03,173500,174000,168000,169500,128842,0.8928571428571428,,,,,,,,,,,,,304518.0
2020-03-04,168000,181000,168000,179500,217843,5.899705014749262,,,,,,,,,,,,,522361.0
2020-03-05,180500,182000,178000,181000,155810,0.8356545961002786,,,,,,,,,,,,,678171.0
2020-03-06,177000,178500,175500,178000,128619,-1.6574585635359116,,,,,,,,,,,,,549552.0
2020-03-09,173000,175000,168500,169000,192115,-5.056179775280898,,,,,,,,,,,,,357437.0
2020-03-10,169000,173000,168500,169500,187060,0.2958579881656805,,,,,,,,,,,,,544497.0
2020-03-11,169500,171000,164500,166500,163684,-1.7699115044247788,,,,,,,,,,,,,380813.0
2020-03-12,167000,167500,155500,158000,281229,-5.105105105105105,,,,,,,,,,,11.00414078674948,17.4775707384403,99584.0
2020-03-13,144000,155000,143500,152000,390416,-3.79746835443038,,,,,,,,,,,16.4274212100299,12.397822252894713,-290832.0
2020-03-16,153000,156000,148500,148500,144413,-2.302631578947368,,,,,,,,,,,18.267614914630386,15.233058970469921,-435245.0
2020-03-17,142000,149500,141500,143000,200410,-3.7037037037037033,,,,,,,,,,,16.33934176307057,17.011459295910285,-635655.0
2020-03-18,146000,151500,141000,141000,221415,-1.3986013986013983,,,,,,,,,,,7.344632768361577,13.98386314868751,-857070.0
2020-03-19,144500,147500,132500,139000,312816,-1.4184397163120568,,,,,,,,,,,10.914773410265653,11.532915980565932,-1169886.0
2020-03-20,141500,145000,137500,145000,243413,4.316546762589928,,,,31.451612903225808,,,,,,,26.950354609929075,15.069920262852099,-926473.0
2020-03-23,135500,140000,133500,137000,196608,-5.517241379310345,,,,27.61437908496732,,,,,,,34.84509145203434,24.236739824076352,-1123081.0
2020-03-24,141000,146000,137000,146000,201754,6.569343065693431,,,,36.93604905825668,,,,,,,49.30944382232176,37.034963294761724,-921327.0
2020-03-25,150000,152500,144500,148500,280289,1.7123287671232876,,,,39.27536310251225,,,,,,,58.245614035087726,47.46671643648127,-641038.0
2020-03-26,147000,149000,143000,143500,287659,-3.3670033670033668,,,,36.36959782329862,,,,,,,67.89473684210527,58.48326489983825,-928697.0
2020-03-27,149000,149500,141500,146000,231557,1.7421602787456445,156425.0,,156425.0,38.80737546404169,185057.62998748105,156425.0,127792.37001251894,,,,66.14035087719299,64.09356725146199,-697140.0
2020-03-30,144500,151500,141000,151500,180056,3.767123287671233,155600.0,,155955.95238095237,43.89954838152508,183798.58152460866,155600.0,127401.41847539136,,,,70.65647990945105,68.23052254291643,-517084.0
2020-03-31,151500,154000,146500,149500,219481,-1.32013201320132,154600.0,,155341.0997732426,42.51410404085412,182167.37201838434,154600.0,127032.62798161566,,,,74.90749205520005,70.56810761394803,-736565.0
2020-04-01,147000,149000,141000,141000,181130,-5.68561872909699,152675.0,,153975.2807472195,37.148226804909214,178328.99579012985,152675.0,127021.00420987015,,,,52.97766749379654,66.18054648614921,-917695.0
2020-04-02,142500,146500,141000,144000,174997,2.127659574468085,150825.0,,153025.2540093891,40.02537514508695,173163.92342974478,150825.0,128486.07657025523,,,,29.487179487179503,52.45744634539202,-742698.0
2020-04-03,144000,147000,143000,144500,145263,0.3472222222222222,149150.0,,152213.32505611394,40.51413098839169,167807.70618270102,149150.0,130492.29381729898,,,,16.666666666666682,33.04383788254757,-597435.0
2020-04-06,147500,157000,147000,154500,261338,6.920415224913495,148425.0,,152431.10362219834,49.39634073247156,164945.51754637246,148425.0,131904.48245362754,,,,44.791666666666686,30.315170940170947,-336097.0
