날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,64803,64898,63386,64048,317622,0.4438171410648475,,,,,,,,,,,,,317622.0
2020-03-03,65181,65748,63953,64521,285943,0.738508618536098,,,,,,,,,,,,,603565.0
2020-03-04,64142,64803,63859,64332,300070,-0.2929278839447621,,,,,,,,,,,,,303495.0
2020-03-05,64803,66504,64520,66410,301420,3.230118758938009,,,,,,,,,,,,,604915.0
2020-03-06,65654,65654,64331,64615,227136,-2.702906188826984,,,,,,,,,,,,,377779.0
2020-03-09,63198,63481,61969,62537,299170,-3.2159715236400217,,,,,,,,,,,,,78609.0
2020-03-10,64142,64142,62158,63198,334842,1.056974271231431,,,,,,,,,,,,,413451.0
2020-03-11,62347,63575,61308,61687,280046,-2.39089844615336,,,,,,,,,,,,,133405.0
2020-03-12,62347,62442,57907,58947,537896,-4.441778656767228,,,,,,,,,,,15.93965152112432,19.30884389509741,-404491.0
2020-03-13,53373,58758,53373,57436,625378,-2.5633195921760223,,,,,,,,,,,19.4824298056288,17.02060601784387,-1029869.0
2020-03-16,56774,58474,54979,55074,346457,-4.112403370708266,,,,,,,,,,,22.316185175022884,19.24608883392533,-1376326.0
2020-03-17,52428,54507,51106,51579,430706,-6.346007190325744,,,,,,,,,,,19.105803912258754,20.301472964303475,-1807032.0
2020-03-18,51011,51767,47705,47989,497779,-6.960196979390837,,,,,,,,,,,7.171956110639331,16.19798173264032,-2304811.0
2020-03-19,47988,48650,42746,45344,544107,-5.511679759944988,,,,,,,,,,,7.315286954042669,11.197682325646914,-2848918.0
2020-03-20,46760,47138,44399,45816,541226,1.0409315455187016,,,,14.390625000000002,,,,,,,12.55726059903831,9.014834554573433,-2307692.0
2020-03-23,43926,44068,42132,43691,423348,-4.63811768814388,,,,13.209764170459248,,,,,,,16.114213128563275,11.995586893881415,-2731040.0
2020-03-24,43926,50067,43785,48839,412014,11.782747018836831,,,,28.513787979989363,,,,,,,33.909367454740455,20.86028039411401,-2319026.0
2020-03-25,49405,56207,46288,55830,494572,14.31437990130838,,,,43.16935958116585,,,,,,,59.84342192845494,36.62233417058622,-1824454.0
2020-03-26,54601,56301,53184,53185,418017,-4.737596274404442,,,,39.84134284131027,,,,,,,81.64687134249084,58.46655357522874,-2242471.0
2020-03-27,55829,56207,53467,55546,421212,4.439221585033374,56531.2,,56531.2,43.99198302706118,70912.91717980856,56531.2,42149.48282019143,,,,90.00042864113364,77.16357397069312,-1821259.0
2020-03-30,55546,56490,54318,55641,414397,0.1710294170597342,56110.85,,56446.41904761904,44.15893170060091,70074.55464131926,56110.85,42147.145358680726,,,,88.66579513856861,86.77103170739768,-1406862.0
2020-03-31,55357,57718,55262,55735,414183,0.1689401700185115,55671.55,,56378.664852607704,44.33573817426619,69091.50668361115,55671.55,42251.59331638886,,,,90.21332533692964,89.62651637221062,-992679.0
